s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Pb1","Pb1-Pb2","Pb2","Pb3","Pb3-Pb4","Pb4","AHF","AHF-Extra","ACF","ACF-Extra","ACF-Extra2","FHF","FHF-Extra","FHF-Extra2","FCF","FCF-Extra"
 1.2052810E+004, 7.8423383E+002, 1.0130034E+003, 1.1120149E+003, 6.0112749E+002, 3.2615454E+002, 1.0495817E+002, 6.3567229E+002, 6.3567229E+002, 5.6486051E+002, 5.6486051E+002, 5.6486051E+002, 9.1356186E+002, 9.1356186E+002, 9.1356186E+002, 7.3660775E+002, 7.3660775E+002
 1.2067220E+004, 7.8444147E+002, 1.0131834E+003, 1.1120981E+003, 6.0148362E+002, 3.2660089E+002, 1.0507509E+002, 6.3591010E+002, 6.3591010E+002, 5.6518793E+002, 5.6518793E+002, 5.6518793E+002, 9.1384182E+002, 9.1384182E+002, 9.1384182E+002, 7.3681165E+002, 7.3681165E+002
 1.2081612E+004, 7.8464285E+002, 1.0133632E+003, 1.1122556E+003, 6.0183165E+002, 3.2704448E+002, 1.0519132E+002, 6.3613812E+002, 6.3613812E+002, 5.6552471E+002, 5.6552471E+002, 5.6552471E+002, 9.1428826E+002, 9.1428826E+002, 9.1428826E+002, 7.3703277E+002, 7.3703277E+002
 1.2096024E+004, 7.8486201E+002, 1.0135430E+003, 1.1125470E+003, 6.0215902E+002, 3.2748536E+002, 1.0530850E+002, 6.3637439E+002, 6.3637439E+002, 5.6585964E+002, 5.6585964E+002, 5.6585964E+002, 9.1449354E+002, 9.1449354E+002, 9.1449354E+002, 7.3726974E+002, 7.3726974E+002
 1.2110406E+004, 7.8506092E+002, 1.0137243E+003, 1.1127006E+003, 6.0246949E+002, 3.2792344E+002, 1.0542400E+002, 6.3659767E+002, 6.3659767E+002, 5.6617862E+002, 5.6617862E+002, 5.6617862E+002, 9.1481700E+002, 9.1481700E+002, 9.1481700E+002, 7.3750454E+002, 7.3750454E+002
 1.2124801E+004, 7.8527033E+002, 1.0139075E+003, 1.1128219E+003, 6.0280851E+002, 3.2835865E+002, 1.0553917E+002, 6.3683044E+002, 6.3683044E+002, 5.6650091E+002, 5.6650091E+002, 5.6650091E+002, 9.1487447E+002, 9.1487447E+002, 9.1487447E+002, 7.3774288E+002, 7.3774288E+002
 1.2139205E+004, 7.8547538E+002, 1.0140895E+003, 1.1130158E+003, 6.0313548E+002, 3.2879168E+002, 1.0565392E+002, 6.3705756E+002, 6.3705756E+002, 5.6681869E+002, 5.6681869E+002, 5.6681869E+002, 9.1487423E+002, 9.1487423E+002, 9.1487423E+002, 7.3798143E+002, 7.3798143E+002
 1.2153613E+004, 7.8565197E+002, 1.0142718E+003, 1.1132351E+003, 6.0345861E+002, 3.2922252E+002, 1.0576885E+002, 6.3726860E+002, 6.3726860E+002, 5.6713995E+002, 5.6713995E+002, 5.6713995E+002, 9.1505617E+002, 9.1505617E+002, 9.1505617E+002, 7.3821222E+002, 7.3821222E+002
 1.2168003E+004, 7.8584175E+002, 1.0144550E+003, 1.1133896E+003, 6.0376746E+002, 3.2965088E+002, 1.0588122E+002, 6.3747921E+002, 6.3747921E+002, 5.6746095E+002, 5.6746095E+002, 5.6746095E+002, 9.1535640E+002, 9.1535640E+002, 9.1535640E+002, 7.3845728E+002, 7.3845728E+002
 1.2182407E+004, 7.8605242E+002, 1.0146388E+003, 1.1136172E+003, 6.0411923E+002, 3.3007706E+002, 1.0599678E+002, 6.3770670E+002, 6.3770670E+002, 5.6778754E+002, 5.6778754E+002, 5.6778754E+002, 9.1588603E+002, 9.1588603E+002, 9.1588603E+002, 7.3870467E+002, 7.3870467E+002
 1.2196815E+004, 7.8625353E+002, 1.0148236E+003, 1.1137333E+003, 6.0444121E+002, 3.3050151E+002, 1.0610691E+002, 6.3792558E+002, 6.3792558E+002, 5.6810374E+002, 5.6810374E+002, 5.6810374E+002, 9.1592126E+002, 9.1592126E+002, 9.1592126E+002, 7.3895318E+002, 7.3895318E+002
 1.2211230E+004, 7.8645882E+002, 1.0150086E+003, 1.1139525E+003, 6.0475317E+002, 3.3092422E+002, 1.0622226E+002, 6.3814894E+002, 6.3814894E+002, 5.6843019E+002, 5.6843019E+002, 5.6843019E+002, 9.1594040E+002, 9.1594040E+002, 9.1594040E+002, 7.3920284E+002, 7.3920284E+002
 1.2225625E+004, 7.8664892E+002, 1.0151937E+003, 1.1141519E+003, 6.0508521E+002, 3.3134497E+002, 1.0633249E+002, 6.3837156E+002, 6.3837156E+002, 5.6874601E+002, 5.6874601E+002, 5.6874601E+002, 9.1619077E+002, 9.1619077E+002, 9.1619077E+002, 7.3945221E+002, 7.3945221E+002
 1.2240003E+004, 7.8684417E+002, 1.0153794E+003, 1.1143279E+003, 6.0540207E+002, 3.3176353E+002, 1.0644509E+002, 6.3858833E+002, 6.3858833E+002, 5.6906221E+002, 5.6906221E+002, 5.6906221E+002, 9.1637074E+002, 9.1637074E+002, 9.1637074E+002, 7.3970109E+002, 7.3970109E+002
 1.2254412E+004, 7.8703145E+002, 1.0155654E+003, 1.1143783E+003, 6.0571266E+002, 3.3218076E+002, 1.0655517E+002, 6.3879832E+002, 6.3879832E+002, 5.6936858E+002, 5.6936858E+002, 5.6936858E+002, 9.1645129E+002, 9.1645129E+002, 9.1645129E+002, 7.3993565E+002, 7.3993565E+002
 1.2268802E+004, 7.8723476E+002, 1.0157489E+003, 1.1143543E+003, 6.0602849E+002, 3.3259671E+002, 1.0666454E+002, 6.3901596E+002, 6.3901596E+002, 5.6968021E+002, 5.6968021E+002, 5.6968021E+002, 9.1650829E+002, 9.1650829E+002, 9.1650829E+002, 7.4018983E+002, 7.4018983E+002
 1.2283213E+004, 7.8744545E+002, 1.0159254E+003, 1.1146419E+003, 6.0635434E+002, 3.3301135E+002, 1.0677312E+002, 6.3924646E+002, 6.3924646E+002, 5.7000453E+002, 5.7000453E+002, 5.7000453E+002, 9.1674498E+002, 9.1674498E+002, 9.1674498E+002, 7.4046254E+002, 7.4046254E+002
 1.2297612E+004, 7.8765403E+002, 1.0160985E+003, 1.1148406E+003, 6.0668759E+002, 3.3342488E+002, 1.0688214E+002, 6.3947472E+002, 6.3947472E+002, 5.7032471E+002, 5.7032471E+002, 5.7032471E+002, 9.1703614E+002, 9.1703614E+002, 9.1703614E+002, 7.4073467E+002, 7.4073467E+002
 1.2312018E+004, 7.8786814E+002, 1.0162726E+003, 1.1150672E+003, 6.0700861E+002, 3.3383721E+002, 1.0698800E+002, 6.3970093E+002, 6.3970093E+002, 5.7063583E+002, 5.7063583E+002, 5.7063583E+002, 9.1772207E+002, 9.1772207E+002, 9.1772207E+002, 7.4100113E+002, 7.4100113E+002
 1.2326411E+004, 7.8808590E+002, 1.0164498E+003, 1.1152493E+003, 6.0734559E+002, 3.3424843E+002, 1.0709810E+002, 6.3993396E+002, 6.3993396E+002, 5.7095841E+002, 5.7095841E+002, 5.7095841E+002, 9.1788127E+002, 9.1788127E+002, 9.1788127E+002, 7.4131092E+002, 7.4131092E+002
 1.2340818E+004, 7.8830467E+002, 1.0166298E+003, 1.1153611E+003, 6.0769311E+002, 3.3465872E+002, 1.0720156E+002, 6.4016709E+002, 6.4016709E+002, 5.7127327E+002, 5.7127327E+002, 5.7127327E+002, 9.1815013E+002, 9.1815013E+002, 9.1815013E+002, 7.4163447E+002, 7.4163447E+002
 1.2355211E+004, 7.8850745E+002, 1.0168094E+003, 1.1155564E+003, 6.0802056E+002, 3.3506822E+002, 1.0731214E+002, 6.4039580E+002, 6.4039580E+002, 5.7159318E+002, 5.7159318E+002, 5.7159318E+002, 9.1827821E+002, 9.1827821E+002, 9.1827821E+002, 7.4187697E+002, 7.4187697E+002
 1.2369620E+004, 7.8869167E+002, 1.0169897E+003, 1.1158136E+003, 6.0831757E+002, 3.3547705E+002, 1.0741532E+002, 6.4061078E+002, 6.4061078E+002, 5.7190162E+002, 5.7190162E+002, 5.7190162E+002, 9.1841188E+002, 9.1841188E+002, 9.1841188E+002, 7.4213808E+002, 7.4213808E+002
 1.2384010E+004, 7.8888805E+002, 1.0171710E+003, 1.1159561E+003, 6.0860945E+002, 3.3588524E+002, 1.0752475E+002, 6.4082487E+002, 6.4082487E+002, 5.7221182E+002, 5.7221182E+002, 5.7221182E+002, 9.1835716E+002, 9.1835716E+002, 9.1835716E+002, 7.4238548E+002, 7.4238548E+002
 1.2398412E+004, 7.8906604E+002, 1.0173515E+003, 1.1160347E+003, 6.0890935E+002, 3.3629287E+002, 1.0762915E+002, 6.4102972E+002, 6.4102972E+002, 5.7250977E+002, 5.7250977E+002, 5.7250977E+002, 9.1853238E+002, 9.1853238E+002, 9.1853238E+002, 7.4260241E+002, 7.4260241E+002
 1.2412815E+004, 7.8924160E+002, 1.0175273E+003, 1.1162629E+003, 6.0921662E+002, 3.3670033E+002, 1.0773634E+002, 6.4122781E+002, 6.4122781E+002, 5.7280866E+002, 5.7280866E+002, 5.7280866E+002, 9.1886270E+002, 9.1886270E+002, 9.1886270E+002, 7.4282685E+002, 7.4282685E+002
 1.2427206E+004, 7.8942394E+002, 1.0176989E+003, 1.1164497E+003, 6.0951867E+002, 3.3710743E+002, 1.0784197E+002, 6.4142518E+002, 6.4142518E+002, 5.7312056E+002, 5.7312056E+002, 5.7312056E+002, 9.1879231E+002, 9.1879231E+002, 9.1879231E+002, 7.4306050E+002, 7.4306050E+002
 1.2441626E+004, 7.8964624E+002, 1.0178699E+003, 1.1166056E+003, 6.0982610E+002, 3.3751471E+002, 1.0794888E+002, 6.4164018E+002, 6.4164018E+002, 5.7342526E+002, 5.7342526E+002, 5.7342526E+002, 9.1860194E+002, 9.1860194E+002, 9.1860194E+002, 7.4330048E+002, 7.4330048E+002
 1.2456019E+004, 7.8985359E+002, 1.0180398E+003, 1.1167472E+003, 6.1012198E+002, 3.3792209E+002, 1.0805414E+002, 6.4185589E+002, 6.4185589E+002, 5.7373351E+002, 5.7373351E+002, 5.7373351E+002, 9.1881849E+002, 9.1881849E+002, 9.1881849E+002, 7.4356071E+002, 7.4356071E+002
 1.2470421E+004, 7.9006846E+002, 1.0182077E+003, 1.1168801E+003, 6.1041247E+002, 3.3832946E+002, 1.0816233E+002, 6.4207490E+002, 6.4207490E+002, 5.7402640E+002, 5.7402640E+002, 5.7402640E+002, 9.1939354E+002, 9.1939354E+002, 9.1939354E+002, 7.4385086E+002, 7.4385086E+002
 1.2484815E+004, 7.9029997E+002, 1.0183732E+003, 1.1170618E+003, 6.1080138E+002, 3.3873723E+002, 1.0826611E+002, 6.4231371E+002, 6.4231371E+002, 5.7431604E+002, 5.7431604E+002, 5.7431604E+002, 9.1966649E+002, 9.1966649E+002, 9.1966649E+002, 7.4422714E+002, 7.4422714E+002
 1.2499218E+004, 7.9050942E+002, 1.0185361E+003, 1.1172500E+003, 6.1112687E+002, 3.3914561E+002, 1.0837583E+002, 6.4253919E+002, 6.4253919E+002, 5.7462151E+002, 5.7462151E+002, 5.7462151E+002, 9.2010092E+002, 9.2010092E+002, 9.2010092E+002, 7.4453451E+002, 7.4453451E+002
 1.2513602E+004, 7.9072316E+002, 1.0186985E+003, 1.1174299E+003, 6.1142160E+002, 3.3955467E+002, 1.0847978E+002, 6.4275494E+002, 6.4275494E+002, 5.7494232E+002, 5.7494232E+002, 5.7494232E+002, 9.2035004E+002, 9.2035004E+002, 9.2035004E+002, 7.4479342E+002, 7.4479342E+002
 1.2528012E+004, 7.9091731E+002, 1.0188614E+003, 1.1174593E+003, 6.1168965E+002, 3.3996484E+002, 1.0858942E+002, 6.4296378E+002, 6.4296378E+002, 5.7524889E+002, 5.7524889E+002, 5.7524889E+002, 9.2037999E+002, 9.2037999E+002, 9.2037999E+002, 7.4501110E+002, 7.4501110E+002
 1.2542413E+004, 7.9111946E+002, 1.0190210E+003, 1.1175509E+003, 6.1197055E+002, 3.4037651E+002, 1.0869567E+002, 6.4316988E+002, 6.4316988E+002, 5.7554603E+002, 5.7554603E+002, 5.7554603E+002, 9.2027845E+002, 9.2027845E+002, 9.2027845E+002, 7.4517570E+002, 7.4517570E+002
 1.2556819E+004, 7.9131016E+002, 1.0191766E+003, 1.1178774E+003, 6.1227810E+002, 3.4078957E+002, 1.0880376E+002, 6.4337172E+002, 6.4337172E+002, 5.7583772E+002, 5.7583772E+002, 5.7583772E+002, 9.2062933E+002, 9.2062933E+002, 9.2062933E+002, 7.4537886E+002, 7.4537886E+002
 1.2571201E+004, 7.9153197E+002, 1.0193327E+003, 1.1180797E+003, 6.1259014E+002, 3.4120404E+002, 1.0891240E+002, 6.4358350E+002, 6.4358350E+002, 5.7612691E+002, 5.7612691E+002, 5.7612691E+002, 9.2094516E+002, 9.2094516E+002, 9.2094516E+002, 7.4564806E+002, 7.4564806E+002
 1.2585604E+004, 7.9175248E+002, 1.0194916E+003, 1.1182432E+003, 6.1289763E+002, 3.4162038E+002, 1.0902085E+002, 6.4380010E+002, 6.4380010E+002, 5.7642728E+002, 5.7642728E+002, 5.7642728E+002, 9.2115998E+002, 9.2115998E+002, 9.2115998E+002, 7.4588687E+002, 7.4588687E+002
 1.2600029E+004, 7.9196779E+002, 1.0196532E+003, 1.1183414E+003, 6.1319394E+002, 3.4203960E+002, 1.0913004E+002, 6.4401524E+002, 6.4401524E+002, 5.7672200E+002, 5.7672200E+002, 5.7672200E+002, 9.2124685E+002, 9.2124685E+002, 9.2124685E+002, 7.4615806E+002, 7.4615806E+002
 1.2614428E+004, 7.9215960E+002, 1.0198139E+003, 1.1186081E+003, 6.1352282E+002, 3.4246132E+002, 1.0924155E+002, 6.4422382E+002, 6.4422382E+002, 5.7702259E+002, 5.7702259E+002, 5.7702259E+002, 9.2134991E+002, 9.2134991E+002, 9.2134991E+002, 7.4642468E+002, 7.4642468E+002
 1.2628800E+004, 7.9231957E+002, 1.0199753E+003, 1.1187288E+003, 6.1378926E+002, 3.4288520E+002, 1.0934990E+002, 6.4441142E+002, 6.4441142E+002, 5.7731312E+002, 5.7731312E+002, 5.7731312E+002, 9.2124065E+002, 9.2124065E+002, 9.2124065E+002, 7.4669515E+002, 7.4669515E+002
 1.2643212E+004, 7.9252613E+002, 1.0201371E+003, 1.1188388E+003, 6.1410410E+002, 3.4331263E+002, 1.0946359E+002, 6.4462364E+002, 6.4462364E+002, 5.7760588E+002, 5.7760588E+002, 5.7760588E+002, 9.2181697E+002, 9.2181697E+002, 9.2181697E+002, 7.4694156E+002, 7.4694156E+002
 1.2657612E+004, 7.9274082E+002, 1.0202971E+003, 1.1190596E+003, 6.1440699E+002, 3.4374436E+002, 1.0957499E+002, 6.4483992E+002, 6.4483992E+002, 5.7790447E+002, 5.7790447E+002, 5.7790447E+002, 9.2192935E+002, 9.2192935E+002, 9.2192935E+002, 7.4714581E+002, 7.4714581E+002
 1.2672024E+004, 7.9294254E+002, 1.0204560E+003, 1.1192090E+003, 6.1468402E+002, 3.4418056E+002, 1.0968843E+002, 6.4504512E+002, 6.4504512E+002, 5.7817902E+002, 5.7817902E+002, 5.7817902E+002, 9.2214905E+002, 9.2214905E+002, 9.2214905E+002, 7.4742464E+002, 7.4742464E+002
 1.2686407E+004, 7.9314922E+002, 1.0206151E+003, 1.1194071E+003, 6.1501538E+002, 3.4462169E+002, 1.0980392E+002, 6.4525959E+002, 6.4525959E+002, 5.7843897E+002, 5.7843897E+002, 5.7843897E+002, 9.2239452E+002, 9.2239452E+002, 9.2239452E+002, 7.4780502E+002, 7.4780502E+002
 1.2700814E+004, 7.9335413E+002, 1.0207751E+003, 1.1195123E+003, 6.1533291E+002, 3.4506889E+002, 1.0991854E+002, 6.4547722E+002, 6.4547722E+002, 5.7872132E+002, 5.7872132E+002, 5.7872132E+002, 9.2258553E+002, 9.2258553E+002, 9.2258553E+002, 7.4807635E+002, 7.4807635E+002
 1.2715210E+004, 7.9353685E+002, 1.0209348E+003, 1.1196044E+003, 6.1559230E+002, 3.4552361E+002, 1.1003658E+002, 6.4566865E+002, 6.4566865E+002, 5.7899830E+002, 5.7899830E+002, 5.7899830E+002, 9.2250087E+002, 9.2250087E+002, 9.2250087E+002, 7.4821634E+002, 7.4821634E+002
 1.2729608E+004, 7.9374384E+002, 1.0210911E+003, 1.1198908E+003, 6.1586359E+002, 3.4598731E+002, 1.1015474E+002, 6.4586698E+002, 6.4586698E+002, 5.7928193E+002, 5.7928193E+002, 5.7928193E+002, 9.2283434E+002, 9.2283434E+002, 9.2283434E+002, 7.4833102E+002, 7.4833102E+002
 1.2744015E+004, 7.9396566E+002, 1.0212480E+003, 1.1200185E+003, 6.1613400E+002, 3.4646265E+002, 1.1027720E+002, 6.4607137E+002, 6.4607137E+002, 5.7955780E+002, 5.7955780E+002, 5.7955780E+002, 9.2304871E+002, 9.2304871E+002, 9.2304871E+002, 7.4849705E+002, 7.4849705E+002
 1.2758417E+004, 7.9417276E+002, 1.0214055E+003, 1.1200000E+003, 6.1643616E+002, 3.4695038E+002, 1.1039793E+002, 6.4627108E+002, 6.4627108E+002, 5.7985231E+002, 5.7985231E+002, 5.7985231E+002, 9.2312137E+002, 9.2312137E+002, 9.2312137E+002, 7.4869240E+002, 7.4869240E+002
 1.2772822E+004, 7.9439364E+002, 1.0215580E+003, 1.1203406E+003, 6.1674632E+002, 3.4744928E+002, 1.1052686E+002, 6.4647079E+002, 6.4647079E+002, 5.8015367E+002, 5.8015367E+002, 5.8015367E+002, 9.2323600E+002, 9.2323600E+002, 9.2323600E+002, 7.4891434E+002, 7.4891434E+002
 1.2787219E+004, 7.9460660E+002, 1.0217092E+003, 1.1203955E+003, 6.1700447E+002, 3.4795813E+002, 1.1065488E+002, 6.4665687E+002, 6.4665687E+002, 5.8044277E+002, 5.8044277E+002, 5.8044277E+002, 9.2337584E+002, 9.2337584E+002, 9.2337584E+002, 7.4909699E+002, 7.4909699E+002
 1.2801627E+004, 7.9483857E+002, 1.0218581E+003, 1.1205870E+003, 6.1728219E+002, 3.4847601E+002, 1.1078625E+002, 6.4685277E+002, 6.4685277E+002, 5.8070765E+002, 5.8070765E+002, 5.8070765E+002, 9.2367423E+002, 9.2367423E+002, 9.2367423E+002, 7.4935183E+002, 7.4935183E+002
 1.2816005E+004, 7.9507659E+002, 1.0220042E+003, 1.1207610E+003, 6.1758731E+002, 3.4900154E+002, 1.1092071E+002, 6.4706348E+002, 6.4706348E+002, 5.8097855E+002, 5.8097855E+002, 5.8097855E+002, 9.2397313E+002, 9.2397313E+002, 9.2397313E+002, 7.4955366E+002, 7.4955366E+002
 1.2830409E+004, 7.9531934E+002, 1.0221501E+003, 1.1209587E+003, 6.1789026E+002, 3.4953407E+002, 1.1105658E+002, 6.4726941E+002, 6.4726941E+002, 5.8125420E+002, 5.8125420E+002, 5.8125420E+002, 9.2412263E+002, 9.2412263E+002, 9.2412263E+002, 7.4975125E+002, 7.4975125E+002
 1.2844813E+004, 7.9551683E+002, 1.0222955E+003, 1.1210415E+003, 6.1815540E+002, 3.5007341E+002, 1.1119535E+002, 6.4744560E+002, 6.4744560E+002, 5.8151990E+002, 5.8151990E+002, 5.8151990E+002, 9.2420755E+002, 9.2420755E+002, 9.2420755E+002, 7.4992947E+002, 7.4992947E+002
 1.2859229E+004, 7.9573924E+002, 1.0224371E+003, 1.1212808E+003, 6.1845998E+002, 3.5061854E+002, 1.1133583E+002, 6.4763920E+002, 6.4763920E+002, 5.8179303E+002, 5.8179303E+002, 5.8179303E+002, 9.2424664E+002, 9.2424664E+002, 9.2424664E+002, 7.5023175E+002, 7.5023175E+002
 1.2873614E+004, 7.9596331E+002, 1.0225783E+003, 1.1213359E+003, 6.1874990E+002, 3.5116820E+002, 1.1147565E+002, 6.4784008E+002, 6.4784008E+002, 5.8207952E+002, 5.8207952E+002, 5.8207952E+002, 9.2464472E+002, 9.2464472E+002, 9.2464472E+002, 7.5045177E+002, 7.5045177E+002
 1.2888009E+004, 7.9621291E+002, 1.0227153E+003, 1.1215832E+003, 6.1905053E+002, 3.5172179E+002, 1.1161745E+002, 6.4805685E+002, 6.4805685E+002, 5.8235995E+002, 5.8235995E+002, 5.8235995E+002, 9.2478535E+002, 9.2478535E+002, 9.2478535E+002, 7.5068069E+002, 7.5068069E+002
 1.2902426E+004, 7.9643811E+002, 1.0228524E+003, 1.1218061E+003, 6.1934297E+002, 3.5227976E+002, 1.1176131E+002, 6.4826150E+002, 6.4826150E+002, 5.8264188E+002, 5.8264188E+002, 5.8264188E+002, 9.2491381E+002, 9.2491381E+002, 9.2491381E+002, 7.5091602E+002, 7.5091602E+002
 1.2916802E+004, 7.9666724E+002, 1.0229924E+003, 1.1220418E+003, 6.1963976E+002, 3.5284061E+002, 1.1190218E+002, 6.4846914E+002, 6.4846914E+002, 5.8291140E+002, 5.8291140E+002, 5.8291140E+002, 9.2519949E+002, 9.2519949E+002, 9.2519949E+002, 7.5113509E+002, 7.5113509E+002
 1.2931222E+004, 7.9688663E+002, 1.0231331E+003, 1.1220652E+003, 6.1991621E+002, 3.5340437E+002, 1.1204380E+002, 6.4866876E+002, 6.4866876E+002, 5.8316637E+002, 5.8316637E+002, 5.8316637E+002, 9.2519641E+002, 9.2519641E+002, 9.2519641E+002, 7.5129210E+002, 7.5129210E+002
 1.2945629E+004, 7.9710144E+002, 1.0232734E+003, 1.1222148E+003, 6.2022052E+002, 3.5397120E+002, 1.1218588E+002, 6.4886366E+002, 6.4886366E+002, 5.8342732E+002, 5.8342732E+002, 5.8342732E+002, 9.2535615E+002, 9.2535615E+002, 9.2535615E+002, 7.5146435E+002, 7.5146435E+002
 1.2960012E+004, 7.9731359E+002, 1.0234083E+003, 1.1223676E+003, 6.2052372E+002, 3.5453938E+002, 1.1232365E+002, 6.4903197E+002, 6.4903197E+002, 5.8369737E+002, 5.8369737E+002, 5.8369737E+002, 9.2529864E+002, 9.2529864E+002, 9.2529864E+002, 7.5169174E+002, 7.5169174E+002
 1.2974405E+004, 7.9752500E+002, 1.0235400E+003, 1.1224232E+003, 6.2081502E+002, 3.5510902E+002, 1.1246400E+002, 6.4922011E+002, 6.4922011E+002, 5.8396594E+002, 5.8396594E+002, 5.8396594E+002, 9.2556592E+002, 9.2556592E+002, 9.2556592E+002, 7.5197511E+002, 7.5197511E+002
 1.2988808E+004, 7.9774190E+002, 1.0236695E+003, 1.1227332E+003, 6.2110786E+002, 3.5568051E+002, 1.1260383E+002, 6.4941530E+002, 6.4941530E+002, 5.8423709E+002, 5.8423709E+002, 5.8423709E+002, 9.2593794E+002, 9.2593794E+002, 9.2593794E+002, 7.5226066E+002, 7.5226066E+002
 1.3003210E+004, 7.9796933E+002, 1.0237986E+003, 1.1229495E+003, 6.2140680E+002, 3.5625339E+002, 1.1273921E+002, 6.4961942E+002, 6.4961942E+002, 5.8451732E+002, 5.8451732E+002, 5.8451732E+002, 9.2619401E+002, 9.2619401E+002, 9.2619401E+002, 7.5251082E+002, 7.5251082E+002
 1.3017604E+004, 7.9817802E+002, 1.0239321E+003, 1.1229473E+003, 6.2171959E+002, 3.5682707E+002, 1.1287715E+002, 6.4983686E+002, 6.4983686E+002, 5.8480423E+002, 5.8480423E+002, 5.8480423E+002, 9.2620096E+002, 9.2620096E+002, 9.2620096E+002, 7.5270163E+002, 7.5270163E+002
 1.3032006E+004, 7.9838450E+002, 1.0240625E+003, 1.1231263E+003, 6.2201534E+002, 3.5740151E+002, 1.1301184E+002, 6.5003810E+002, 6.5003810E+002, 5.8507336E+002, 5.8507336E+002, 5.8507336E+002, 9.2620757E+002, 9.2620757E+002, 9.2620757E+002, 7.5291252E+002, 7.5291252E+002
 1.3046421E+004, 7.9857101E+002, 1.0241899E+003, 1.1232799E+003, 6.2225711E+002, 3.5797695E+002, 1.1314398E+002, 6.5021836E+002, 6.5021836E+002, 5.8530620E+002, 5.8530620E+002, 5.8530620E+002, 9.2649640E+002, 9.2649640E+002, 9.2649640E+002, 7.5300942E+002, 7.5300942E+002
 1.3060816E+004, 7.9877251E+002, 1.0243160E+003, 1.1234736E+003, 6.2253677E+002, 3.5855267E+002, 1.1327853E+002, 6.5040289E+002, 6.5040289E+002, 5.8553949E+002, 5.8553949E+002, 5.8553949E+002, 9.2679258E+002, 9.2679258E+002, 9.2679258E+002, 7.5318394E+002, 7.5318394E+002
 1.3075209E+004, 7.9898906E+002, 1.0244428E+003, 1.1237314E+003, 6.2286272E+002, 3.5912819E+002, 1.1340894E+002, 6.5060861E+002, 6.5060861E+002, 5.8581070E+002, 5.8581070E+002, 5.8581070E+002, 9.2695375E+002, 9.2695375E+002, 9.2695375E+002, 7.5342009E+002, 7.5342009E+002
 1.3089603E+004, 7.9918203E+002, 1.0245731E+003, 1.1237672E+003, 6.2314397E+002, 3.5970380E+002, 1.1353779E+002, 6.5079554E+002, 6.5079554E+002, 5.8607397E+002, 5.8607397E+002, 5.8607397E+002, 9.2681990E+002, 9.2681990E+002, 9.2681990E+002, 7.5359806E+002, 7.5359806E+002
 1.3104030E+004, 7.9938834E+002, 1.0247013E+003, 1.1239618E+003, 6.2342011E+002, 3.6028004E+002, 1.1366607E+002, 6.5098287E+002, 6.5098287E+002, 5.8633324E+002, 5.8633324E+002, 5.8633324E+002, 9.2701680E+002, 9.2701680E+002, 9.2701680E+002, 7.5383920E+002, 7.5383920E+002
 1.3118424E+004, 7.9959850E+002, 1.0248295E+003, 1.1240880E+003, 6.2369327E+002, 3.6085618E+002, 1.1379141E+002, 6.5117980E+002, 6.5117980E+002, 5.8659434E+002, 5.8659434E+002, 5.8659434E+002, 9.2713707E+002, 9.2713707E+002, 9.2713707E+002, 7.5400290E+002, 7.5400290E+002
 1.3132814E+004, 7.9979141E+002, 1.0249544E+003, 1.1242179E+003, 6.2394064E+002, 3.6143134E+002, 1.1391677E+002, 6.5136691E+002, 6.5136691E+002, 5.8684634E+002, 5.8684634E+002, 5.8684634E+002, 9.2731898E+002, 9.2731898E+002, 9.2731898E+002, 7.5411100E+002, 7.5411100E+002
 1.3147232E+004, 7.9999564E+002, 1.0250797E+003, 1.1244300E+003, 6.2422468E+002, 3.6200664E+002, 1.1404028E+002, 6.5156029E+002, 6.5156029E+002, 5.8709364E+002, 5.8709364E+002, 5.8709364E+002, 9.2757989E+002, 9.2757989E+002, 9.2757989E+002, 7.5433271E+002, 7.5433271E+002
 1.3161630E+004, 8.0018721E+002, 1.0252033E+003, 1.1244130E+003, 6.2456605E+002, 3.6258162E+002, 1.1416375E+002, 6.5176317E+002, 6.5176317E+002, 5.8735313E+002, 5.8735313E+002, 5.8735313E+002, 9.2784430E+002, 9.2784430E+002, 9.2784430E+002, 7.5464410E+002, 7.5464410E+002
 1.3176010E+004, 8.0039923E+002, 1.0253246E+003, 1.1244939E+003, 6.2483690E+002, 3.6315508E+002, 1.1429769E+002, 6.5195835E+002, 6.5195835E+002, 5.8762782E+002, 5.8762782E+002, 5.8762782E+002, 9.2795445E+002, 9.2795445E+002, 9.2795445E+002, 7.5478653E+002, 7.5478653E+002
 1.3190425E+004, 8.0062944E+002, 1.0254403E+003, 1.1248400E+003, 6.2512939E+002, 3.6372777E+002, 1.1443624E+002, 6.5216280E+002, 6.5216280E+002, 5.8789778E+002, 5.8789778E+002, 5.8789778E+002, 9.2787813E+002, 9.2787813E+002, 9.2787813E+002, 7.5500592E+002, 7.5500592E+002
 1.3204804E+004, 8.0081978E+002, 1.0255578E+003, 1.1250309E+003, 6.2541024E+002, 3.6429908E+002, 1.1458384E+002, 6.5234936E+002, 6.5234936E+002, 5.8815677E+002, 5.8815677E+002, 5.8815677E+002, 9.2842624E+002, 9.2842624E+002, 9.2842624E+002, 7.5518420E+002, 7.5518420E+002
