TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial,Stud2_Axial,Stud3_Axial,Stud4_Axial,Stud2_Top,Stud2_Mid,Stud2_Bottom,Stud3_Top,Stud3_Mid,Stud3_Bottom,Stud1_Mid,Stud4_Mid
,-61959758.68,,0,,,,,,,,,,,1.262012,21.837605
,-61959758.68,,0,,,,,,,,,,,1.272413,21.865324
,-61959758.68,,0,,,,,,,,,,,1.286281,21.938086
,-61959758.68,,0,,,,,,,,,,,1.314018,21.972734
,-61959758.68,,0,,,,,,,,,,,1.303616,21.990059
,-61959758.68,,0,,,,,,,,,,,1.272413,22.028172
,-61959758.68,,0,,,,,,,,,,,1.248144,22.076679
,-61959758.68,,0,,,,,,,,,,,1.189204,22.125187
,-61959758.68,,0,,,,,,,,,,,1.185737,22.139048
,-61959758.68,,0,,,,,,,,,,,1.175336,22.222202
,-61959758.68,,0,,,,,,,,,,,1.158001,22.256851
,-61959758.68,,0,,,,,,,,,,,1.175336,22.301893
,-61959758.68,,0,,,,,,,,,,,1.203073,22.298429
,-61959758.68,,0,,,,,,,,,,,1.223875,22.288034
,-61959758.68,,0,,,,,,,,,,,1.196138,22.333076
,-61959758.68,,0,,,,,,,,,,,1.20654,22.340006
,-61959758.68,,0,,,,,,,,,,,1.144133,22.520176
,-61959758.68,,0,,,,,,,,,,,1.151067,22.589474
,-61959758.68,,0,,,,,,,,,,,1.140666,22.686487
,-61959758.68,,0,,,,,,,,,,,1.154534,22.755783
,-61959758.68,,0,,,,,,,,,,,1.144133,22.845867
,-61959758.68,,0,,,,,,,,,,,1.164935,22.832008
,-61959758.68,,0,,,,,,,,,,,1.203073,22.866655
,-61959758.68,,0,,,,,,,,,,,1.158001,22.922092
,-61959758.68,,0,,,,,,,,,,,1.18227,22.935951
,-61959758.68,,0,,,,,,,,,,,1.164935,23.026035
,-61959758.68,,0,,,,,,,,,,,1.116397,23.053753
,-61959758.68,,0,,,,,,,,,,,1.109462,23.192343
,-61959758.68,,0,,,,,,,,,,,1.119864,23.247778
,-61959758.68,,0,,,,,,,,,,,1.140666,23.330933
,-61959758.68,,0,,,,,,,,,,,-0.201092,25.174124
,-61959758.68,,0,,,,,,,,,,,-14.122885,25.416643
,-61959758.68,,0,,,,,,,,,,,-14.878857,25.402784
,-61959758.68,,0,,,,,,,,,,,-14.962083,25.385462
,-61959758.68,,0,,,,,,,,,,,-15.031439,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.003696,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.04531,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.017568,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.003696,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.024503,25.433966
,-61959758.68,,0,,,,,,,,,,,-14.975954,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.038374,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.07652,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.048778,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.010633,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.048778,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.062649,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.461681
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.083455,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.378532
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.381996
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.159747,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.055714,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.267248,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.211763,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.274183,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.218699,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.197892,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.274183,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.204828,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.281119,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.246441,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.218699,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.197892,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.23257,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.312329,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.253377,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.211763,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.23257,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.166682,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.222167,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.281119,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.253377,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.253377,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.197892,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.222167,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.23257,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.23257,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.288054,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.222167,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.253377,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.253377,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.166682,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.239506,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.204828,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.274183,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.277652,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.267248,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.274183,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.23257,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.270716,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.225635,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.260312,25.385462
,-61959758.68,,0,,,,,,,,,,,-15.260312,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.260312,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.197892,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.197892,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.083455,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.187489,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.083455,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.017568,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.180553,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.083455,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.069584,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.166682,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.392391
,-61959758.68,,0,,,,,,,,,,,-15.069584,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.07652,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.104262,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.381996
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.180553,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.166682,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.04531,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.13894,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.069584,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.13894,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.048778,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.07652,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.180553,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.159747,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.069584,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.204828,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.104262,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.375069
,-61959758.68,,0,,,,,,,,,,,-15.083455,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.392391
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.173617,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.048778,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.038374,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.13894,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.159747,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.104262,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.145876,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.118134,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.038374,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.097326,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.180553,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.177086,25.420107
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.038374,25.427036
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.152811,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.461681
,-61959758.68,,0,,,,,,,,,,,-15.132005,25.454752
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.055714,25.4305
