Displacement in m,Displacement in mm,Load in N,Load in kN
0.004628,4.628353,26875.855469,26.875855
0.004628,4.628355,26875.837891,26.875838
0.004628,4.628358,26875.810547,26.875811
0.004628,4.628361,26875.783203,26.875783
0.004628,4.628364,26875.755859,26.875756
0.004628,4.628369,26875.714844,26.875715
0.004628,4.628374,26875.673828,26.875674
0.004628,4.628378,26875.632812,26.875633
0.004628,4.628383,26875.591797,26.875592
0.004628,4.628388,26875.550781,26.875551
0.004628,4.628395,26875.490234,26.875490
0.004628,4.628400,26875.445312,26.875445
0.004628,4.628405,26875.398438,26.875398
0.004628,4.628411,26875.353516,26.875354
0.004628,4.628411,26875.337891,26.875338
0.004628,4.628413,26875.353516,26.875354
0.004628,4.628413,26875.337891,26.875338
0.004628,4.628416,26875.312500,26.875312
0.004628,4.628418,26875.287109,26.875287
0.004628,4.628422,26875.261719,26.875262
0.004628,4.628425,26875.236328,26.875236
0.004628,4.628425,26875.226562,26.875227
0.004628,4.628425,26875.236328,26.875236
0.004628,4.628425,26875.226562,26.875227
0.004628,4.628427,26875.212891,26.875213
0.004628,4.628430,26875.191406,26.875191
0.004628,4.628432,26875.169922,26.875170
0.004628,4.628434,26875.150391,26.875150
0.004628,4.628438,26875.119141,26.875119
0.004628,4.628439,26875.107422,26.875107
0.004628,4.628439,26875.095703,26.875096
0.004628,4.628441,26875.107422,26.875107
0.004628,4.628441,26875.095703,26.875096
0.004628,4.628442,26875.083984,26.875084
0.004628,4.628444,26875.066406,26.875066
0.004628,4.628447,26875.039062,26.875039
0.004628,4.628452,26875.000000,26.875000
0.004628,4.628456,26874.960938,26.874961
0.004628,4.628461,26874.921875,26.874922
0.004628,4.628465,26874.884766,26.874885
0.004628,4.628470,26874.845703,26.874846
0.004628,4.628474,26874.806641,26.874807
0.004628,4.628479,26874.767578,26.874768
0.004628,4.628483,26874.730469,26.874730
0.004628,4.628490,26874.671875,26.874672
0.004628,4.628500,26874.587891,26.874588
0.004629,4.628505,26874.544922,26.874545
0.004629,4.628510,26874.501953,26.874502
0.004629,4.628517,26874.437500,26.874437
0.004629,4.628528,26874.341797,26.874342
0.004629,4.628545,26874.199219,26.874199
0.004629,4.628569,26873.986328,26.873986
0.004629,4.628579,26873.906250,26.873906
0.004629,4.628593,26873.787109,26.873787
0.004629,4.628598,26873.742188,26.873742
0.004629,4.628606,26873.675781,26.873676
0.004629,4.628617,26873.576172,26.873576
0.004629,4.628628,26873.476562,26.873477
0.004629,4.628637,26873.402344,26.873402
0.004629,4.628646,26873.328125,26.873328
0.004629,4.628659,26873.216797,26.873217
0.004629,4.628664,26873.175781,26.873176
0.004629,4.628671,26873.113281,26.873113
0.004629,4.628682,26873.021484,26.873021
0.004629,4.628698,26872.882812,26.872883
0.004629,4.628704,26872.830078,26.872830
0.004629,4.628710,26872.777344,26.872777
0.004629,4.628716,26872.726562,26.872727
0.004629,4.628725,26872.648438,26.872648
0.004629,4.628734,26872.572266,26.872572
0.004629,4.628743,26872.496094,26.872496
0.004629,4.628757,26872.380859,26.872381
0.004629,4.628777,26872.208984,26.872209
0.004629,4.628797,26872.037109,26.872037
0.004629,4.628817,26871.867188,26.871867
0.004629,4.628837,26871.695312,26.871695
0.004629,4.628846,26871.611328,26.871611
0.004629,4.628861,26871.484375,26.871484
0.004629,4.628884,26871.294922,26.871295
0.004629,4.628906,26871.105469,26.871105
0.004629,4.628928,26870.916016,26.870916
0.004629,4.628936,26870.845703,26.870846
0.004629,4.628944,26870.775391,26.870775
0.004629,4.628953,26870.707031,26.870707
0.004629,4.628961,26870.636719,26.870637
0.004629,4.628969,26870.566406,26.870566
0.004629,4.628981,26870.462891,26.870463
0.004629,4.628999,26870.306641,26.870307
0.004629,4.629006,26870.248047,26.870248
0.004629,4.629016,26870.160156,26.870160
0.004629,4.629027,26870.074219,26.870074
0.004629,4.629037,26869.988281,26.869988
0.004629,4.629052,26869.857422,26.869857
0.004629,4.629075,26869.664062,26.869664
0.004629,4.629083,26869.591797,26.869592
0.004629,4.629096,26869.482422,26.869482
0.004629,4.629115,26869.320312,26.869320
0.004629,4.629123,26869.259766,26.869260
0.004629,4.629133,26869.167969,26.869168
0.004629,4.629149,26869.031250,26.869031
0.004629,4.629155,26868.980469,26.868980
0.004629,4.629164,26868.906250,26.868906
0.004629,4.629178,26868.791016,26.868791
0.004629,4.629198,26868.621094,26.868621
0.004629,4.629205,26868.556641,26.868557
0.004629,4.629216,26868.462891,26.868463
0.004629,4.629233,26868.320312,26.868320
0.004629,4.629239,26868.265625,26.868266
0.004629,4.629242,26868.246094,26.868246
0.004629,4.629245,26868.216797,26.868217
0.004629,4.629251,26868.171875,26.868172
0.004629,4.629259,26868.105469,26.868105
0.004629,4.629270,26868.003906,26.868004
0.004629,4.629288,26867.855469,26.867855
0.004629,4.629306,26867.705078,26.867705
0.004629,4.629323,26867.556641,26.867557
0.004629,4.629341,26867.408203,26.867408
0.004629,4.629347,26867.353516,26.867354
0.004629,4.629357,26867.269531,26.867270
0.004629,4.629372,26867.146484,26.867146
0.004629,4.629377,26867.099609,26.867100
0.004629,4.629386,26867.029297,26.867029
0.004629,4.629398,26866.925781,26.866926
0.004629,4.629416,26866.769531,26.866770
0.004629,4.629435,26866.615234,26.866615
0.004629,4.629453,26866.460938,26.866461
0.004629,4.629471,26866.306641,26.866307
0.004629,4.629490,26866.152344,26.866152
0.004629,4.629496,26866.095703,26.866096
0.004629,4.629499,26866.074219,26.866074
0.004630,4.629503,26866.041016,26.866041
0.004630,4.629509,26865.994141,26.865994
0.004630,4.629517,26865.921875,26.865922
0.004630,4.629530,26865.814453,26.865814
0.004630,4.629535,26865.773438,26.865773
0.004630,4.629542,26865.712891,26.865713
0.004630,4.629553,26865.623047,26.865623
0.004630,4.629569,26865.488281,26.865488
0.004630,4.629585,26865.353516,26.865354
0.004630,4.629601,26865.218750,26.865219
0.004630,4.629617,26865.085938,26.865086
0.004630,4.629623,26865.035156,26.865035
0.004630,4.629632,26864.960938,26.864961
0.004630,4.629641,26864.886719,26.864887
0.004630,4.629650,26864.812500,26.864812
0.004630,4.629659,26864.738281,26.864738
0.004630,4.629661,26864.718750,26.864719
0.004630,4.629664,26864.691406,26.864691
0.004630,4.629669,26864.650391,26.864650
0.004630,4.629676,26864.587891,26.864588
0.004630,4.629684,26864.527344,26.864527
0.004630,4.629691,26864.464844,26.864465
0.004630,4.629702,26864.373047,26.864373
0.004630,4.629719,26864.234375,26.864234
0.004630,4.629735,26864.097656,26.864098
0.004630,4.629751,26863.960938,26.863961
0.004630,4.629757,26863.910156,26.863910
0.004630,4.629767,26863.833984,26.863834
0.004630,4.629781,26863.718750,26.863719
0.004630,4.629786,26863.675781,26.863676
0.004630,4.629793,26863.611328,26.863611
0.004630,4.629805,26863.515625,26.863516
0.004630,4.629822,26863.373047,26.863373
0.004630,4.629829,26863.318359,26.863318
0.004630,4.629838,26863.238281,26.863238
0.004630,4.629852,26863.119141,26.863119
0.004630,4.629858,26863.074219,26.863074
0.004630,4.629866,26863.005859,26.863006
0.004630,4.629878,26862.906250,26.862906
0.004630,4.629881,26862.880859,26.862881
0.004630,4.629884,26862.855469,26.862855
0.004630,4.629889,26862.818359,26.862818
0.004630,4.629895,26862.763672,26.862764
0.004630,4.629897,26862.742188,26.862742
0.004630,4.629901,26862.710938,26.862711
0.004630,4.629907,26862.664062,26.862664
0.004630,4.629916,26862.593750,26.862594
0.004630,4.629922,26862.542969,26.862543
0.004630,4.629928,26862.490234,26.862490
0.004630,4.629937,26862.412109,26.862412
0.004630,4.629951,26862.294922,26.862295
0.004630,4.629957,26862.251953,26.862252
0.004630,4.629962,26862.208984,26.862209
0.004630,4.629967,26862.166016,26.862166
0.004630,4.629972,26862.123047,26.862123
0.004630,4.629978,26862.080078,26.862080
0.004630,4.629983,26862.037109,26.862037
0.004630,4.629988,26861.994141,26.861994
0.004630,4.629993,26861.951172,26.861951
0.004630,4.630001,26861.886719,26.861887
0.004630,4.630012,26861.791016,26.861791
0.004630,4.630017,26861.755859,26.861756
0.004630,4.630018,26861.742188,26.861742
0.004630,4.630020,26861.728516,26.861729
0.004630,4.630021,26861.714844,26.861715
0.004630,4.630023,26861.703125,26.861703
0.004630,4.630025,26861.689453,26.861689
0.004630,4.630026,26861.675781,26.861676
0.004630,4.630028,26861.656250,26.861656
0.004630,4.630032,26861.626953,26.861627
0.004630,4.630038,26861.582031,26.861582
0.004630,4.630045,26861.515625,26.861516
0.004630,4.630053,26861.449219,26.861449
0.004630,4.630061,26861.384766,26.861385
0.004630,4.630069,26861.318359,26.861318
0.004630,4.630077,26861.253906,26.861254
0.004630,4.630089,26861.156250,26.861156
0.004630,4.630101,26861.058594,26.861059
0.004630,4.630113,26860.960938,26.860961
0.004630,4.630118,26860.914062,26.860914
0.004630,4.630124,26860.865234,26.860865
0.004630,4.630130,26860.816406,26.860816
0.004630,4.630139,26860.746094,26.860746
0.004630,4.630141,26860.726562,26.860727
0.004630,4.630143,26860.708984,26.860709
0.004630,4.630146,26860.683594,26.860684
0.004630,4.630151,26860.642578,26.860643
0.004630,4.630158,26860.583984,26.860584
0.004630,4.630169,26860.494141,26.860494
0.004630,4.630171,26860.476562,26.860477
0.004630,4.630174,26860.451172,26.860451
0.004630,4.630179,26860.414062,26.860414
0.004630,4.630183,26860.376953,26.860377
0.004630,4.630188,26860.339844,26.860340
0.004630,4.630195,26860.283203,26.860283
0.004630,4.630205,26860.201172,26.860201
0.004630,4.630212,26860.138672,26.860139
0.004630,4.630223,26860.044922,26.860045
0.004630,4.630235,26859.951172,26.859951
0.004630,4.630246,26859.859375,26.859859
0.004630,4.630257,26859.767578,26.859768
0.004630,4.630269,26859.673828,26.859674
0.004630,4.630273,26859.640625,26.859641
0.004630,4.630279,26859.587891,26.859588
0.004630,4.630289,26859.511719,26.859512
0.004630,4.630303,26859.396484,26.859396
0.004630,4.630317,26859.281250,26.859281
0.004630,4.630330,26859.166016,26.859166
0.004630,4.630336,26859.123047,26.859123
0.004630,4.630344,26859.058594,26.859059
0.004630,4.630355,26858.962891,26.858963
0.004630,4.630360,26858.927734,26.858928
0.004630,4.630366,26858.873047,26.858873
0.004630,4.630376,26858.792969,26.858793
0.004630,4.630378,26858.773438,26.858773
0.004630,4.630381,26858.753906,26.858754
0.004630,4.630385,26858.722656,26.858723
0.004630,4.630388,26858.693359,26.858693
0.004630,4.630392,26858.664062,26.858664
0.004630,4.630393,26858.652344,26.858652
0.004630,4.630395,26858.636719,26.858637
0.004630,4.630397,26858.619141,26.858619
0.004630,4.630399,26858.603516,26.858604
0.004630,4.630399,26858.597656,26.858598
0.004630,4.630400,26858.603516,26.858604
0.004630,4.630400,26858.597656,26.858598
0.004630,4.630401,26858.587891,26.858588
0.004630,4.630403,26858.574219,26.858574
0.004630,4.630405,26858.560547,26.858561
0.004630,4.630406,26858.546875,26.858547
0.004630,4.630408,26858.531250,26.858531
0.004630,4.630410,26858.517578,26.858518
0.004630,4.630412,26858.498047,26.858498
0.004630,4.630416,26858.466797,26.858467
0.004630,4.630421,26858.421875,26.858422
0.004630,4.630424,26858.404297,26.858404
0.004630,4.630425,26858.386719,26.858387
0.004630,4.630428,26858.369141,26.858369
0.004630,4.630430,26858.353516,26.858354
0.004630,4.630432,26858.335938,26.858336
0.004630,4.630435,26858.310547,26.858311
0.004630,4.630440,26858.271484,26.858271
0.004630,4.630447,26858.214844,26.858215
0.004630,4.630453,26858.158203,26.858158
0.004630,4.630459,26858.115234,26.858115
0.004630,4.630464,26858.074219,26.858074
0.004630,4.630469,26858.031250,26.858031
0.004630,4.630474,26857.990234,26.857990
0.004630,4.630482,26857.925781,26.857926
0.004630,4.630493,26857.832031,26.857832
0.004630,4.630498,26857.796875,26.857797
0.004631,4.630504,26857.744141,26.857744
0.004631,4.630511,26857.691406,26.857691
0.004631,4.630517,26857.638672,26.857639
0.004631,4.630527,26857.560547,26.857561
0.004631,4.630534,26857.501953,26.857502
0.004631,4.630541,26857.443359,26.857443
0.004631,4.630548,26857.386719,26.857387
0.004631,4.630555,26857.328125,26.857328
0.004631,4.630562,26857.269531,26.857270
0.004631,4.630573,26857.183594,26.857184
0.004631,4.630581,26857.119141,26.857119
0.004631,4.630593,26857.021484,26.857021
0.004631,4.630605,26856.925781,26.856926
0.004631,4.630617,26856.828125,26.856828
0.004631,4.630621,26856.792969,26.856793
0.004631,4.630628,26856.738281,26.856738
0.004631,4.630638,26856.658203,26.856658
0.004631,4.630642,26856.628906,26.856629
0.004631,4.630647,26856.583984,26.856584
0.004631,4.630653,26856.539062,26.856539
0.004631,4.630654,26856.527344,26.856527
0.004631,4.630656,26856.515625,26.856516
0.004631,4.630657,26856.503906,26.856504
0.004631,4.630659,26856.488281,26.856488
0.004631,4.630662,26856.462891,26.856463
0.004631,4.630667,26856.425781,26.856426
0.004631,4.630673,26856.369141,26.856369
0.004631,4.630676,26856.349609,26.856350
0.004631,4.630680,26856.318359,26.856318
0.004631,4.630683,26856.287109,26.856287
0.004631,4.630688,26856.255859,26.856256
0.004631,4.630691,26856.224609,26.856225
0.004631,4.630695,26856.193359,26.856193
0.004631,4.630701,26856.148438,26.856148
0.004631,4.630703,26856.130859,26.856131
0.004631,4.630706,26856.105469,26.856105
0.004631,4.630711,26856.066406,26.856066
0.004631,4.630718,26856.007812,26.856008
0.004631,4.630725,26855.951172,26.855951
0.004631,4.630732,26855.892578,26.855893
0.004631,4.630739,26855.835938,26.855836
0.004631,4.630746,26855.777344,26.855777
0.004631,4.630757,26855.693359,26.855693
0.004631,4.630768,26855.607422,26.855607
0.004631,4.630778,26855.523438,26.855523
0.004631,4.630789,26855.437500,26.855438
0.004631,4.630794,26855.396484,26.855396
0.004631,4.630802,26855.332031,26.855332
0.004631,4.630802,26855.326172,26.855326
0.004631,4.630802,26855.318359,26.855318
0.004631,4.630804,26855.326172,26.855326
0.004631,4.630804,26855.318359,26.855318
0.004631,4.630805,26855.304688,26.855305
0.004631,4.630807,26855.285156,26.855285
0.004631,4.630811,26855.255859,26.855256
0.004631,4.630815,26855.226562,26.855227
0.004631,4.630816,26855.218750,26.855219
0.004631,4.630816,26855.214844,26.855215
0.004631,4.630816,26855.218750,26.855219
0.004631,4.630816,26855.214844,26.855215
0.004631,4.630817,26855.210938,26.855211
0.004631,4.630817,26855.205078,26.855205
0.004631,4.630818,26855.210938,26.855211
0.004631,4.630818,26855.205078,26.855205
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.201172,26.855201
0.004631,4.630818,26855.199219,26.855199
0.004631,4.630818,26855.195312,26.855195
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.201172,26.855201
0.004631,4.630818,26855.199219,26.855199
0.004631,4.630818,26855.195312,26.855195
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.201172,26.855201
0.004631,4.630818,26855.199219,26.855199
0.004631,4.630818,26855.195312,26.855195
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.201172,26.855201
0.004631,4.630818,26855.199219,26.855199
0.004631,4.630818,26855.195312,26.855195
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.203125,26.855203
0.004631,4.630818,26855.201172,26.855201
0.004631,4.630818,26855.199219,26.855199
0.004631,4.630818,26855.195312,26.855195
0.004631,4.630819,26855.191406,26.855191
0.004631,4.630820,26855.185547,26.855186
0.004631,4.630821,26855.175781,26.855176
0.004631,4.630823,26855.160156,26.855160
0.004631,4.630825,26855.138672,26.855139
0.004631,4.630828,26855.117188,26.855117
0.004631,4.630831,26855.095703,26.855096
0.004631,4.630831,26855.087891,26.855088
0.004631,4.630832,26855.095703,26.855096
0.004631,4.630832,26855.087891,26.855088
0.004631,4.630833,26855.076172,26.855076
0.004631,4.630833,26855.072266,26.855072
0.004631,4.630834,26855.076172,26.855076
0.004631,4.630834,26855.072266,26.855072
0.004631,4.630835,26855.064453,26.855064
0.004631,4.630836,26855.058594,26.855059
0.004631,4.630837,26855.050781,26.855051
0.004631,4.630838,26855.041016,26.855041
0.004631,4.630839,26855.027344,26.855027
0.004631,4.630842,26855.003906,26.855004
0.004631,4.630845,26854.980469,26.854980
0.004631,4.630848,26854.958984,26.854959
0.004631,4.630851,26854.937500,26.854937
0.004631,4.630855,26854.904297,26.854904
0.004631,4.630861,26854.853516,26.854854
0.004631,4.630863,26854.833984,26.854834
0.004631,4.630866,26854.816406,26.854816
0.004631,4.630868,26854.796875,26.854797
0.004631,4.630872,26854.769531,26.854770
0.004631,4.630877,26854.728516,26.854729
0.004631,4.630882,26854.687500,26.854688
0.004631,4.630887,26854.644531,26.854645
0.004631,4.630894,26854.583984,26.854584
0.004631,4.630898,26854.560547,26.854561
0.004631,4.630902,26854.525391,26.854525
0.004631,4.630908,26854.472656,26.854473
0.004631,4.630914,26854.421875,26.854422
0.004631,4.630921,26854.371094,26.854371
0.004631,4.630927,26854.318359,26.854318
0.004631,4.630934,26854.267578,26.854268
0.004631,4.630934,26854.263672,26.854264
0.004631,4.630934,26854.267578,26.854268
0.004631,4.630934,26854.263672,26.854264
0.004631,4.630935,26854.255859,26.854256
0.004631,4.630937,26854.246094,26.854246
0.004631,4.630939,26854.228516,26.854229
0.004631,4.630940,26854.222656,26.854223
0.004631,4.630941,26854.214844,26.854215
0.004631,4.630942,26854.201172,26.854201
0.004631,4.630945,26854.179688,26.854180
0.004631,4.630948,26854.150391,26.854150
0.004631,4.630954,26854.105469,26.854105
0.004631,4.630962,26854.039062,26.854039
0.004631,4.630966,26854.013672,26.854014
0.004631,4.630966,26854.005859,26.854006
0.004631,4.630966,26854.000000,26.854000
0.004631,4.630967,26854.005859,26.854006
0.004631,4.630967,26854.000000,26.854000
0.004631,4.630968,26853.990234,26.853990
0.004631,4.630970,26853.976562,26.853977
0.004631,4.630973,26853.955078,26.853955
0.004631,4.630976,26853.923828,26.853924
0.004631,4.630978,26853.916016,26.853916
