Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load-in-kN,Stud3-Axial,Stud4-Axial,Stud3-Top,Stud4-Top,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Stud4-Bottom,Stud2-Mid,Stud5-Mid,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Fire-Mid-Left,Pb3-Fire-Mid-Mid,Pb3-Fire-Mid-Right,Pb3-Amb-Mid-Left,Pb3-Amb-Mid-Mid,Pb3-Amb-Mid-Right,Pb4-Mid-Left,Pb4-Mid-Mid,Pb4-Mid-Right,Pb4-Pb5-Mid-Left,Pb4-Pb5-Mid-Mid,Pb4-Pb5-Mid-Right,Pb5-Top-Left,Pb5-Top-Right,Pb5-Mid-Mid,Pb5-Bottom-Left,Pb5-Bottom-Right,Stud2-Mid-Fire-HF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud5-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud5-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud4-Top-Amb-HF,Stud4-Mid-Amb-HF,Stud4-Bottom-Amb-HF,Stud5-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud4-Top-Amb-CF,Stud4-Mid-Amb-CF,Stud4-Bottom-Amb-CF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Right,Furnace-Bottom-Left,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3-Fire,Average-Pb3-Amb,Average-Pb4,Average-Pb4-Pb5,Average-Pb5
121,11.955083,-3.841168168,-7.150656,-5.669652,-12.401775,-12.866439,-10.351061,-10.574304,-7.554658,-7.865168,6.682741,-9.920804,987.405762,1000.22406,1018.201721,1007.742493,32.631966,32.913601,740.33313,739.196594,28.795174,439.5448,458.039978,350.852722,389.142456,418.871307,-70.919853,145.733398,158.351761,79.169472,85.212166,83.040642,68.135246,67.040924,68.932045,48.834721,49.281429,46.979969,42.300678,42.035267,387.438934,494.502777,441.268524,387.401825,552.970642,445.815491,370.47406,485.51178,362.120911,446.562317,387.533966,281.702942,551.525757,417.511536,311.513336,421.613037,95.898491,172.332581,123.493942,95.936264,146.357986,106.910751,90.579544,138.020813,81.943802,103.332397,93.053879,75.180016,101.744919,89.340462,72.798813,99.288559,987.091736,1009.686707,1032.501709,1017.322083,1011.650559,1003.393509,739.196594,448.792389,386.2888283,152.0425795,82.47409333,68.03607167,48.365373
122,11.594874,-3.725433016,-7.150656,-5.689355,-13.038856,-12.879575,-10.689308,-10.902697,-7.682732,-8.016232,6.833801,-10.291888,987.332886,1001.225159,1019.046265,1007.411438,32.165844,32.790882,750.812378,741.051025,28.372881,442.962128,462.629395,354.54425,395.805298,426.272705,-73.81356,150.906326,162.575928,79.425941,86.470863,83.896729,68.115761,67.07048,69.048454,48.794739,49.3582,46.963684,42.450047,42.083176,388.291748,496.914246,442.877075,389.16391,557.361633,449.939423,373.445007,488.920563,364.336975,449.922791,391.449615,284.326904,556.591736,422.022034,315.478027,426.322327,96.574799,176.474136,126.30851,96.647209,155.990829,109.218353,90.798294,143.412781,82.376114,105.72821,94.580147,75.579849,105.753281,91.232033,72.933517,101.89888,987.418579,1010.657593,1033.161621,1017.761902,1012.249924,1003.753937,741.051025,452.7957615,392.2074177,156.741127,83.264511,68.07823167,48.37220767
123,11.252323,-3.61537138,-7.150656,-5.690997,-13.666084,-13.395149,-11.083383,-11.341102,-7.906039,-8.226406,7.030835,-10.689244,987.989014,1001.959839,1019.324341,1008.127014,32.206623,32.69265,762.359985,743.100708,28.230316,446.285309,467.938416,357.827179,402.509705,433.684326,-77.287987,154.805984,167.447586,80.996231,87.818054,84.795074,68.13726,67.084145,69.212097,48.856628,49.422321,47.070663,42.716957,42.250053,390.222382,498.952393,445.519867,391.40213,561.48938,453.64801,376.489685,492.276794,366.776489,453.098206,395.396759,286.74234,561.01593,427.3573,319.214813,431.006744,97.426308,179.976593,129.472168,97.363548,169.12294,111.683655,91.029625,148.752426,82.898018,108.002449,96.319817,75.885719,110.512062,93.218033,73.148109,104.435356,987.980652,1011.578979,1033.881226,1017.697083,1012.784485,1004.350052,743.100708,457.1118625,398.00707,161.126785,84.536453,68.14450067,48.44987067
124,10.967379,-3.523818873,-7.150656,-5.687713,-14.092994,-13.884453,-11.516864,-11.713828,-8.11621,-8.479273,7.247573,-11.10302,989.006775,1002.526794,1019.734619,1008.376465,32.191273,32.664253,772.535583,744.951355,28.051853,450.079224,472.908691,361.714935,408.144592,441.236938,-81.203201,158.573807,174.870102,81.507721,89.090416,86.025414,68.145767,67.11438,69.370361,48.800388,49.449192,47.034927,42.762119,42.212139,392.172699,501.924957,447.571167,393.308594,565.15033,458.21936,379.007202,496.15686,369.007721,456.58725,399.131317,289.334412,565.517151,432.333801,322.426697,435.753479,98.35128,184.006119,132.516022,98.187904,179.68045,114.89505,91.272652,155.285248,83.625534,110.565506,97.965134,76.270348,114.914795,95.609192,73.300713,107.37706,988.365723,1011.554993,1034.374023,1017.941711,1013.059113,1004.911163,744.951355,461.4939575,403.6988217,166.7219545,85.54118367,68.21016933,48.428169
125,10.691705,-3.435244817,-7.150656,-5.686071,-14.496915,-14.409879,-11.874814,-12.15059,-8.346086,-8.643472,7.503718,-11.536499,989.119385,1003.424744,1020.246521,1009.289551,32.485851,32.637005,786.144775,746.640869,27.909475,453.502563,478.725159,365.512939,414.531281,446.701019,-86.29303,161.89325,183.876083,82.192528,90.710564,87.467484,68.15696,67.142372,69.588615,48.717712,49.683529,47.171753,42.992432,42.27457,393.517242,504.335663,450.018738,395.431641,569.161926,462.704956,382.099335,500.093964,371.517181,458.507355,402.976624,291.879547,570.345276,437.20105,325.902344,440.820618,99.639137,187.588333,136.169922,99.024712,190.681442,118.277298,91.516594,162.463959,84.63089,113.193474,99.982559,76.645134,119.921516,97.918785,73.544388,109.888748,989.294495,1012.549927,1034.317993,1019.200684,1013.840775,1005.52005,746.640869,466.113861,408.9150797,172.8846665,86.790192,68.29598233,48.52433133
126,10.413602,-3.345890323,-7.152298,-5.689355,-14.913972,-14.909034,-12.295159,-12.564365,-8.536553,-8.909473,7.746727,-12.002817,990.090088,1004.346375,1020.777283,1009.25293,32.408665,32.623264,797.845825,748.621582,27.984922,457.444489,484.427155,369.973053,420.976349,452.166107,-92.290886,165.848633,191.928543,82.911896,92.595833,89.617889,68.192116,67.203506,69.852524,48.721779,49.751022,47.08604,43.224739,42.420311,394.87738,506.964874,453.20816,397.985046,573.050232,467.847321,384.746918,504.415619,374.019501,462.219879,406.895447,294.665924,574.579529,442.660065,329.465912,446.127991,101.17157,191.041229,139.847916,100.060486,201.011475,122.737076,91.822502,170.924316,85.58091,115.996437,102.216072,77.12352,124.665703,100.723419,74.114517,112.974854,989.582642,1013.598572,1035.053589,1018.807556,1014.26059,1006.116669,748.621582,470.935822,414.3718363,178.888588,88.375206,68.41604867,48.51961367
126,10.115636,-3.250153847,-7.190063,-5.697565,-15.288339,-15.398336,-12.748343,-13.001127,-8.809119,-9.17876,8.061983,-12.419876,991.067627,1004.804687,1021.815674,1010.251038,32.202728,32.705013,805.992615,750.682495,27.979631,461.49173,489.474701,374.498962,426.992126,457.039948,-98.792824,171.391449,198.852921,83.697868,94.698334,92.460686,68.186516,67.34996,70.122459,48.741657,50.147575,46.976349,43.284626,42.535164,396.775452,509.693298,456.503571,403.370972,576.383911,472.778168,387.414398,508.179718,376.472412,464.226257,410.735046,297.328125,578.466125,448.395233,332.520325,450.786194,102.797157,194.053162,143.258041,101.138451,209.780884,127.710419,92.113403,179.907394,86.612709,118.940033,104.34304,77.631012,128.772202,103.703514,74.605873,116.247238,990.31543,1013.82782,1036.507568,1020.459412,1015.277558,1006.984757,750.682495,475.4832155,419.5103453,185.122185,90.28562933,68.55297833,48.62186033
127,9.854528,-3.166259846,-7.188421,-5.692639,-15.652853,-15.808825,-13.142417,-13.457594,-9.052131,-9.398787,8.354251,-12.810663,991.061218,1005.664673,1021.924561,1011.190491,32.035477,32.686695,820.650208,752.598877,28.022182,465.210602,494.71994,379.020477,433.462952,461.726929,-105.654846,179.339111,205.774414,84.491127,97.719894,95.971558,68.189651,67.566284,70.521988,48.889606,50.023903,47.211327,43.291656,42.712872,398.534149,511.57724,459.539337,405.053711,579.951294,477.120361,390.249756,512.158203,379.242676,467.53418,415.178528,299.961151,582.283203,453.451965,335.889771,455.644104,104.998138,195.456451,147.215149,102.223289,219.463654,132.783905,92.458664,188.579941,88.046486,121.826004,106.86058,78.179687,132.782761,106.63414,75.336639,119.481461,991.053833,1014.075562,1037.336304,1020.571594,1015.759323,1007.460236,752.598877,479.965271,424.736786,192.5567625,92.72752633,68.75930767,48.70827867
128,9.59938,-3.084280794,-7.216334,-5.688534,-16.119169,-16.337536,-13.602169,-13.917343,-9.372313,-9.697628,8.666223,-13.224439,991.538757,1006.048218,1022.899353,1011.501099,32.012104,32.706844,839.143921,754.709961,28.025864,469.338959,497.974762,384.128021,439.372925,465.713837,-110.718918,189.034378,212.030167,85.525345,100.984322,100.358696,68.213829,67.870811,70.951698,48.909031,50.439339,47.264469,43.47311,42.666576,400.395142,514.398804,462.791687,406.835724,582.866821,481.774048,392.730713,516.181641,381.865082,468.710083,418.915497,302.743744,584.84729,458.890625,338.640869,460.800995,107.240974,196.546539,150.806137,103.585068,227.507431,139.659836,92.79454,197.139038,89.352798,125.035149,109.272438,78.869148,136.016663,110.135284,76.528107,123.185043,991.362427,1014.324768,1037.31897,1020.674927,1015.920273,1007.996857,754.709961,483.6568605,429.738261,200.5322725,95.62278767,69.01211267,48.87094633
129,9.319072,-2.994217834,-7.231111,-5.686071,-16.419647,-16.69548,-13.983107,-14.298278,-9.603831,-9.861827,8.938787,-13.582386,992.390381,1007.346313,1023.881104,1012.713196,32.004543,32.657154,861.255676,756.872437,27.943979,473.522827,501.331635,389.126556,445.59021,468.786926,-116.062782,198.12294,218.368317,86.84465,105.24086,105.115089,68.244057,68.274055,71.497093,49.00502,50.603134,47.347004,43.530262,42.544697,402.037476,516.849243,466.231934,408.543671,585.963989,486.313629,395.405365,519.859253,384.87207,470.242187,423.250336,305.619171,588.413879,464.191437,341.708038,465.048553,110.176033,197.839539,154.978394,105.069031,236.012161,148.290344,93.260925,205.256012,90.722237,128.370148,112.217384,79.454811,139.228714,113.768494,77.726112,126.94165,991.986877,1016.034729,1037.814087,1022.229797,1017.016373,1009.082749,756.872437,487.427231,434.5012307,208.2456285,99.06686633,69.33840167,48.98505267
130,9.070987,-2.914508123,-7.232753,-5.692639,-16.762815,-17.043575,-14.3936,-14.725188,-9.846842,-10.114694,9.211351,-13.93705,993.277527,1007.733398,1024.765259,1012.052063,32.074196,32.674099,886.587585,758.893616,27.999413,477.295258,503.777588,393.687469,451.277557,471.251404,-121.06308,205.536499,224.444382,89.081673,109.896667,109.687508,68.275406,68.709068,72.017845,48.963013,51.046825,47.350395,43.503727,42.599171,404.752899,519.087952,469.10202,411.002319,588.994019,490.186768,397.959686,523.257568,387.973541,472.947205,427.448212,308.489777,591.182312,468.541687,344.580658,469.277222,113.488785,199.184021,159.111221,106.383102,244.001999,155.086166,93.728745,212.384048,92.4636,131.50267,115.23243,79.796555,142.283737,117.199913,78.893539,130.350601,992.571106,1016.045044,1037.750122,1021.535645,1016.975479,1009.457062,758.893616,490.536423,438.73881,214.9904405,102.888616,69.66743967,49.12007767
131,8.826875,-2.836074938,-7.232753,-5.702491,-17.120762,-17.457348,-14.804091,-15.109407,-10.116124,-10.338004,9.523323,-14.327837,993.41272,1008.738281,1025.241089,1013.979675,32.051743,32.644562,909.473938,761.168396,27.87911,482.145844,505.383331,398.843872,456.168671,473.015533,-125.390854,213.068527,229.231125,91.17234,114.176003,114.974052,68.314583,69.209412,72.447716,49.201038,51.620255,47.649288,43.629818,42.721043,406.836395,521.627869,471.966064,412.951813,591.647278,494.551025,400.059021,526.698975,390.895874,476.0914,431.21875,311.283875,593.369873,473.322723,347.19989,473.059967,116.698738,200.905106,162.770828,107.991821,250.111618,162.298096,94.200462,220.957962,94.011314,134.662903,117.939316,80.143234,144.916275,121.053474,79.679054,134.1147,993.195007,1016.524536,1039.253784,1022.812988,1017.946579,1010.342941,761.168396,493.7645875,442.6760253,221.149826,106.7741317,69.99057033,49.49019367
132,8.590709,-2.760194802,-7.25574,-5.707417,-17.429449,-17.818579,-15.162042,-15.533033,-10.336148,-10.551462,9.800814,-14.621749,994.073486,1009.132935,1025.920898,1014.041504,32.024704,32.637234,944.382874,763.143982,27.94812,486.824982,507.804565,403.253693,461.238556,474.924927,-130.319183,219.297729,234.416718,93.317291,119.373573,119.231773,68.418694,69.647713,72.912483,49.2663,51.86079,47.883244,43.622559,42.664078,409.553589,523.856567,474.915955,415.073578,594.214844,497.927673,402.540802,529.707092,394.342041,480.024048,435.87851,313.874634,594.622192,477.147919,350.308533,476.165405,120.698318,203.306335,167.149658,109.521149,256.728455,169.259048,94.841019,226.535248,95.999657,137.183533,121.088791,80.593109,147.905777,124.375992,80.982132,137.336884,994.077087,1016.876587,1039.090698,1022.91449,1018.239716,1010.792206,763.143982,497.3147735,446.472392,226.8572235,110.640879,70.32629667,49.67011133
132,8.370655,-2.689491452,-7.25574,-5.74436,-17.708582,-18.146969,-15.516706,-15.913968,-10.584085,-10.761637,10.04875,-14.912375,994.84845,1011.082642,1026.128052,1013.82019,31.989189,32.6054,979.461426,765.369568,27.680113,492.679321,509.391144,408.227417,465.319672,476.539337,-135.580246,226.067535,239.254089,96.102623,124.523239,122.778816,68.587723,70.141716,73.376793,49.347134,52.407333,47.943367,43.771084,42.710148,412.420959,526.768066,478.253662,416.778107,596.54657,501.771088,404.841034,533.456421,397.846283,483.101471,440.189636,316.738281,596.096497,481.328918,353.097015,479.735107,124.888321,205.329269,171.378403,111.286697,262.648926,182.05069,95.595703,232.989075,98.023865,139.929642,124.127876,81.395348,151.169891,128.125122,81.728447,140.938538,994.680054,1019.289795,1039.323853,1022.886353,1019.045014,1011.469834,765.369568,501.0352325,450.0288087,232.660812,114.468226,70.70207733,49.899278
133,8.19651,-2.633538663,-7.275444,-5.750107,-18.081305,-18.524618,-15.891076,-16.321175,-10.810677,-10.966885,10.314747,-15.263756,995.25708,1011.096313,1026.878418,1015.501099,31.994919,32.646393,1012.440613,767.626465,28.007923,498.175018,511.051392,413.147675,468.259216,478.430969,-140.897858,232.275436,243.105942,99.937065,128.809494,124.778717,68.775337,70.613525,73.786942,49.492538,52.674114,48.104057,43.807365,42.766201,415.018158,529.860107,480.879822,418.740479,598.752625,505.819275,406.965942,536.604187,400.981079,486.076538,444.210358,319.359406,597.94519,485.333282,355.933899,482.328583,128.819565,207.911423,175.219193,113.237701,267.34552,192.823257,96.338028,239.104782,100.079849,143.25296,126.971596,82.366707,154.560608,131.823807,82.465889,144.460754,994.768066,1019.013611,1039.549072,1023.592773,1019.230881,1012.183228,767.626465,504.613205,453.2792867,237.690689,117.8417587,71.05860133,50.09023633
134,8.020378,-2.576947451,-7.285295,-5.814143,-18.371931,-18.816885,-16.229321,-16.692257,-11.05533,-11.218108,10.564324,-15.536322,996.207397,1010.980103,1027.435669,1015.515259,31.982544,32.815151,1062.117554,769.507629,27.878651,502.243622,512.877502,417.378723,471.004395,480.165863,-149.376297,237.175629,247.789337,104.109009,132.758911,126.156082,69.050468,71.023987,74.188797,49.681271,52.822807,48.630516,43.817341,42.746006,417.704163,531.850647,484.974304,420.42511,600.963989,509.539154,409.286926,538.968445,404.368317,489.696564,448.723907,321.714325,599.73291,488.657562,359.164032,484.314911,132.950897,210.023926,179.528992,114.903671,272.668884,200.967255,97.30574,243.61142,102.38179,146.10997,130.419327,83.037285,159.120041,135.002975,83.371819,147.451492,995.52832,1018.105896,1040.556396,1023.473267,1019.41597,1012.534607,769.507629,507.560562,456.1829937,242.482483,121.0080007,71.421084,50.378198
135,7.869629,-2.528511798,-7.321418,-5.855192,-18.739729,-19.215879,-16.649666,-17.119167,-11.319687,-11.444703,10.850024,-15.854861,996.352234,1012.735474,1028.307983,1016.421326,31.963297,32.708679,1122.349731,771.564087,28.176044,505.796265,514.491638,422.761444,473.218048,481.771637,-163.504303,243.026245,250.679932,108.642311,135.322205,127.793213,69.302536,71.464867,74.509209,49.934982,53.280296,48.740303,44.014584,42.90099,419.497223,533.92627,488.123871,422.653992,602.89801,513.467346,411.454468,541.901672,407.228302,490.494904,452.725372,323.723633,601.385315,492.334473,362.121796,486.547211,136.354904,213.026505,183.321671,117.045341,276.93692,209.776245,98.211304,248.291748,104.431297,149.399796,133.369797,83.814766,163.751328,138.81955,84.529427,150.755005,995.57605,1019.305847,1041.059326,1025.071045,1020.253067,1013.454254,771.564087,510.1439515,459.2503763,246.8530885,123.919243,71.75887067,50.65186033
136,7.728592,-2.48319661,-7.321418,-5.915944,-19.002441,-19.480234,-17.027317,-17.473829,-11.610315,-11.697569,11.102886,-16.08802,997.336792,1012.977112,1028.626587,1017.014832,31.970629,32.703411,1207.511353,773.619507,28.375639,508.561859,516.361267,428.28717,475.818848,483.789825,-181.064484,247.962631,253.745941,113.365616,137.608673,129.724243,69.598915,71.890289,74.911064,49.994114,53.218807,48.864986,44.101181,42.949776,422.407471,536.59259,492.641327,424.28598,605.061401,517.316589,414.064606,544.56604,410.615295,491.35318,456.912262,325.864868,603.02771,495.827942,365.758392,488.445282,140.252914,216.442352,187.158356,119.331696,281.857086,217.91185,99.368942,252.055222,106.764305,151.604736,136.717804,84.695175,169.177856,142.669617,86.175308,153.957993,996.569641,1019.678406,1042.158936,1025.584717,1020.997925,1013.988831,773.619507,512.461563,462.6319477,250.854286,126.8995107,72.13342267,50.69263567
137,7.556654,-2.42795293,-7.321418,-5.962739,-19.32098,-19.749514,-17.349144,-17.774307,-11.817204,-11.9061,11.370525,-16.324463,997.835693,1014.038879,1029.848999,1017.763062,32.810112,33.185776,1147.125977,775.598816,27.97319,510.992493,518.611511,433.225525,478.551361,485.73291,-199.114609,251.979034,257.282562,117.328583,139.756973,131.846512,69.828125,72.307411,75.418755,50.209183,53.793495,49.235363,44.109566,42.89373,424.807495,538.818115,496.70755,426.140472,606.888184,520.88031,416.747101,547.26123,413.716949,493.012146,460.166351,328.198792,604.308228,499.314148,369.409973,489.902863,144.367538,219.292633,190.330276,121.408707,286.983032,224.856613,100.64389,254.647751,109.309319,153.367569,140.184525,85.653046,174.034088,146.12291,87.606903,156.790039,996.942688,1020.963501,1042.343384,1026.094604,1021.586044,1014.871658,775.598816,514.802002,465.8365987,254.630798,129.6440227,72.518097,51.079347
138,7.416941,-2.383063143,-7.322239,-5.994757,-19.586977,-19.98103,-17.62171,-18.061651,-12.050363,-12.078509,11.608609,-16.501795,998.852356,1015.090881,1030.646973,1018.265564,32.78035,33.142975,882.647034,777.774719,27.984232,513.304321,520.783813,438.260956,481.156891,488.107697,-216.10173,255.972733,260.315918,120.517235,141.779236,134.649368,69.92952,72.890327,75.917267,50.480175,54.071762,49.659824,44.178928,42.923679,427.061066,541.288208,500.258392,427.726837,608.332947,524.1922,419.145691,550.647095,416.74884,494.848267,462.499542,331.605438,605.391113,502.521942,372.639648,490.178894,148.602386,223.46283,192.405731,123.751091,290.629791,232.000671,101.8423,256.205475,111.661903,156.42392,143.439987,86.771362,178.532043,149.924774,88.874023,159.758057,997.762146,1021.843323,1042.63501,1026.557129,1022.199402,1015.713944,777.774719,517.044067,469.1751813,258.1443255,132.3152797,72.91237133,51.40392033
