,Time in Minutes,Pressure,Load in kN,O-Stud3-Top,Stud3-Top,O-Stud3-Mid,Stud3-Mid,O-Stud3-Bottom,Stud3-Bottom,O-Stud4-Top,Stud4-Top,O-Stud4-Mid,Stud4-Mid,O-Stud4-Bottom,Stud4-Bottom,O-Stud2-Axial,Stud2-Axial,O-Stud3-Axial,Stud3-Axial,O-Stud4-Axial,Stud4-Axial,O-Stud5-Axial,Stud5-Axial,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of Pb Joint (between Studs 3 & 4),Pb4-Top of Stud 4,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-CF,Stud4-Top-Amb-HF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4
42696.55328,169,-93.806732,30.14010299,-11.713709,-13.64794,-10.820474,-12.718579,-6.541537,-7.884657,-10.475659,-12.33764,-9.720504,-11.474144,-5.136028,-6.255842,0.614095,-7.170502,1.128022,-6.686063,0.91376,-6.388972,1.742132,-5.3545,1012.357666,1016.890747,1050.598511,1060.585815,1044.130249,777.290344,995.016113,777.700623,405.787903,435.312775,390.607635,-185670.5469,297.744843,365.018005,423.396454,350.653198,-1949.117187,194.455246,129.863007,135.561783,116.085937,65.505241,60.900112,65.38269,55.794193,48.977692,66.600166,57.621559,376.756012,295.879822,290.492615,268.67514,452.373779,391.020905,387.8573,378.553986,249.359924,324.442169,318.097198,302.356873,386.078278,31.544104,-307.927368,203.317505,24.032471,440.39267,399.873077,427.135071,370.805756,314.788452,312.009613,291.529175,295.54068,179.481232,22.194473,174.164261,70.846283,259.160187,227.964737,214.305038,1038.827515,1013.730713,1062.678467,1060.114258,1043.837738,1036.912598,850.00236,410.5694377,333.3807258,127.1702423,60.11166471
42696.55399,170,-93.933647,30.18088078,-11.585637,-13.519868,-10.58075,-12.478855,-6.344503,-7.687623,-10.245786,-12.107767,-9.408529,-11.162169,-4.902871,-6.022685,0.564836,-7.219761,1.108318,-6.705767,0.908834,-6.393898,1.742132,-5.3545,1012.197327,1019.277283,1050.366089,1060.996216,1044.386963,787.269653,997.068237,786.671631,407.216187,438.321472,389.32785,-195460.5156,298.726135,366.833252,425.287201,353.630554,-2066.087891,196.40097,131.358963,138.041962,118.322792,65.451248,61.348145,65.666542,55.784523,48.879894,66.269791,57.834335,378.212494,298.134949,292.551392,271.054382,453.062256,392.676178,389.791565,380.057404,278.555328,326.197113,320.081726,305.213074,388.689056,31.449883,-317.213959,204.381866,24.049091,442.334564,403.904816,429.637299,373.558167,318.059204,315.729156,296.693542,296.084442,181.103195,22.187536,175.014725,70.964005,260.840485,229.867783,216.37323,1038.713501,1014.057373,1063.073364,1060.052002,1043.97406,1037.444776,857.0031737,411.6218363,335.5379943,129.241239,60.176354
42696.554,170,-93.916206,30.17527699,-11.598773,-13.533004,-10.570898,-12.469003,-6.318232,-7.661352,-10.239219,-12.1012,-9.385542,-11.139182,-4.873316,-5.99313,0.554984,-7.229613,1.108318,-6.705767,0.908834,-6.393898,1.738848,-5.357784,1012.197327,1019.277283,1050.366089,1060.996216,1044.386963,787.269653,997.068237,786.671631,407.216187,438.321472,389.32785,-195460.5156,298.726135,366.833252,425.287201,353.630554,-2066.087891,196.40097,131.358963,138.041962,118.322792,65.451248,61.348145,65.666542,55.784523,48.879894,66.269791,57.834335,378.212494,298.134949,292.551392,271.054382,453.062256,392.676178,389.791565,380.057404,278.555328,326.197113,320.081726,305.213074,388.689056,31.449883,-317.213959,204.381866,24.049091,442.334564,403.904816,429.637299,373.558167,318.059204,315.729156,296.693542,296.084442,181.103195,22.187536,175.014725,70.964005,260.840485,229.867783,216.37323,1038.713501,1014.057373,1063.073364,1060.052002,1043.97406,1037.444776,857.0031737,411.6218363,335.5379943,129.241239,60.176354
42696.55471,171,-93.773628,30.12946668,-11.467417,-13.401648,-10.249076,-12.147181,-6.075223,-7.418343,-10.134133,-11.996114,-8.978333,-10.731973,-4.548209,-5.668023,0.505725,-7.278872,1.100109,-6.713976,0.91376,-6.388972,1.744595,-5.352037,1012.466736,1019.989502,1050.763794,1061.371948,1044.687378,799.682495,999.287292,796.462585,408.772064,438.229584,394.629028,-205020.9375,299.244629,369.157104,427.824341,356.259399,-2235.774414,196.815536,133.237411,140.26741,120.268539,65.519798,61.599609,66.204163,56.216511,48.889832,66.804649,58.92506,379.819336,299.641998,294.454895,273.618134,454.219055,394.394592,391.658325,380.943726,316.330688,328.215302,322.027435,307.689423,391.553436,31.462261,-325.643799,205.633713,24.038704,443.544739,407.376526,431.325836,375.712585,319.924011,318.821991,299.772034,296.822357,180.85527,22.168343,175.886475,71.043907,262.441437,231.19281,218.326126,1039.025024,1014.153015,1062.955078,1060.334473,1044.116898,1037.855872,865.144124,413.876892,337.514095,131.2577867,60.59423171
42696.55472,171,-93.755524,30.12364986,-11.477268,-13.411499,-10.252359,-12.150464,-6.058804,-7.401924,-10.13085,-11.992831,-8.971765,-10.725405,-4.548209,-5.668023,0.512293,-7.272304,1.096825,-6.71726,0.91376,-6.388972,1.743774,-5.352858,1012.466736,1019.989502,1050.763794,1061.335449,1044.688843,800.716797,999.197449,797.360779,409.095551,438.562256,394.629028,-205020.9375,299.244629,369.157104,427.905121,356.598206,-2235.774414,196.56517,133.474426,140.26741,120.268539,65.519798,61.800362,66.204163,56.227081,48.889832,66.81562,58.92506,379.913818,299.641998,294.454895,273.874084,454.429779,394.394592,391.658325,381.073151,316.330688,328.551178,322.23465,307.689423,391.85025,31.462261,-325.643799,205.695343,24.022312,443.544739,407.376526,431.515015,376.055328,319.924011,319.27829,299.772034,296.866425,180.85527,22.168343,175.993378,71.043907,262.6922,231.19281,218.582031,1038.732056,1014.153015,1062.901367,1060.334473,1044.030228,1037.848865,865.7583417,414.0956117,337.5564003,131.3367917,60.625988
42696.55543,172,-88.834885,28.54264855,-11.175149,-13.10938,-9.874711,-11.772816,-5.753401,-7.096521,-9.779472,-11.641453,-8.505445,-10.259085,-4.163993,-5.283807,0.310331,-7.474266,1.029504,-6.784581,0.907192,-6.39554,1.742132,-5.3545,1012.858459,1019.925354,1050.020508,1060.714966,1045.05957,812.792603,1000.189697,807.938171,410.164368,439.87085,396.611694,-208071.0469,299.526764,370.821503,429.594269,358.997559,-2285.768311,199.024994,136.678497,142.575104,122.016571,64.82299,61.384262,66.509453,56.864876,49.135551,66.977989,58.217365,381.491486,300.872162,296.788635,276.526184,452.662262,395.100525,393.133057,381.125366,343.740326,330.216187,324.062927,310.743408,394.51535,31.541122,-338.642792,206.814789,24.052324,444.383514,410.482513,432.669312,378.73877,323.417786,321.752075,302.797607,297.385223,182.287216,22.164181,176.835419,71.251144,263.887878,232.518799,220.43399,1039.825928,1014.532959,1063.555786,1061.127563,1044.760559,1037.715771,873.640157,415.5489707,339.6095813,133.756724,60.55892657
42696.55544,172,-88.841949,28.54491821,-11.171865,-13.106096,-9.871428,-11.769533,-5.746833,-7.089953,-9.771263,-11.633244,-8.502161,-10.255801,-4.139364,-5.259178,0.308689,-7.475908,1.032788,-6.781297,0.907192,-6.39554,1.74049,-5.356142,1012.858459,1019.925354,1050.020508,1060.582153,1045.077271,812.999023,1000.047302,808.09729,410.216339,439.755524,396.611694,-208071.0469,299.526764,370.821503,429.607666,359.110077,-2285.768311,199.047119,136.729065,142.575104,122.016571,64.82299,61.301929,66.509453,56.832958,49.135551,66.934769,58.217365,381.53595,300.872162,296.788635,276.543854,452.572693,395.100525,393.133057,381.283539,343.740326,330.458069,324.078552,310.743408,394.51004,31.541122,-338.642792,206.81781,24.03224,444.383514,410.482513,432.667114,378.74231,323.417786,321.704285,302.797607,297.409485,182.287216,22.164181,176.890854,71.251144,263.676605,232.518799,220.464111,1039.917236,1014.532959,1063.623291,1061.127563,1044.800262,1037.692749,873.7145383,415.5278523,339.6465913,133.77358,60.53643071
42696.55615,173,-88.515289,28.43996236,-10.75481,-12.689041,-9.224499,-11.122604,-5.273952,-6.617072,-9.408392,-11.270373,-7.796113,-9.549753,-3.694395,-4.814209,0.239727,-7.54487,1.01719,-6.796895,0.900624,-6.402108,1.722428,-5.374204,1013.384949,1020.463989,1050.694702,1059.98584,1045.373413,825.515869,999.94696,817.761047,412.665253,440.518524,398.387909,-213798.0469,300.421509,373.287079,430.886017,362.7995,-2383.855957,199.626373,139.41745,145.102982,123.568092,65.006508,61.92305,66.888855,57.058178,49.502247,66.922005,58.079662,382.81134,302.543793,298.776672,279.153534,454.292206,397.177948,394.733459,382.553436,335.075226,331.749634,325.769135,313.007141,397.291809,31.635565,-342.523071,207.992081,24.046783,445.392731,413.11972,433.836151,380.867828,325.088074,324.262939,306.854828,297.811127,183.220535,22.172043,177.802628,71.458603,265.204865,233.432068,221.976456,1039.209106,1014.811157,1063.45459,1061.421997,1044.724213,1037.980579,881.0746253,417.190562,341.6497423,136.029508,60.76864357
42696.55616,173,-88.49807,28.43442989,-10.751526,-12.685757,-9.214647,-11.112752,-5.267384,-6.610504,-9.401824,-11.263805,-7.786261,-9.539901,-3.682901,-4.802715,0.233159,-7.551438,1.014727,-6.799358,0.903908,-6.398824,1.72407,-5.372562,1013.384949,1020.463989,1050.694702,1059.98584,1045.373413,825.515869,999.94696,817.761047,412.665253,440.518524,398.387909,-213798.0469,300.421509,373.287079,430.886017,362.7995,-2383.855957,199.626373,139.41745,145.102982,123.568092,65.006508,61.92305,66.888855,57.058178,49.502247,66.922005,58.079662,382.81134,302.543793,298.776672,279.153534,454.292206,397.177948,394.733459,382.553436,335.075226,331.749634,325.769135,313.007141,397.291809,31.635565,-342.523071,207.992081,24.046783,445.392731,413.11972,433.836151,380.867828,325.088074,324.262939,306.854828,297.811127,183.220535,22.172043,177.802628,71.458603,265.204865,233.432068,221.976456,1039.209106,1014.811157,1063.45459,1061.421997,1044.724213,1037.980579,881.0746253,417.190562,341.6497423,136.029508,60.76864357
42696.55687,174,-86.401932,27.76094075,-10.176843,-12.111074,-8.20649,-10.104595,-4.433273,-5.776393,-8.797586,-10.659567,-6.741965,-8.495605,-2.909542,-4.029356,0.113296,-7.671301,1.016369,-6.797716,0.93018,-6.372552,1.694514,-5.402118,1013.915588,1020.072144,1049.610962,1060.853516,1045.738403,840.17041,999.261719,829.66272,415.331848,437.879822,401.23114,-218311.5625,301.621552,375.9021,432.371094,367.131866,-2568.828857,202.220108,141.536362,147.742172,124.997696,65.609863,62.68148,67.040474,57.388988,49.388454,67.60569,58.550915,383.786377,304.326752,300.734772,281.609161,453.117249,397.364166,396.139893,381.150787,308.262604,332.921906,327.072327,315.896881,399.374603,31.594305,-350.936584,208.648239,24.04355,444.600037,413.858215,433.986206,382.230957,324.757538,325.749512,309.302063,298.305969,183.113556,22.188923,178.550461,71.501122,266.999969,236.703125,223.350113,1039.367798,1015.366028,1064.271606,1059.990723,1044.749039,1038.038123,889.698283,418.1476033,344.406292,138.0920767,61.18083771
42696.55688,174,-86.395752,27.75895512,-10.153856,-12.088087,-8.176934,-10.075039,-4.410285,-5.753405,-8.787735,-10.649716,-6.709126,-8.462766,-2.89969,-4.019504,0.113296,-7.671301,1.016369,-6.797716,0.93018,-6.372552,1.69041,-5.406222,1013.915588,1020.072144,1049.610962,1060.853516,1045.738403,840.17041,999.261719,829.66272,415.331848,437.879822,401.23114,-218311.5625,301.621552,375.9021,432.371094,367.131866,-2568.828857,202.220108,141.536362,147.742172,124.997696,65.609863,62.68148,67.040474,57.388988,49.388454,67.60569,58.550915,383.786377,304.326752,300.734772,281.609161,453.117249,397.364166,396.139893,381.150787,308.262604,332.921906,327.072327,315.896881,399.374603,31.594305,-350.936584,208.648239,24.04355,444.600037,413.858215,433.986206,382.230957,324.757538,325.749512,309.302063,298.305969,183.113556,22.188923,178.550461,71.501122,266.999969,236.703125,223.350113,1039.367798,1015.366028,1064.271606,1059.990723,1044.749039,1038.038123,889.698283,418.1476033,344.406292,138.0920767,61.18083771
42696.55759,175,-87.842102,28.22366737,-9.360793,-11.295024,-6.285406,-8.183511,-2.370981,-3.714101,-7.933921,-9.795902,-4.95878,-6.71242,-1.438352,-2.558166,0.003284,-7.781313,1.293859,-6.520226,1.186328,-6.116404,1.679737,-5.416895,1014.791504,1020.597778,1050.122925,1061.769043,1045.980713,854.103638,999.933594,841.296509,416.6745,437.13089,404.72403,-229904.9688,301.453644,379.271667,431.710571,371.063873,-2602.668457,204.923401,143.28894,150.273346,126.323135,64.608994,64.645966,67.145508,57.948242,49.897964,67.472008,59.177448,384.719299,306.146698,302.483215,284.351959,454.472717,400.194,398.045288,379.010986,320.337982,334.917297,328.508118,318.389771,402.022247,31.858801,-354.049347,209.842468,24.020004,441.419342,413.24472,432.182159,383.296112,323.999756,326.642456,311.670959,298.741394,183.933868,22.225922,178.69281,71.744827,268.219574,238.834213,224.484177,1039.887939,1015.836548,1064.139893,1059.959106,1044.955872,1038.652393,898.4445803,419.5098067,346.742378,139.961807,61.55659
42696.5576,175,-88.834,28.5423642,-9.33288,-11.267111,-6.216444,-8.114549,-2.288884,-3.632004,-7.930637,-9.792618,-4.925941,-6.679581,-1.367748,-2.487562,0.004926,-7.779671,1.326698,-6.487387,1.214242,-6.08849,1.681379,-5.415253,1014.791504,1020.597778,1050.122925,1061.769043,1045.980713,854.103638,999.933594,841.296509,416.6745,437.13089,404.72403,-229904.9688,301.453644,379.271667,431.710571,371.063873,-2602.668457,204.923401,143.28894,150.273346,126.323135,64.608994,64.645966,67.145508,57.948242,49.897964,67.472008,59.177448,384.719299,306.146698,302.483215,284.351959,454.472717,400.194,398.045288,379.010986,320.337982,334.917297,328.508118,318.389771,402.022247,31.858801,-354.049347,209.842468,24.020004,441.419342,413.24472,432.182159,383.296112,323.999756,326.642456,311.670959,298.741394,183.933868,22.225922,178.69281,71.744827,268.219574,238.834213,224.484177,1039.887939,1015.836548,1064.139893,1059.959106,1044.955872,1038.652393,898.4445803,419.5098067,346.742378,139.961807,61.55659
42696.55784,175,-71.29039,22.90560231,-9.431397,-11.365628,-4.484183,-6.382288,1.868546,0.525426,-7.559556,-9.421537,-3.81268,-5.56632,-0.174047,-1.293861,-0.372726,-8.157323,3.042542,-4.771543,1.186328,-6.116404,1.469564,-5.627068,1014.613281,1020.741699,1049.215942,1061.422974,1039.930786,860.218506,1000.14502,846.244629,416.76709,436.6315,406.623138,-229952.0313,303.056335,381.047272,431.312225,371.737823,-2632.349609,205.370438,143.838089,151.123611,126.781174,64.240799,65.027565,67.372803,58.313953,49.376942,67.662567,58.734402,385.613586,306.511658,303.07428,284.983826,455.129608,403.157806,398.747498,380.39328,345.215363,333.910553,328.894592,319.35672,402.676361,31.834967,-352.129852,209.48439,24.014694,439.506897,411.837708,431.035919,383.425934,323.659332,326.308685,313.055023,299.021332,183.511368,22.197479,178.91507,72.28727,268.576752,242.18544,224.647034,1039.688232,1015.848328,1063.84082,1059.800659,1044.79451,1037.184936,902.2027183,420.0072427,347.3669395,140.580958,61.53271871
42696.55784,175,-71.128387,22.85355074,-9.414977,-11.349208,-4.462837,-6.360942,1.937508,0.594388,-7.551347,-9.413328,-3.769988,-5.523628,-0.149418,-1.269232,-0.384219,-8.168816,3.05732,-4.756765,1.192896,-6.109836,1.456428,-5.640204,1014.638245,1020.944763,1048.987549,1061.422974,1039.930786,860.218506,1000.14502,846.244629,416.76709,436.6315,409.211395,-232609.2188,304.326538,381.683929,431.312225,371.737823,-2648.999756,205.370438,143.838089,151.288361,126.93502,64.264999,65.027565,67.489922,58.313953,49.74741,67.662567,58.731033,385.613586,307.096222,303.331848,284.983826,455.129608,407.433136,399.001617,380.39328,310.181793,333.910553,328.894592,320.074799,402.676361,35.731354,-355.849365,209.48439,24.014694,438.464447,411.452271,431.035919,383.425934,323.944397,326.308685,313.117462,299.021332,183.731125,22.211353,178.91507,72.231552,268.576752,242.119492,224.647034,1039.688232,1015.876831,1063.84082,1059.768799,1044.793671,1037.184863,902.2027183,420.869995,347.5261038,140.6871567,61.60534986
42696.55785,175,-71.064156,22.83291332,-9.388706,-11.322937,-4.367604,-6.265709,2.085284,0.742164,-7.539853,-9.401834,-3.753568,-5.507208,-0.128072,-1.247886,-0.379294,-8.163891,3.172257,-4.641828,1.189612,-6.11312,1.451502,-5.64513,1014.638245,1020.944763,1048.987549,1061.422974,1039.930786,860.218506,1000.14502,846.244629,416.76709,436.6315,409.211395,-232609.2188,304.326538,381.683929,431.312225,371.737823,-2648.999756,205.370438,143.838089,151.288361,126.93502,64.264999,65.027565,67.489922,58.313953,49.74741,67.662567,58.731033,385.613586,307.096222,303.331848,284.983826,455.129608,407.433136,399.001617,380.39328,310.181793,333.910553,328.894592,320.074799,402.676361,35.731354,-355.849365,209.48439,24.014694,438.464447,411.452271,431.035919,383.425934,323.944397,326.308685,313.117462,299.021332,183.731125,22.211353,178.91507,72.231552,268.576752,242.119492,224.647034,1039.688232,1015.876831,1063.84082,1059.768799,1044.793671,1037.184863,902.2027183,420.869995,347.5261038,140.6871567,61.60534986
42696.55786,175,-72.176567,23.19033098,-9.37557,-11.309801,-4.285506,-6.183611,2.203505,0.860385,-7.513582,-9.375563,-3.714161,-5.467801,-0.07553,-1.195344,-0.380936,-8.165533,3.242861,-4.571224,1.189612,-6.11312,1.451502,-5.64513,1014.638245,1020.944763,1048.987549,1061.422974,1039.930786,860.218506,1000.14502,846.244629,416.76709,436.6315,409.211395,-232609.2188,304.326538,381.683929,431.312225,371.737823,-2648.999756,205.370438,143.838089,151.288361,126.93502,64.264999,65.027565,67.489922,58.313953,49.74741,67.662567,58.731033,385.613586,307.096222,303.331848,284.983826,455.129608,407.433136,399.001617,380.39328,310.181793,333.910553,328.894592,320.074799,402.676361,35.731354,-355.849365,209.48439,24.014694,438.464447,411.452271,431.035919,383.425934,323.944397,326.308685,313.117462,299.021332,183.731125,22.211353,178.91507,72.231552,268.576752,242.119492,224.647034,1039.688232,1015.876831,1063.84082,1059.768799,1044.793671,1037.184863,902.2027183,420.869995,347.5261038,140.6871567,61.60534986
42696.55787,175,-74.348854,23.88828679,-9.352583,-11.286814,-4.114743,-6.012848,2.653401,1.310281,-7.507014,-9.368995,-3.648482,-5.402122,-0.013136,-1.13295,-0.385861,-8.170458,3.654992,-4.159093,1.189612,-6.11312,1.44986,-5.646772,1014.638245,1020.944763,1048.987549,1061.422974,1039.930786,860.218506,1000.14502,846.244629,416.76709,436.6315,409.211395,-232609.2188,304.326538,381.683929,431.312225,371.737823,-2648.999756,205.370438,143.838089,151.288361,126.93502,64.264999,65.027565,67.489922,58.313953,49.74741,67.662567,58.731033,385.613586,307.096222,303.331848,284.983826,455.129608,407.433136,399.001617,380.39328,310.181793,333.910553,328.894592,320.074799,402.676361,35.731354,-355.849365,209.48439,24.014694,438.464447,411.452271,431.035919,383.425934,323.944397,326.308685,313.117462,299.021332,183.731125,22.211353,178.91507,72.231552,268.576752,242.119492,224.647034,1039.688232,1015.876831,1063.84082,1059.768799,1044.793671,1037.184863,902.2027183,420.869995,347.5261038,140.6871567,61.60534986
42696.55789,175,-75.55484,24.27577009,-9.303325,-11.237556,-3.957115,-5.85522,2.919398,1.576278,-7.46104,-9.323021,-3.540111,-5.293751,0.101801,-1.018013,-0.379294,-8.163891,3.832324,-3.981761,1.191254,-6.111478,1.449039,-5.647593,1014.638245,1020.944763,1048.987549,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,409.211395,-232609.2188,304.326538,381.683929,430.955811,372.3302,-2648.999756,207.657333,144.009247,151.288361,126.93502,64.264999,63.871437,67.489922,58.506668,49.74741,67.599197,58.731033,385.943878,307.096222,303.331848,285.051788,456.797943,407.433136,399.001617,382.533966,310.181793,335.293732,328.906433,320.074799,402.859772,35.731354,-355.849365,210.243256,24.003382,438.464447,411.452271,430.648529,383.83902,323.944397,326.858185,313.117462,298.990326,183.731125,22.211353,179.160645,72.231552,268.878662,242.119492,224.771484,1040.130371,1015.876831,1063.487915,1059.768799,1044.815979,1036.510767,904.4513347,421.2877703,348.1568183,140.7442093,61.45866657
42696.5579,175,-75.750839,24.33874457,-9.290189,-11.22442,-3.85203,-5.750135,3.086878,1.743758,-7.421632,-9.283613,-3.474432,-5.228072,0.144492,-0.975322,-0.382578,-8.167175,3.909496,-3.904589,1.191254,-6.111478,1.44986,-5.646772,1014.638245,1020.944763,1048.987549,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,409.211395,-232609.2188,304.326538,381.683929,430.955811,372.3302,-2648.999756,207.657333,144.009247,151.288361,126.93502,64.264999,63.871437,67.489922,58.506668,49.74741,67.599197,58.731033,385.943878,307.096222,303.331848,285.051788,456.797943,407.433136,399.001617,382.533966,310.181793,335.293732,328.906433,320.074799,402.859772,35.731354,-355.849365,210.243256,24.003382,438.464447,411.452271,430.648529,383.83902,323.944397,326.858185,313.117462,298.990326,183.731125,22.211353,179.160645,72.231552,268.878662,242.119492,224.771484,1040.130371,1015.876831,1063.487915,1059.768799,1044.815979,1036.510767,904.4513347,421.2877703,348.1568183,140.7442093,61.45866657
42696.55791,175,-75.955223,24.40441315,-9.267201,-11.201432,-3.730526,-5.628631,3.280629,1.937509,-7.419991,-9.281972,-3.382481,-5.136121,0.252861,-0.866953,-0.380936,-8.165533,4.009655,-3.80443,1.18797,-6.114762,1.451502,-5.64513,1014.638245,1020.944763,1048.987549,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,409.211395,-232609.2188,304.326538,381.683929,430.955811,372.3302,-2648.999756,207.657333,144.009247,151.288361,126.93502,64.264999,63.871437,67.489922,58.506668,49.74741,67.599197,58.731033,385.943878,307.096222,303.331848,285.051788,456.797943,407.433136,399.001617,382.533966,310.181793,335.293732,328.906433,320.074799,402.859772,35.731354,-355.849365,210.243256,24.003382,438.464447,411.452271,430.648529,383.83902,323.944397,326.858185,313.117462,298.990326,183.731125,22.211353,179.160645,72.231552,268.878662,242.119492,224.771484,1040.130371,1015.876831,1063.487915,1059.768799,1044.815979,1036.510767,904.4513347,421.2877703,348.1568183,140.7442093,61.45866657
42696.55791,175,-76.660187,24.63091808,-9.263918,-11.198149,-3.625441,-5.523546,3.428405,2.085285,-7.382226,-9.244207,-3.280679,-5.034319,0.328391,-0.791423,-0.375189,-8.159786,4.090112,-3.723973,1.18797,-6.114762,1.451502,-5.64513,1014.638245,1020.944763,1048.987549,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,409.211395,-232609.2188,304.326538,381.683929,430.955811,372.3302,-2648.999756,207.657333,144.009247,151.288361,126.93502,64.264999,63.871437,67.489922,58.506668,49.74741,67.599197,58.731033,385.943878,307.096222,303.331848,285.051788,456.797943,407.433136,399.001617,382.533966,310.181793,335.293732,328.906433,320.074799,402.859772,35.731354,-355.849365,210.243256,24.003382,438.464447,411.452271,430.648529,383.83902,323.944397,326.858185,313.117462,298.990326,183.731125,22.211353,179.160645,72.231552,268.878662,242.119492,224.771484,1040.130371,1015.876831,1063.487915,1059.768799,1044.815979,1036.510767,904.4513347,421.2877703,348.1568183,140.7442093,61.45866657
42696.55792,175,-76.335739,24.52667294,-9.240931,-11.175162,-3.556478,-5.454583,3.526922,2.183802,-7.36909,-9.231071,-3.257691,-5.011331,0.364514,-0.7553,-0.390787,-8.175384,4.121309,-3.692776,1.189612,-6.11312,1.451502,-5.64513,1014.806641,1021.17041,1049.166748,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,411.286285,-240195.75,304.902954,382.234497,430.955811,372.3302,-2537.429687,207.657333,144.009247,151.503128,127.096657,64.332458,63.871437,67.555534,58.506668,49.865463,67.599197,58.79414,385.943878,307.095337,303.831482,285.051788,456.797943,410.986237,399.797668,382.533966,303.760132,335.293732,328.906433,320.033478,402.859772,37.688984,-362.83963,210.243256,24.003382,437.770813,411.306305,430.648529,383.83902,325.269745,326.858185,313.582642,298.990326,183.877716,22.206266,179.160645,72.256165,268.878662,242.760941,224.771484,1040.130371,1015.879944,1063.487915,1060.187622,1044.921463,1036.625415,904.4513347,421.9794003,348.2944603,140.8696773,61.50355671
42696.55793,175,-76.102219,24.45164296,-9.211375,-11.145606,-3.540059,-5.438164,3.572897,2.229777,-7.352671,-9.214652,-3.231419,-4.985059,0.387501,-0.732313,-0.382578,-8.167175,4.137728,-3.676357,1.189612,-6.11312,1.450681,-5.645951,1014.806641,1021.17041,1049.166748,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,411.286285,-240195.75,304.902954,382.234497,430.955811,372.3302,-2537.429687,207.657333,144.009247,151.503128,127.096657,64.332458,63.871437,67.555534,58.506668,49.865463,67.599197,58.79414,385.943878,307.095337,303.831482,285.051788,456.797943,410.986237,399.797668,382.533966,303.760132,335.293732,328.906433,320.033478,402.859772,37.688984,-362.83963,210.243256,24.003382,437.770813,411.306305,430.648529,383.83902,325.269745,326.858185,313.582642,298.990326,183.877716,22.206266,179.160645,72.256165,268.878662,242.760941,224.771484,1040.130371,1015.879944,1063.487915,1060.187622,1044.921463,1036.625415,904.4513347,421.9794003,348.2944603,140.8696773,61.50355671
42696.55794,175,-75.700516,24.32257579,-9.224511,-11.158742,-3.513788,-5.411893,3.622156,2.279036,-7.323115,-9.185096,-3.211715,-4.965355,0.417057,-0.702757,-0.382578,-8.167175,4.145938,-3.668147,1.189612,-6.11312,1.453144,-5.643488,1014.806641,1021.17041,1049.166748,1060.634644,1037.348633,864.38208,1000.565979,848.405945,418.126373,436.525543,411.286285,-240195.75,304.902954,382.234497,430.955811,372.3302,-2537.429687,207.657333,144.009247,151.503128,127.096657,64.332458,63.871437,67.555534,58.506668,49.865463,67.599197,58.79414,385.943878,307.095337,303.831482,285.051788,456.797943,410.986237,399.797668,382.533966,303.760132,335.293732,328.906433,320.033478,402.859772,37.688984,-362.83963,210.243256,24.003382,437.770813,411.306305,430.648529,383.83902,325.269745,326.858185,313.582642,298.990326,183.877716,22.206266,179.160645,72.256165,268.878662,242.760941,224.771484,1040.130371,1015.879944,1063.487915,1060.187622,1044.921463,1036.625415,904.4513347,421.9794003,348.2944603,140.8696773,61.50355671
