TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud2-Mid,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top-of-Stud,Pb4-Inbetween-Stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud1-Mid-Amb-HF,Stud1-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud2-Top-Amb-HF,Stud2-Mid-Amb-HF,Stud2-Bottom-Amb-HF,Stud2-Top-Amb-CF,Stud2-Mid-Amb-CF,Stud2-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
37:40.5,169,-3.513799,-1,-9.958434,-10.324597,-11.114366,-9.179322,-16.905819,-15.11924,-15.887746,-11.45774,-11.096382,1019.039795,1031.219482,1041.463623,1051.204712,1047.936035,791.980042,1007.944336,976.065857,512.905945,586.126709,546.114746,488.96756,543.376404,517.918457,249.095108,266.320129,243.080688,76.591209,83.146332,80.600945,67.940895,69.269402,74.012032,77.401657,499.000305,489.526947,499.35791,457.80368,660.536377,744.330872,649.15448,581.860718,34.771442,425.523102,538.550659,541.743958,387.555206,500.711517,498.923187,358.443573,529.359741,555.617187,435.381012,512.369446,543.165161,387.914764,548.400513,609.807922,437.783752,516.692749,547.471375,386.461578,578.136047,503.200836,588.08551,537.015198,475.113007,418.676056,520.581543,492.565979,1015.925781,1034.642456,1057.540771,1053.567261,1038.172729,925.3300783,548.3824667,516.7541403,252.831975,75.56606743,1040.419067
38:42.6,170,-3.355766,-1,-10.006051,-10.403411,-11.155415,-9.196562,-16.746548,-14.780996,-15.680859,-11.053814,-10.886209,1019.891968,1031.778931,1043.145752,1052.385376,1048.86377,793.190796,1009.191406,976.540283,517.426147,589.749023,550.026245,493.816711,548.090088,522.283752,252.68779,274.216827,247.603668,77.003136,84.264694,81.708969,67.620026,69.557053,74.266663,78.226234,503.130951,493.765839,504.234863,462.694427,664.25415,752.52179,660.627319,589.309509,34.788128,434.276031,542.560181,550.029968,395.553467,505.366241,505.854309,366.301605,532.914612,560.146423,440.153015,515.822815,547.432312,393.19751,553.655701,615.179749,447.598541,523.703003,546.47937,392.085449,582.511719,506.993347,590.980835,541.056396,481.361298,424.356506,523.352478,494.673676,1016.138184,1035.282349,1057.363525,1054.253906,1039.213159,926.307495,552.4004717,521.3968503,258.1694283,76.09239643,1040.759491
39:44.6,171,-3.167716,-1,-10.037248,-10.465805,-11.161982,-9.229401,-16.583994,-14.442752,-15.460835,-10.574358,-10.715446,1020.092773,1032.561646,1042.954224,1053.434326,1048.952148,794.671021,1009.263733,977.624695,521.87677,593.382812,553.96283,498.562866,552.952026,526.516663,256.56427,283.654449,252.558319,76.769318,83.31472,82.603363,68.298462,69.906693,75.240646,78.327377,507.083344,498.049286,509.018005,467.18866,668.974243,760.408142,672.401489,595.429993,34.989452,441.903595,546.038696,557.730408,403.339233,509.820953,512.747925,373.40802,536.181763,564.414429,444.719269,519.689941,551.600464,397.919312,559.359924,619.880737,457.023956,530.960632,547.761047,397.588348,586.018921,510.997772,593.778931,545.009277,487.536133,430.105743,525.996094,496.87085,1016.604675,1036.785645,1057.733643,1053.996704,1039.599023,927.186483,556.4074707,526.0105183,264.2590127,76.35151129,1041.280167
40:46.7,172,-2.927136,-1,-10.062697,-10.476478,-11.163624,-9.245821,-16.459204,-14.181681,-15.299923,-10.377321,-10.528261,1020.530762,1032.664429,1042.591309,1053.489868,1049.043213,796.862366,1010.602295,975.018433,526.381775,596.850403,558.085144,503.61676,558.134094,530.679993,261.237976,295.214111,258.986359,77.071831,83.709511,83.730339,68.794365,70.133209,75.676956,78.743156,510.974762,501.847565,514.066833,471.818726,674.41626,770.052368,677.860962,601.883545,35.509842,449.029114,549.512878,564.653259,410.691223,513.67926,520.41394,379.453766,540.021606,568.439697,449.197601,523.794006,555.945312,402.098328,565.587708,621.437988,466.544647,537.644531,550.948181,403.40271,589.498962,514.864563,596.788879,549.027893,493.753632,435.996063,528.699585,499.382965,1017.262573,1036.255615,1058.901733,1054.928345,1039.663916,927.4943647,560.4391073,530.8102823,271.8128153,76.83705243,1041.837067
41:49.0,173,-2.705978,-1,-10.084864,-10.500286,-11.163624,-9.273733,-16.396809,-13.874634,-15.086468,-10.154013,-10.364064,1020.867859,1032.82666,1043.508789,1053.362549,1049.087769,800.287109,1011.372864,975.275635,530.529602,600.377747,561.805908,508.605652,563.346436,534.781433,266.091797,307.507233,266.286224,77.342133,84.689796,84.48217,69.24836,70.467598,75.909439,79.273087,514.829102,505.820801,518.416565,476.157745,679.915588,778.610107,680.203491,607.241882,35.666733,456.544739,553.144531,570.624084,417.328339,517.519592,527.551208,385.794434,543.641235,572.612427,453.237274,527.993469,560.002014,406.64032,571.523621,624.41864,474.66922,543.149231,553.098389,409.969971,591.615784,518.597961,599.064453,552.920593,498.41275,441.95752,531.197571,501.678802,1017.188171,1036.816772,1059.235107,1054.079712,1039.930725,928.978536,564.2377523,535.5778403,279.9617513,77.34465471,1041.829941
42:51.1,174,-2.483497,-1,-10.094715,-10.516706,-11.163624,-9.291795,-16.340982,-13.598784,-14.882864,-9.986531,-10.206435,1021.510925,1033.107056,1043.585449,1054.226929,1050.592896,807.641113,1011.148071,975.314819,534.535767,603.971741,565.553223,513.683594,568.663879,539.049927,271.623993,321.149933,274.896515,78.294487,85.886047,85.319695,69.319992,70.859489,76.002739,79.401321,518.236084,509.637238,522.935486,480.291046,684.637573,784.821167,678.447021,613.96637,35.840038,463.621216,558.03009,576.512268,424.316742,522.54071,534.624084,391.838104,547.534729,576.858948,457.182983,532.387451,563.990784,410.866241,578.10083,628.056274,482.216522,545.546509,553.008606,417.19574,594.497864,522.568909,601.395386,556.985657,502.154633,447.940369,534.123596,504.647003,1017.784668,1036.849854,1058.480835,1055.209351,1040.604651,931.368001,568.0202437,540.4658,289.2234803,77.86911,1042.081177
43:53.3,175,-2.236295,-1,-10.102925,-10.538051,-11.161982,-9.31314,-16.226044,-13.395182,-14.597161,-9.828901,-9.996264,1021.814941,1033.29248,1043.578735,1053.651978,1050.173584,818.810913,1010.757996,974.139954,538.231628,607.369202,568.994507,518.495117,574.407471,543.073425,277.96582,334.652405,284.937103,78.106964,84.849953,86.245438,69.898857,71.131187,76.872238,79.495537,520.660461,512.874207,528.61322,485.876617,689.126587,791.878662,677.465088,622.034119,36.026787,469.285095,562.264282,582.057312,430.370026,527.281006,541.232483,397.500977,551.396667,581.046875,460.9841,536.363342,568.01709,414.523346,583.641174,631.643372,488.984406,548.807068,551.156555,423.093018,596.84668,526.220215,603.518982,560.8927,505.66571,453.555573,537.190857,507.750916,1017.943359,1037.581909,1058.635376,1055.773682,1040.502344,934.569621,571.531779,545.3253377,299.1851093,78.08573914,1042.483582
44:55.4,177,-2.020876,-1,-10.102925,-10.497002,-11.147204,-9.341053,-16.045427,-13.198146,-14.176818,-9.623654,-9.776239,1021.883667,1034.059937,1044.676514,1054.623535,1049.987549,830.714417,1012.263977,973.737732,542.119934,611.406372,572.297058,523.992554,580.406067,547.582825,285.313385,350.108521,295.873077,78.98999,85.577545,86.726326,70.487068,71.441368,77.191544,79.90062,524.135132,517.234497,533.187134,491.818085,693.780396,803.410522,678.608459,630.401794,36.438751,475.703033,567.751831,588.106995,436.5466,532.712891,547.538269,403.590729,555.471741,585.845032,464.492126,540.880066,572.045105,418.811737,590.032532,636.219177,495.404907,553.416931,551.507385,430.248627,598.594788,530.215942,605.697144,565.284668,508.96347,459.422394,540.307617,511.385681,1018.252625,1036.914307,1060.016235,1054.72998,1041.04624,938.9053753,575.2744547,550.660482,310.431661,78.61635157,1042.478287
45:57.5,178,-1.792876,-1,-10.114419,-10.523273,-11.10123,-9.359115,-15.848391,-13.010962,-13.667809,-9.323174,-9.516809,1022.534607,1033.905151,1044.758057,1053.719604,1050.745361,835.687866,1012.583008,974.249817,546.316162,614.811707,575.515015,528.865051,586.538391,551.654175,293.40451,364.042236,306.990417,79.12471,85.18663,87.065392,70.960205,71.766754,77.660995,80.301025,527.860962,521.660217,537.483887,498.579437,698.095886,810.134216,674.091614,636.354858,36.659161,480.762512,575.505859,593.740173,442.336517,538.52948,554.124268,409.188477,559.869629,590.145264,467.932281,545.16156,576.037048,422.315613,596.898987,640.31134,501.80899,557.909729,559.7276,437.40152,600.921692,533.853088,607.830444,569.151855,512.589905,464.254517,543.077148,514.834106,1018.483826,1037.032837,1059.467651,1055.798218,1041.132556,940.8402303,578.8809613,555.6858723,321.4790543,78.86653014,1042.695633
46:59.7,179,-1.529562,0,-10.12427,-10.524915,-11.055256,-9.377176,-15.437899,-12.731829,-12.922355,-8.896259,-9.185132,1022.60553,1033.99585,1046.220337,1054.907227,1050.601196,839.153992,1014.556702,974.340454,550.604309,618.248291,578.452393,534.691162,592.776184,555.638855,301.934692,374.957764,317.154572,79.451004,85.064995,87.999184,71.818672,72.014488,78.106071,80.828804,531.480164,526.469666,541.597107,505.865265,702.781799,816.118469,672.183411,641.178345,36.81155,485.035767,582.413086,599.238708,448.809143,545.187134,560.555359,414.629852,564.293152,594.400879,471.231018,549.526672,579.781189,425.958191,602.473572,643.716003,507.908173,561.632019,563.390137,443.414978,603.050232,537.250549,609.744995,572.932861,515.956726,468.703522,546.533997,518.590515,1018.633179,1038.293701,1060.011597,1055.290405,1041.666028,942.683716,582.4349977,561.0354003,331.3490093,79.326174,1043.057221
48:01.8,180,-1.263158,0,-10.143974,-10.551186,-11.025701,-9.396879,-14.965011,-12.413288,-12.091518,-8.452926,-8.817331,1022.996948,1034.535645,1045.554443,1054.088013,1050.605957,841.994019,1015.067383,973.564819,554.949585,622.036987,581.260315,540.493774,598.788086,559.418884,310.822235,382.449707,325.627899,80.147484,86.700554,88.664597,72.413254,72.381927,78.586739,81.342072,534.786682,531.208069,544.784241,511.391602,706.742004,820.734253,668.307129,644.214233,37.045116,488.068787,590.146301,604.48175,454.26944,552.061646,567.177551,419.679687,568.817505,598.335815,474.376923,553.931824,583.54187,429.348633,609.172119,647.078369,512.378235,565.615906,569.440552,447.052277,605.239258,540.225464,611.597046,576.440552,519.163879,472.684906,550.325745,522.511658,1018.904541,1038.91394,1058.821777,1056.271973,1041.556201,943.5420737,586.0822957,566.2335813,339.6332803,80.03380386,1043.228058
49:03.9,181,-0.98947,0,-10.162856,-10.580741,-10.989578,-9.414941,-14.341062,-11.966675,-10.997967,-7.861814,-8.360865,1023.487,1034.595947,1045.548584,1055.422485,1051.828369,844.825134,1017.64447,973.636169,559.694397,626.220337,584.358887,546.434998,605.197632,563.786255,320.184265,387.861938,333.459137,80.96534,88.100288,89.178543,72.532524,72.720047,78.859749,81.580475,538.713684,535.999084,548.156921,516.074219,710.880493,824.672119,661.479675,648.771545,37.062675,489.488464,599.347534,609.623169,460.449524,559.984314,574.413635,424.565613,573.912659,602.724548,477.918945,558.358887,587.764404,433.336334,613.574036,650.96875,516.782288,568.699951,576.966492,449.574646,607.480286,543.388855,613.849915,579.995239,522.62207,476.515045,553.938782,526.252991,1018.852905,1038.312256,1059.343994,1055.279053,1042.176477,945.368591,590.091207,571.806295,347.1684467,80.56242371,1042.947052
50:06.1,182,-0.68444,0,-10.176813,-10.584024,-10.958381,-9.449422,-13.572619,-11.44453,-9.809179,-7.142628,-7.83872,1023.400879,1034.727661,1045.537231,1054.078735,1050.792603,846.86853,1021.866638,972.973145,564.243774,630.19458,587.296936,552.68335,610.715393,567.788513,328.154388,391.833252,339.882294,82.068726,89.921135,89.804497,72.490005,73.097313,79.404007,81.768517,542.292114,540.669434,551.294617,520.559204,716.704895,828.972534,656.947937,656.635132,37.098026,492.340149,607.361267,614.691956,466.636383,568.340942,581.18158,429.318573,578.843506,607.485779,481.135651,563.575195,591.872253,437.099518,617.409546,655.099304,520.285583,570.900574,582.63916,451.110413,609.629761,547.005859,616.105957,583.629822,525.219238,480.299591,558.321777,530.514282,1018.960999,1038.60498,1058.932373,1054.908691,1041.707422,947.2361043,593.9117633,577.0624187,353.289978,81.22202857,1042.851761
51:08.3,183,-0.379411,0,-10.19159,-10.605371,-10.930468,-9.470767,-12.636695,-10.738486,-8.416786,-6.384034,-7.28702,1023.754639,1034.994751,1044.700439,1054.660645,1051.163574,848.907166,1021.84668,973.46167,568.708679,634.267029,590.194031,558.749512,615.787048,572.159363,335.148071,396.866364,346.35611,82.838676,90.450539,90.330742,72.70237,73.27565,79.566933,82.341187,545.758179,545.063721,554.498291,524.455933,722.664429,831.305298,653.244995,663.302429,37.081604,493.990692,616.67688,619.874146,471.782806,578.973755,587.855591,433.826263,583.926575,612.449219,484.102692,568.813171,596.1521,440.934418,621.669128,659.140076,523.235718,571.651917,588.928406,452.080902,612.249756,549.570801,618.562866,587.173157,528.761841,483.883026,561.760925,534.679382,1019.346008,1038.475586,1059.205444,1055.384888,1041.85481,948.0718387,597.7232463,582.2319743,359.4568483,81.64372814,1043.102982
52:10.5,184,-0.050103,0,-10.1998,-10.623431,-10.88942,-9.505248,-11.674498,-9.988109,-7.01454,-5.604093,-6.699197,1023.290283,1035.040039,1044.585815,1054.181885,1050.865356,850.654785,1024.88269,974.168457,573.076233,638.338501,593.220215,564.693848,620.321106,576.578064,342.036896,401.762299,351.370422,82.922867,89.078979,91.021324,73.121254,73.738831,80.178818,82.5812,549.393372,549.516602,557.271851,527.030884,730.461731,833.075134,673.931885,671.789001,37.28775,496.83075,626.289062,625.047241,477.483307,590.445862,594.268066,438.152832,589.1297,617.297668,487.047607,574.358521,600.841553,444.285095,626.495972,662.965637,526.067139,575.491211,595.022705,453.441895,614.649414,552.893494,621.165833,590.808594,532.581299,487.480164,565.963318,539.136475,1019.033752,1038.805542,1058.131714,1054.784424,1041.592676,949.9019773,601.544983,587.1976727,365.056539,81.80618186,1042.688858
53:12.7,185,0.293111,0,-10.20801,-10.653808,-10.865611,-9.547938,-10.610497,-9.181904,-5.595872,-4.842214,-6.098238,1023.128967,1034.5979,1044.481445,1052.715698,1051.014893,852.823425,1027.278564,974.604675,577.17218,642.345276,595.990784,570.929199,624.396912,580.741211,349.610077,407.483154,356.105988,83.663826,91.767288,91.535667,73.536781,74.059021,80.418304,83.383911,552.764587,554.196594,560.327271,528.269348,740.486877,838.920349,698.822693,681.718384,37.270649,502.024017,635.610657,630.641296,481.600952,602.450378,600.316223,442.758698,594.254944,622.093811,489.806702,580.122681,605.475037,448.020782,631.115051,667.059082,528.344299,579.450623,602.505981,454.835663,616.669861,556.396912,623.795105,594.864441,536.36731,491.263611,570.383484,544.020508,1019.018372,1038.501465,1057.447021,1054.082886,1041.187781,951.568888,605.1694133,592.0224407,371.0664063,82.62354257,1042.262436
54:15.0,186,-0.125367,0,-10.203084,-10.615222,-10.792544,-9.610332,-9.060472,-7.815787,-3.510559,-3.444887,-5.191875,1022.194946,1035.295898,1043.971802,1051.759644,1050.341064,854.460571,1029.504517,974.348267,581.376404,646.23175,598.915955,576.789612,628.553162,585.111694,356.464783,412.411285,360.074341,83.904793,91.043541,92.454849,73.98317,74.459984,81.024658,83.592613,556.630676,558.850464,563.573914,528.273743,750.013855,840.850281,714.131592,690.549683,37.448261,506.586151,644.280945,636.13623,485.697693,612.918457,606.605347,446.992676,599.681641,626.513062,492.461578,585.629578,609.834229,451.846283,635.76239,671.312622,531.113403,583.909302,611.081665,457.244293,619.024536,559.705505,626.364197,598.834778,540.382996,494.664307,574.689026,548.876099,1018.487671,1038.423462,1057.585205,1054.68103,1040.712671,952.7711183,608.8413697,596.818156,376.316803,82.92337257,1042.294342
55:17.3,187,0.563929,0,-10.204726,-10.631641,-10.782693,-9.64317,-7.828987,-6.620435,-1.947393,-2.44656,-4.482548,1022.035583,1034.432861,1043.783325,1052.232544,1050.303223,855.015747,1040.483643,975.63562,585.257141,649.755798,601.592041,582.247314,632.636353,588.703491,362.606506,417.16098,364.294189,84.435585,91.711624,93.200516,74.485268,74.851326,81.538612,83.96862,560.277283,563.531311,566.670654,527.700928,757.236267,840.503235,718.44165,698.993652,37.665504,510.40271,652.478027,641.158997,489.302673,622.532837,612.846558,450.731201,605.184082,630.885681,494.869446,590.98584,614.023987,454.608734,640.378906,675.537109,533.215576,588.643555,618.211609,458.887573,621.339233,562.663879,629.019348,602.41333,543.371643,497.934235,579.398132,553.886169,1018.32489,1038.199829,1056.46521,1053.679565,1040.557507,957.0450033,612.20166,601.1957193,381.3538917,83.45593586,1041.667374
56:19.5,188,0.509854,0,-10.093074,-10.533125,-10.625067,-9.661232,-5.441546,-4.242862,1.047587,-0.295558,-3.208386,1019.269592,1033.383179,1041.993286,1048.257935,1049.464111,858.924133,1039.137085,975.043579,589.339478,653.095947,604.248413,587.671875,636.585754,592.146851,368.003479,422.429657,368.717407,85.065666,90.724922,93.778381,75.210442,75.292786,81.860527,84.197952,563.907104,568.248962,569.411072,527.315979,762.88916,838.656189,721.918884,707.208496,37.758957,513.860474,660.0896,645.629883,492.76297,631.314209,618.107849,454.089172,610.326111,635.090881,497.278351,596.059326,618.020996,457.754181,644.379822,679.55365,535.806335,594.644897,625.172852,460.758972,623.579041,565.748108,631.421875,606.026428,547.107849,501.207336,583.308533,558.946777,1017.139893,1037.587158,1054.332275,1053.830322,1038.473621,957.701599,615.5612793,605.46816,386.3835143,83.73295371,1040.722412
57:21.7,189,1.116382,0,-10.094715,-10.556111,-10.618499,-9.685862,-4.308577,-2.814346,2.489253,0.679784,-2.528615,1015.547668,1028.443115,1037.108154,1043.703979,1047.58728,864.656189,1033.894043,974.495117,593.429443,656.499451,607.729614,593.11145,641.057556,595.833862,373.821289,428.180695,373.827942,85.684189,92.279518,94.811356,74.92337,75.677628,82.58075,84.536819,568.110168,572.941162,572.73114,527.486511,795.939758,834.804504,720.893738,717.233643,37.742317,516.717957,670.69989,649.983215,494.93338,640.175354,623.654175,457.31723,616.094116,639.269958,499.849579,601.503357,622.586365,461.026794,649.159119,683.614868,538.063416,603.042786,632.787842,463.19986,626.34021,569.084106,634.084106,609.691956,549.986084,504.644135,588.727356,563.94751,1012.305664,1033.076538,1050.265015,1050.802124,1034.478039,957.681783,619.2195027,610.000956,391.9433087,84.35623286,1036.612335
58:23.9,190,0.557087,0,-9.846782,-10.324597,-10.377133,-9.685862,-1.086998,1.405533,6.571245,3.663283,-0.607524,1016.369751,1027.064819,1036.572998,1042.93396,1045.87439,868.044678,1033.918091,973.340942,597.141785,659.607788,610.554932,597.848022,644.832275,599.011414,379.199524,434.470184,378.22464,86.316917,91.931808,95.593452,75.403763,75.756393,83.037956,84.677483,571.332153,577.355835,576.052124,528.193054,806.040649,830.276184,723.936401,728.004761,37.952896,518.333252,682.077942,654.259277,496.270294,651.876648,628.411255,459.993561,621.51239,643.257019,502.214905,607.057556,626.534363,463.791565,653.993164,687.576172,541.210388,609.33252,639.984131,465.320984,628.517822,572.478455,636.492493,613.067749,552.670898,507.881012,593.279297,569.394409,1011.775452,1031.932495,1049.320435,1050.05896,1033.763184,958.4345703,622.434835,613.897237,397.298116,84.67396743,1035.771836
