Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
2.66512,"5,758.24",0.02352,643.01996,0.00198,1.1758,,
2.66694,"5,759.92",0.02354,643.20721,0.00198,1.17693,,
2.66819,"5,757.51",0.02355,642.93805,0.00198,1.17772,,
2.66962,"5,753.99",0.02357,642.54462,0.00198,1.17861,,
2.67181,"5,760.34",0.0236,643.25409,0.00198,1.17998,,
2.67344,"5,759.70",0.02362,643.18304,0.00198,1.181,,
2.67481,"5,756.94",0.02364,642.87476,0.00198,1.18186,,
2.67662,"5,756.71",0.02366,642.84833,0.00198,1.18299,,
2.67856,"5,761.48",0.02368,643.38092,0.00197,1.1842,,
2.68,"5,759.06",0.0237,643.11127,0.00197,1.1851,,
2.68131,"5,754.61",0.02372,642.61462,0.00197,1.18592,,
2.6835,"5,760.50",0.02375,643.27161,0.00198,1.18729,,
2.68506,"5,759.39",0.02377,643.1485,0.00198,1.18826,,
2.6865,"5,757.81",0.02378,642.97113,0.00198,1.18916,,
2.68819,"5,757.01",0.0238,642.88202,0.00198,1.19022,,
2.69031,"5,761.69",0.02383,643.40466,0.00198,1.19154,,
2.69175,"5,759.94",0.02385,643.20929,0.00198,1.19244,,
2.69294,"5,754.38",0.02386,642.58905,0.00198,1.19318,,
2.69506,"5,758.92",0.02389,643.09491,0.00198,1.19451,,
2.69675,"5,759.57",0.02391,643.16833,0.00198,1.19557,,
2.69819,"5,758.53",0.02393,643.05237,0.00198,1.19647,,
2.69981,"5,756.47",0.02395,642.82135,0.00197,1.19748,,
2.70194,"5,761.67",0.02398,643.40302,0.00197,1.19881,,
2.7035,"5,759.88",0.024,643.20227,0.00197,1.19979,,
2.70462,"5,755.28",0.02401,642.68945,0.00197,1.20049,,
2.70669,"5,758.20",0.02404,643.01501,0.00198,1.20178,,
2.7085,"5,760.28",0.02406,643.24683,0.00198,1.20291,,
2.70987,"5,759.01",0.02408,643.10577,0.00198,1.20377,,
2.71137,"5,756.27",0.02409,642.7998,0.00198,1.20471,,
2.71356,"5,760.99",0.02412,643.32697,0.00198,1.20607,,
2.71525,"5,761.23",0.02414,643.35388,0.00198,1.20713,,
2.71637,"5,756.08",0.02416,642.77832,0.00198,1.20783,,
2.71831,"5,756.91",0.02418,642.87146,0.00198,1.20904,,
2.72012,"5,760.57",0.0242,643.28015,0.00198,1.21018,,
2.72162,"5,758.71",0.02422,643.07208,0.00198,1.21111,,
2.723,"5,755.79",0.02424,642.74615,0.00198,1.21197,,
2.72525,"5,760.30",0.02427,643.24976,0.00198,1.21338,,
2.727,"5,761.14",0.02429,643.34357,0.00198,1.21447,,
2.72806,"5,756.43",0.0243,642.81726,0.00198,1.21514,,
2.72987,"5,755.08",0.02433,642.66699,0.00198,1.21627,,
2.73175,"5,759.54",0.02435,643.1651,0.00198,1.21744,,
2.73337,"5,758.77",0.02437,643.07819,0.00198,1.21846,,
2.73469,"5,756.01",0.02439,642.77069,0.00197,1.21928,,
2.73687,"5,759.29",0.02441,643.13727,0.00197,1.22064,,
2.73862,"5,760.43",0.02443,643.26385,0.00198,1.22174,,
2.73981,"5,757.46",0.02445,642.93188,0.00198,1.22248,,
2.74137,"5,754.38",0.02447,642.58795,0.00198,1.22346,,
2.74356,"5,760.36",0.0245,643.25665,0.00198,1.22482,,
2.74506,"5,759.25",0.02452,643.13239,0.00198,1.22576,,
2.74637,"5,755.74",0.02453,642.74042,0.00198,1.22658,,
2.74837,"5,757.82",0.02456,642.97247,0.00198,1.22783,,
2.75025,"5,760.77",0.02458,643.30206,0.00198,1.229,,
2.75162,"5,758.20",0.0246,643.01477,0.00198,1.22986,,
2.75294,"5,753.70",0.02461,642.51251,0.00198,1.23068,,
2.75519,"5,760.54",0.02464,643.27661,0.00198,1.23209,,
2.75669,"5,758.01",0.02466,642.9942,0.00198,1.23303,,
2.758,"5,756.18",0.02468,642.78955,0.00198,1.23385,,
2.76,"5,756.79",0.0247,642.8576,0.00198,1.2351,,
2.76194,"5,761.12",0.02473,643.34143,0.00198,1.23631,,
2.76344,"5,759.31",0.02474,643.13928,0.00198,1.23725,,
2.76462,"5,753.65",0.02476,642.50641,0.00198,1.23799,,
2.76681,"5,758.79",0.02479,643.08069,0.00198,1.23936,,
2.76837,"5,757.96",0.02481,642.98798,0.00198,1.24033,,
2.76975,"5,756.54",0.02482,642.82953,0.00198,1.24119,,
2.77162,"5,756.38",0.02485,642.81128,0.00198,1.24236,,
2.77362,"5,760.84",0.02487,643.31036,0.00198,1.24361,,
2.77512,"5,758.80",0.02489,643.08209,0.00198,1.24455,,
2.77625,"5,753.49",0.02491,642.48907,0.00198,1.24525,,
2.7785,"5,757.85",0.02493,642.97583,0.00198,1.24666,,
2.78006,"5,758.03",0.02495,642.99591,0.00198,1.24764,,
2.7815,"5,757.03",0.02497,642.88452,0.00198,1.24854,,
2.78312,"5,755.38",0.02499,642.70013,0.00198,1.24955,,
2.78525,"5,759.38",0.02502,643.14709,0.00198,1.25088,,
2.78687,"5,758.93",0.02504,643.09613,0.00198,1.2519,,
2.78794,"5,753.67",0.02505,642.50879,0.00198,1.25256,,
2.79019,"5,757.25",0.02508,642.909,0.00198,1.25397,,
2.79175,"5,757.54",0.0251,642.94116,0.00198,1.25494,,
2.79319,"5,756.41",0.02512,642.81567,0.00198,1.25584,,
2.79475,"5,754.55",0.02514,642.60718,0.00198,1.25682,,
2.79694,"5,759.07",0.02516,643.11169,0.00199,1.25818,,
2.79862,"5,759.06",0.02518,643.11151,0.00198,1.25924,,
2.79962,"5,753.63",0.0252,642.50439,0.00198,1.25986,,
2.80169,"5,754.78",0.02522,642.63275,0.00198,1.26115,,
2.80337,"5,758.14",0.02524,643.00873,0.00198,1.26221,,
2.805,"5,757.02",0.02526,642.88324,0.00198,1.26322,,
2.80644,"5,754.32",0.02528,642.5813,0.00198,1.26412,,
2.80856,"5,758.02",0.02531,642.99451,0.00198,1.26545,,
2.81025,"5,758.12",0.02533,643.00641,0.00198,1.2665,,
2.81137,"5,753.70",0.02534,642.51245,0.00198,1.26721,,
2.81331,"5,753.93",0.02537,642.53778,0.00198,1.26842,,
2.81519,"5,758.29",0.02539,643.02472,0.00198,1.26959,,
2.81669,"5,756.07",0.02541,642.77759,0.00198,1.27053,,
2.81806,"5,753.19",0.02543,642.45593,0.00198,1.27139,,
2.82012,"5,755.73",0.02545,642.73895,0.00198,1.27268,,
2.82194,"5,757.60",0.02548,642.94812,0.00198,1.27381,,
2.82312,"5,754.50",0.02549,642.60248,0.00198,1.27455,,
2.82487,"5,752.46",0.02551,642.37408,0.00198,1.27565,,
2.82687,"5,757.82",0.02554,642.9726,0.00198,1.2769,,
2.82837,"5,755.60",0.02556,642.72449,0.00198,1.27783,,
2.82969,"5,752.65",0.02557,642.3949,0.00198,1.27865,,
2.83169,"5,754.67",0.0256,642.62036,0.00198,1.2799,,
2.83369,"5,758.09",0.02562,643.00275,0.00198,1.28115,,
2.83487,"5,755.01",0.02564,642.65857,0.00198,1.2819,,
2.83637,"5,751.01",0.02566,642.21234,0.00198,1.28283,,
2.83844,"5,756.97",0.02568,642.87775,0.00198,1.28412,,
2.84006,"5,755.21",0.0257,642.68103,0.00198,1.28514,,
2.84137,"5,753.24",0.02572,642.46082,0.00198,1.28596,,
2.84331,"5,754.01",0.02574,642.54773,0.00198,1.28717,,
2.84525,"5,757.06",0.02577,642.88763,0.00198,1.28838,,
2.84662,"5,755.85",0.02578,642.75305,0.00198,1.28924,,
2.84787,"5,750.21",0.0258,642.12274,0.00198,1.29002,,
2.85025,"5,756.88",0.02583,642.86823,0.00198,1.2915,,
2.85181,"5,755.27",0.02585,642.68762,0.00198,1.29248,,
2.85306,"5,752.40",0.02587,642.36694,0.00198,1.29326,,
2.85487,"5,752.26",0.02589,642.35223,0.00198,1.29439,,
2.85681,"5,756.30",0.02591,642.80261,0.00198,1.29561,,
2.85844,"5,756.16",0.02593,642.78699,0.00198,1.29662,,
2.85962,"5,750.28",0.02595,642.13092,0.00198,1.29736,,
2.86187,"5,755.67",0.02598,642.7323,0.00198,1.29877,,
2.86344,"5,754.68",0.02599,642.62183,0.00198,1.29975,,
2.86481,"5,752.45",0.02601,642.37305,0.00198,1.30061,,
2.86644,"5,750.49",0.02603,642.15405,0.00198,1.30162,,
2.86856,"5,756.44",0.02606,642.81866,0.00198,1.30295,,
2.87019,"5,755.74",0.02608,642.74066,0.00199,1.30397,,
2.87131,"5,749.42",0.02609,642.03442,0.00199,1.30467,,
2.87344,"5,753.36",0.02612,642.47491,0.00198,1.306,,
2.87512,"5,754.19",0.02614,642.56683,0.00198,1.30705,,
2.87656,"5,753.18",0.02616,642.45453,0.00198,1.30795,,
2.87806,"5,750.46",0.02618,642.15051,0.00198,1.30889,,
2.88019,"5,754.91",0.0262,642.64789,0.00198,1.31022,,
2.88187,"5,755.62",0.02623,642.72705,0.00198,1.31127,,
2.88294,"5,749.89",0.02624,642.08759,0.00198,1.31193,,
2.885,"5,751.63",0.02626,642.28113,0.00199,1.31322,,
2.88681,"5,754.50",0.02629,642.60175,0.00199,1.31436,,
2.88831,"5,753.22",0.02631,642.45941,0.00198,1.31529,,
2.88969,"5,750.01",0.02632,642.10083,0.00198,1.31615,,
2.89175,"5,753.52",0.02635,642.49268,0.00198,1.31744,,
2.89362,"5,755.21",0.02637,642.6817,0.00198,1.31861,,
2.89475,"5,750.01",0.02639,642.10046,0.00198,1.31932,,
2.89662,"5,750.29",0.02641,642.13208,0.00198,1.32049,,
2.89844,"5,753.64",0.02643,642.50592,0.00198,1.32162,,
2.90006,"5,752.27",0.02645,642.35303,0.00198,1.32264,,
2.90137,"5,749.14",0.02647,642.00323,0.00198,1.32346,,
2.9035,"5,752.68",0.0265,642.39893,0.00198,1.32479,,
2.90537,"5,754.24",0.02652,642.57263,0.00198,1.32596,,
2.90644,"5,750.00",0.02653,642.09985,0.00198,1.32662,,
2.90812,"5,748.08",0.02655,641.88513,0.00198,1.32768,,
2.91012,"5,752.95",0.02658,642.42926,0.00199,1.32893,,
2.91175,"5,751.54",0.0266,642.27124,0.00199,1.32994,,
2.91306,"5,748.65",0.02662,641.94897,0.00199,1.33076,,
2.91512,"5,750.52",0.02664,642.15692,0.00199,1.33205,,
2.91694,"5,752.95",0.02666,642.42932,0.00199,1.33318,,
2.91819,"5,750.17",0.02668,642.11804,0.00199,1.33397,,
2.91962,"5,746.41",0.0267,641.698,0.00199,1.33486,,
2.92181,"5,752.85",0.02672,642.41754,0.00198,1.33623,,
2.92344,"5,751.54",0.02674,642.27167,0.00198,1.33725,,
2.92481,"5,749.19",0.02676,642.00867,0.00198,1.33811,,
2.92662,"5,748.84",0.02678,641.96942,0.00199,1.33924,,
2.92856,"5,752.22",0.02681,642.34723,0.00199,1.34045,,
2.93,"5,750.98",0.02683,642.20886,0.00199,1.34135,,
2.93131,"5,746.08",0.02684,641.66168,0.00199,1.34217,,
2.93344,"5,751.24",0.02687,642.23761,0.00199,1.3435,,
2.93506,"5,750.23",0.02689,642.12512,0.00199,1.34451,,
2.9365,"5,748.46",0.02691,641.92688,0.00199,1.34541,,
2.93819,"5,747.12",0.02693,641.77808,0.00199,1.34647,,
2.94031,"5,752.10",0.02696,642.3335,0.00199,1.34779,,
2.94175,"5,750.09",0.02697,642.10962,0.00199,1.34869,,
2.94294,"5,744.83",0.02699,641.52179,0.00199,1.34943,,
2.94519,"5,749.35",0.02702,642.02625,0.00199,1.35084,,
2.94681,"5,749.68",0.02704,642.06354,0.00198,1.35186,,
2.94825,"5,747.42",0.02706,641.81171,0.00198,1.35275,,
2.94994,"5,746.32",0.02708,641.68848,0.00199,1.35381,,
2.95206,"5,751.60",0.0271,642.27844,0.00198,1.35514,,
2.95356,"5,749.49",0.02712,642.04199,0.00199,1.35607,,
2.95469,"5,743.78",0.02714,641.40448,0.00199,1.35678,,
2.95681,"5,747.14",0.02716,641.7796,0.00199,1.35811,,
2.95856,"5,749.21",0.02718,642.01062,0.00199,1.3592,,
2.95994,"5,747.04",0.0272,641.76862,0.00199,1.36006,,
2.9615,"5,745.26",0.02722,641.56958,0.00199,1.36104,,
2.96369,"5,749.53",0.02725,642.04718,0.00199,1.3624,,
2.96531,"5,748.50",0.02727,641.9314,0.00199,1.36342,,
2.96644,"5,744.08",0.02728,641.43774,0.00199,1.36412,,
2.96844,"5,745.35",0.02731,641.57965,0.00199,1.36537,,
2.97025,"5,747.97",0.02733,641.87231,0.00199,1.3665,,
2.97169,"5,746.37",0.02735,641.6944,0.00199,1.3674,,
2.97312,"5,742.98",0.02737,641.31512,0.00199,1.3683,,
2.97537,"5,747.79",0.02739,641.85291,0.00198,1.36971,,
2.97706,"5,748.53",0.02742,641.93567,0.00199,1.37076,,
2.97812,"5,743.32",0.02743,641.35315,0.00199,1.37143,,
2.98,"5,743.13",0.02745,641.33167,0.00199,1.3726,,
2.98181,"5,746.32",0.02747,641.68835,0.00198,1.37373,,
2.98344,"5,745.77",0.02749,641.62714,0.00198,1.37475,,
2.98481,"5,742.39",0.02751,641.24957,0.00199,1.37561,,
2.987,"5,746.17",0.02754,641.67157,0.00199,1.37697,,
2.98875,"5,746.59",0.02756,641.71893,0.00199,1.37807,,
2.98987,"5,743.14",0.02758,641.3338,0.00198,1.37877,,
2.99156,"5,740.48",0.0276,641.03662,0.00199,1.37982,,
2.99362,"5,746.07",0.02762,641.66028,0.00199,1.38111,,
2.99512,"5,744.33",0.02764,641.46576,0.00198,1.38205,,
2.9965,"5,741.41",0.02766,641.14044,0.00199,1.38291,,
2.9985,"5,743.24",0.02768,641.34442,0.00199,1.38416,,
3.00037,"5,745.26",0.02771,641.56964,0.00199,1.38533,,
3.00169,"5,742.73",0.02772,641.28748,0.00198,1.38615,,
3.00306,"5,737.92",0.02774,640.75006,0.00199,1.38701,,
3.00531,"5,744.98",0.02777,641.53918,0.00199,1.38842,,
3.00681,"5,742.41",0.02779,641.25165,0.00199,1.38936,,
3.00812,"5,739.74",0.0278,640.95416,0.00199,1.39018,,
3.01012,"5,740.76",0.02783,641.06732,0.00199,1.39143,,
3.01206,"5,744.52",0.02785,641.48712,0.00199,1.39264,,
3.01344,"5,742.34",0.02787,641.24451,0.00199,1.3935,,
3.01475,"5,737.10",0.02789,640.65851,0.00199,1.39432,,
3.01687,"5,742.41",0.02791,641.2522,0.00199,1.39565,,
3.01844,"5,740.53",0.02793,641.04205,0.00199,1.39662,,
3.01987,"5,738.89",0.02795,640.85834,0.00199,1.39752,,
3.02175,"5,738.88",0.02797,640.85773,0.00199,1.39869,,
3.02369,"5,742.44",0.028,641.25555,0.00199,1.3999,,
3.02519,"5,740.90",0.02802,641.08276,0.00199,1.40084,,
3.02631,"5,735.17",0.02803,640.44275,0.00199,1.40154,,
3.02862,"5,740.50",0.02806,641.03821,0.00199,1.40299,,
3.03019,"5,739.47",0.02808,640.9231,0.00199,1.40397,,
3.03156,"5,737.64",0.0281,640.71869,0.00199,1.40482,,
3.03331,"5,735.92",0.02812,640.52759,0.00199,1.40592,,
3.03537,"5,740.62",0.02814,641.05176,0.00199,1.40721,,
3.03694,"5,739.58",0.02816,640.93536,0.00199,1.40818,,
3.03806,"5,733.51",0.02818,640.25806,0.00199,1.40889,,
3.04031,"5,737.98",0.02821,640.75708,0.00199,1.41029,,
3.04181,"5,737.00",0.02822,640.64716,0.00199,1.41123,,
3.04325,"5,735.32",0.02824,640.46008,0.00199,1.41213,,
3.04487,"5,733.63",0.02826,640.27087,0.00199,1.41315,,
3.047,"5,738.10",0.02829,640.77026,0.00199,1.41447,,
3.04869,"5,737.93",0.02831,640.7511,0.00199,1.41553,,
3.04975,"5,732.08",0.02832,640.0979,0.00199,1.41619,,
3.05187,"5,734.11",0.02835,640.32489,0.00199,1.41752,,
3.0535,"5,735.54",0.02837,640.4845,0.00199,1.41854,,
3.05506,"5,734.39",0.02839,640.35577,0.00199,1.41951,,
3.0565,"5,731.20",0.02841,640.00037,0.00199,1.42041,,
3.05869,"5,735.44",0.02844,640.47394,0.00199,1.42178,,
3.06031,"5,734.89",0.02846,640.41211,0.00199,1.42279,,
3.06144,"5,730.01",0.02847,639.86707,0.00199,1.4235,,
3.06344,"5,730.63",0.02849,639.9361,0.00199,1.42475,,
3.06525,"5,733.85",0.02852,640.29553,0.00199,1.42588,,
3.06675,"5,731.92",0.02854,640.08032,0.00199,1.42682,,
3.06812,"5,728.63",0.02855,639.71356,0.00199,1.42768,,
3.07025,"5,731.56",0.02858,640.04028,0.00199,1.429,,
3.07206,"5,732.99",0.0286,640.20013,0.00198,1.43014,,
3.07319,"5,728.98",0.02862,639.75177,0.00199,1.43084,,
3.07506,"5,727.74",0.02864,639.61414,0.00199,1.43201,,
3.07694,"5,732.07",0.02866,640.09741,0.00199,1.43318,,
3.07844,"5,729.62",0.02868,639.82324,0.00199,1.43412,,
3.07975,"5,726.31",0.0287,639.45441,0.00199,1.43494,,
3.08181,"5,728.60",0.02872,639.70917,0.00199,1.43623,,
3.08375,"5,730.95",0.02875,639.97211,0.00199,1.43744,,
3.08494,"5,726.87",0.02876,639.5163,0.00199,1.43818,,
3.08656,"5,723.85",0.02878,639.17963,0.00199,1.4392,,
3.08856,"5,728.45",0.02881,639.6925,0.00199,1.44045,,
3.09019,"5,727.07",0.02883,639.53906,0.00199,1.44147,,
3.0915,"5,723.41",0.02885,639.12976,0.00199,1.44229,,
3.09344,"5,724.50",0.02887,639.25177,0.00199,1.4435,,
3.09537,"5,727.52",0.02889,639.58948,0.00199,1.44471,,
3.09669,"5,725.09",0.02891,639.31781,0.00199,1.44553,,
3.09806,"5,719.66",0.02893,638.71106,0.00199,1.44639,,
3.10031,"5,726.07",0.02896,639.42676,0.00199,1.44779,,
3.10187,"5,724.42",0.02898,639.24329,0.00199,1.44877,,
3.10319,"5,720.83",0.02899,638.84235,0.00199,1.44959,,
3.105,"5,720.26",0.02901,638.77832,0.00199,1.45072,,
3.10694,"5,723.96",0.02904,639.19116,0.00199,1.45193,,
3.1085,"5,722.83",0.02906,639.06525,0.00198,1.45291,,
3.10975,"5,717.37",0.02907,638.45581,0.00199,1.45369,,
3.11194,"5,722.10",0.0291,638.98438,0.00199,1.45506,,
3.1135,"5,720.85",0.02912,638.84412,0.00199,1.45604,,
3.11487,"5,717.92",0.02914,638.51758,0.00199,1.4569,,
3.1165,"5,716.44",0.02916,638.35193,0.00199,1.45791,,
3.11862,"5,721.25",0.02918,638.88837,0.00199,1.45924,,
3.12025,"5,720.62",0.02921,638.81824,0.00199,1.46025,,
3.12144,"5,713.98",0.02922,638.07654,0.00199,1.461,,
3.12356,"5,717.45",0.02925,638.46442,0.00199,1.46232,,
3.12519,"5,717.82",0.02927,638.50555,0.00199,1.46334,,
3.12669,"5,716.00",0.02929,638.30286,0.00199,1.46428,,
3.12819,"5,712.79",0.0293,637.94464,0.00199,1.46522,,
3.13025,"5,716.98",0.02933,638.41193,0.00199,1.4665,,
3.132,"5,717.07",0.02935,638.42212,0.00199,1.4676,,
3.133,"5,710.31",0.02936,637.66724,0.00199,1.46822,,
3.13519,"5,712.79",0.02939,637.94397,0.00199,1.46959,,
3.13687,"5,714.14",0.02941,638.09485,0.00199,1.47065,,
3.13844,"5,712.62",0.02943,637.92493,0.00199,1.47162,,
3.13981,"5,708.82",0.02945,637.50134,0.00199,1.47248,,
3.14187,"5,712.23",0.02948,637.88141,0.00199,1.47377,,
3.14369,"5,713.67",0.0295,638.04248,0.00199,1.4749,,
3.14475,"5,707.73",0.02951,637.37891,0.00199,1.47557,,
3.14675,"5,707.53",0.02954,637.3573,0.00199,1.47682,,
3.1485,"5,710.10",0.02956,637.64374,0.00199,1.47791,,
3.15012,"5,708.67",0.02958,637.48438,0.00199,1.47893,,
3.15144,"5,705.12",0.02959,637.08716,0.00199,1.47975,,
3.15356,"5,708.39",0.02962,637.45258,0.00199,1.48107,,
3.15544,"5,709.35",0.02964,637.56,0.00199,1.48225,,
3.1565,"5,704.50",0.02966,637.01788,0.00199,1.48291,,
3.15825,"5,702.08",0.02968,636.74817,0.00199,1.484,,
3.16019,"5,705.97",0.0297,637.18243,0.00199,1.48522,,
3.16181,"5,704.37",0.02972,637.00385,0.00199,1.48623,,
3.16312,"5,701.25",0.02974,636.65594,0.00199,1.48705,,
3.16525,"5,702.83",0.02977,636.83252,0.00199,1.48838,,
3.16706,"5,704.48",0.02979,637.01611,0.00199,1.48951,,
3.16825,"5,700.44",0.02981,636.56543,0.00199,1.49025,,
3.16981,"5,696.34",0.02982,636.10699,0.00199,1.49123,,
3.17194,"5,701.90",0.02985,636.72791,0.00199,1.49256,,
3.17356,"5,699.68",0.02987,636.47986,0.00199,1.49357,,
3.17487,"5,696.75",0.02989,636.15253,0.00199,1.4944,,
3.17675,"5,696.30",0.02991,636.10327,0.00199,1.49557,,
3.17869,"5,699.31",0.02994,636.43927,0.002,1.49678,,
3.18006,"5,696.81",0.02995,636.15942,0.002,1.49764,,
3.18144,"5,691.05",0.02997,635.51617,0.002,1.4985,,
3.18356,"5,696.02",0.03,636.07196,0.002,1.49982,,
3.18519,"5,694.92",0.03002,635.94867,0.00199,1.50084,,
3.18656,"5,692.27",0.03003,635.65259,0.00199,1.5017,,
3.18831,"5,690.04",0.03006,635.4032,0.00199,1.50279,,
3.19037,"5,694.61",0.03008,635.9137,0.00199,1.50408,,
3.19181,"5,692.01",0.0301,635.62366,0.00199,1.50498,,
3.19306,"5,685.94",0.03012,634.94641,0.00199,1.50576,,
3.19519,"5,689.65",0.03014,635.3598,0.00199,1.50709,,
3.19681,"5,689.48",0.03016,635.34076,0.00199,1.50811,,
3.19825,"5,686.96",0.03018,635.05994,0.00199,1.509,,
3.19994,"5,684.47",0.0302,634.78156,0.00199,1.51006,,
3.20206,"5,689.34",0.03023,635.32526,0.00199,1.51139,,
3.20356,"5,686.62",0.03025,635.02222,0.002,1.51232,,
3.20469,"5,680.40",0.03026,634.32776,0.002,1.51303,,
3.20681,"5,683.01",0.03029,634.61841,0.00199,1.51436,,
3.20856,"5,683.92",0.03031,634.71979,0.00199,1.51545,,
3.20994,"5,680.65",0.03033,634.35541,0.00199,1.51631,,
3.2115,"5,677.55",0.03035,634.00909,0.002,1.51729,,
3.21369,"5,682.14",0.03037,634.52197,0.002,1.51865,,
3.21531,"5,680.59",0.03039,634.34888,0.002,1.51967,,
3.21644,"5,674.59",0.03041,633.67877,0.002,1.52037,,
3.21844,"5,675.09",0.03043,633.7345,0.002,1.52162,,
3.22019,"5,677.14",0.03045,633.96356,0.002,1.52272,,
3.22169,"5,675.47",0.03047,633.77655,0.002,1.52365,,
3.22312,"5,670.27",0.03049,633.19617,0.002,1.52455,,
3.22537,"5,674.69",0.03052,633.68921,0.002,1.52596,,
3.22706,"5,674.48",0.03054,633.66644,0.002,1.52701,,
3.22812,"5,668.84",0.03055,633.03577,0.002,1.52768,,
3.23,"5,666.69",0.03058,632.79675,0.002,1.52885,,
3.23181,"5,669.58",0.0306,633.11938,0.002,1.52998,,
3.23344,"5,667.98",0.03062,632.94061,0.00199,1.531,,
3.23481,"5,663.86",0.03064,632.48047,0.002,1.53186,,
3.237,"5,667.27",0.03066,632.86139,0.002,1.53322,,
3.23875,"5,666.89",0.03069,632.81836,0.002,1.53432,,
3.23987,"5,662.04",0.0307,632.27698,0.002,1.53502,,
3.2415,"5,658.30",0.03072,631.85913,0.00199,1.53604,,
3.24362,"5,663.05",0.03075,632.38934,0.00199,1.53736,,
3.24512,"5,660.03",0.03077,632.05298,0.00199,1.5383,,
3.2465,"5,656.20",0.03078,631.62433,0.00199,1.53916,,
3.2485,"5,657.44",0.03081,631.76288,0.00199,1.54041,,
3.25037,"5,659.10",0.03083,631.94873,0.00199,1.54158,,
3.25169,"5,654.95",0.03085,631.4856,0.002,1.5424,,
3.25306,"5,649.02",0.03087,630.82257,0.002,1.54326,,
3.25531,"5,655.41",0.03089,631.53662,0.002,1.54467,,
3.25681,"5,651.48",0.03091,631.09735,0.002,1.54561,,
3.25812,"5,647.73",0.03093,630.67871,0.002,1.54643,,
3.26012,"5,648.16",0.03095,630.72668,0.002,1.54768,,
3.26206,"5,650.40",0.03098,630.97754,0.00199,1.54889,,
3.26344,"5,647.31",0.03099,630.63214,0.002,1.54975,,
3.26469,"5,640.21",0.03101,629.8396,0.002,1.55053,,
3.26694,"5,645.13",0.03104,630.38873,0.002,1.55193,,
3.2685,"5,642.36",0.03106,630.07941,0.00199,1.55291,,
3.26987,"5,639.35",0.03108,629.74304,0.00199,1.55377,,
3.27175,"5,638.54",0.0311,629.65271,0.002,1.55494,,
3.27369,"5,641.03",0.03112,629.93066,0.00199,1.55615,,
3.27519,"5,638.21",0.03114,629.61536,0.002,1.55709,,
3.27637,"5,630.55",0.03116,628.76038,0.002,1.55783,,
3.27862,"5,635.11",0.03118,629.26953,0.002,1.55924,,
3.28019,"5,633.14",0.0312,629.05017,0.002,1.56022,,
3.28156,"5,630.05",0.03122,628.70453,0.002,1.56107,,
3.28325,"5,627.56",0.03124,628.427,0.002,1.56213,,
3.28537,"5,630.73",0.03127,628.78003,0.002,1.56346,,
3.28694,"5,628.35",0.03129,628.51538,0.002,1.56443,,
3.288,"5,621.68",0.0313,627.77026,0.002,1.5651,,
3.29031,"5,624.11",0.03133,628.04102,0.002,1.56654,,
3.29181,"5,622.46",0.03135,627.8576,0.002,1.56748,,
3.29325,"5,619.95",0.03137,627.57709,0.002,1.56838,,
3.29487,"5,616.66",0.03139,627.20917,0.002,1.5694,,
3.29706,"5,619.97",0.03142,627.57855,0.002,1.57076,,
3.29869,"5,618.25",0.03144,627.38696,0.002,1.57178,,
3.29975,"5,610.44",0.03145,626.5144,0.002,1.57244,,
3.30181,"5,611.66",0.03147,626.65131,0.002,1.57373,,
3.3035,"5,612.02",0.0315,626.69177,0.002,1.57479,,
3.30506,"5,609.02",0.03152,626.35571,0.002,1.57576,,
3.30656,"5,605.02",0.03153,625.90961,0.002,1.5767,,
3.30869,"5,607.33",0.03156,626.16754,0.002,1.57803,,
3.31037,"5,605.61",0.03158,625.97595,0.002,1.57908,,
3.31144,"5,599.32",0.03159,625.27325,0.002,1.57975,,
3.31344,"5,598.10",0.03162,625.13666,0.002,1.581,,
3.31525,"5,600.67",0.03164,625.42383,0.002,1.58213,,
3.31675,"5,596.84",0.03166,624.99609,0.002,1.58307,,
3.31812,"5,591.32",0.03168,624.37946,0.002,1.58393,,
3.32025,"5,593.60",0.03171,624.63428,0.002,1.58525,,
3.32206,"5,593.08",0.03173,624.57635,0.002,1.58639,,
3.32319,"5,587.31",0.03174,623.93219,0.002,1.58709,,
3.32506,"5,584.17",0.03177,623.58179,0.002,1.58826,,
3.32694,"5,587.10",0.03179,623.9082,0.002,1.58943,,
3.32844,"5,582.73",0.03181,623.42004,0.002,1.59037,,
3.32975,"5,577.51",0.03182,622.8371,0.002,1.59119,,
3.33181,"5,578.38",0.03185,622.93433,0.002,1.59248,,
3.33375,"5,579.11",0.03187,623.01587,0.002,1.59369,,
3.33494,"5,573.46",0.03189,622.3847,0.002,1.59443,,
3.3365,"5,568.58",0.03191,621.84021,0.002,1.59541,,
3.33862,"5,572.21",0.03193,622.24518,0.002,1.59674,,
3.34019,"5,568.21",0.03195,621.79956,0.002,1.59772,,
3.3415,"5,562.94",0.03197,621.21057,0.002,1.59854,,
3.3435,"5,561.80",0.032,621.08374,0.002,1.59979,,
3.34537,"5,562.37",0.03202,621.14691,0.002,1.60096,,
3.34669,"5,557.78",0.03204,620.63483,0.002,1.60178,,
3.34806,"5,550.41",0.03205,619.81134,0.002,1.60264,,
3.35031,"5,555.36",0.03208,620.36444,0.002,1.60404,,
3.35194,"5,550.54",0.0321,619.82562,0.002,1.60506,,
