Time in Seconds,Time in Minutes,Displacement in m-Stud1,Displacement in mm-Stud1,Displacement in m-Stud2,Displacement in mm-Stud2
5576.51709,92.941951,0.007328,-7.327845,0.006364,-6.364314
5576.51709,92.941951,0.007328,-7.327845,0.006364,-6.364314
5576.535645,92.942261,0.007328,-7.328486,0.006365,-6.365156
5576.535645,92.942261,0.007328,-7.328486,0.006365,-6.365156
5576.553711,92.942562,0.007329,-7.329136,0.006366,-6.366012
5576.553711,92.942562,0.007329,-7.329136,0.006366,-6.366012
5576.572266,92.942871,0.00733,-7.329795,0.006367,-6.366882
5576.572266,92.942871,0.00733,-7.329795,0.006367,-6.366882
5576.590332,92.943172,0.00733,-7.330461,0.006368,-6.367763
5576.590332,92.943172,0.00733,-7.330461,0.006368,-6.367763
5576.608887,92.943481,0.007331,-7.331134,0.006369,-6.368655
5576.608887,92.943481,0.007331,-7.331134,0.006369,-6.368655
5576.626953,92.943783,0.007332,-7.331815,0.00637,-6.369557
5576.626953,92.943783,0.007332,-7.331815,0.00637,-6.369557
5576.654785,92.944246,0.007333,-7.332864,0.006371,-6.370936
5576.654785,92.944246,0.007333,-7.332864,0.006371,-6.370936
5576.695801,92.94493,0.007334,-7.334473,0.006373,-6.373049
5576.695801,92.94493,0.007334,-7.334473,0.006373,-6.373049
5576.757812,92.945964,0.007337,-7.336953,0.006376,-6.376294
5576.757812,92.945964,0.007337,-7.336953,0.006376,-6.376294
5576.850586,92.94751,0.007341,-7.340784,0.006381,-6.38126
5576.850586,92.94751,0.007341,-7.340784,0.006381,-6.38126
5576.943359,92.949056,0.007345,-7.34469,0.006386,-6.386269
5576.943359,92.949056,0.007345,-7.34469,0.006386,-6.386269
5577.036133,92.950602,0.007349,-7.348644,0.006391,-6.391278
5577.036133,92.950602,0.007349,-7.348644,0.006391,-6.391278
5577.128906,92.952148,0.007353,-7.352627,0.006396,-6.396249
5577.128906,92.952148,0.007353,-7.352627,0.006396,-6.396249
5577.22168,92.953695,0.007357,-7.356622,0.006401,-6.401155
5577.22168,92.953695,0.007357,-7.356622,0.006401,-6.401155
5577.314453,92.955241,0.007361,-7.360616,0.006406,-6.405974
5577.314453,92.955241,0.007361,-7.360616,0.006406,-6.405974
5577.407227,92.956787,0.007365,-7.364597,0.006411,-6.410691
5577.407227,92.956787,0.007365,-7.364597,0.006411,-6.410691
5577.5,92.958333,0.007369,-7.368557,0.006415,-6.415296
5577.5,92.958333,0.007369,-7.368557,0.006415,-6.415296
5577.592773,92.95988,0.007372,-7.372492,0.00642,-6.419782
5577.592773,92.95988,0.007372,-7.372492,0.00642,-6.419782
5577.685547,92.961426,0.007376,-7.376397,0.006424,-6.424143
5577.685547,92.961426,0.007376,-7.376397,0.006424,-6.424143
5577.77832,92.962972,0.00738,-7.380272,0.006428,-6.428376
5577.77832,92.962972,0.00738,-7.380272,0.006428,-6.428376
5577.871094,92.964518,0.007384,-7.384115,0.006432,-6.432481
5577.871094,92.964518,0.007384,-7.384115,0.006432,-6.432481
5577.963867,92.966064,0.007388,-7.387927,0.006436,-6.436459
5577.963867,92.966064,0.007388,-7.387927,0.006436,-6.436459
5577.987305,92.966455,0.007389,-7.388874,0.006437,-6.437441
5577.987305,92.966455,0.007389,-7.388874,0.006437,-6.437441
5577.992676,92.966545,0.007389,-7.389111,0.006438,-6.437684
5577.992676,92.966545,0.007389,-7.389111,0.006438,-6.437684
5577.998535,92.966642,0.007389,-7.389346,0.006438,-6.437927
5577.998535,92.966642,0.007389,-7.389346,0.006438,-6.437927
5578.007324,92.966789,0.00739,-7.389698,0.006438,-6.438289
5578.007324,92.966789,0.00739,-7.389698,0.006438,-6.438289
5578.020508,92.967008,0.00739,-7.390226,0.006439,-6.438829
5578.020508,92.967008,0.00739,-7.390226,0.006439,-6.438829
5578.021484,92.967025,0.00739,-7.390259,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.390259,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.390259,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.390259,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.39026,0.006439,-6.438863
5578.021484,92.967025,0.00739,-7.390261,0.006439,-6.438864
5578.021484,92.967025,0.00739,-7.390261,0.006439,-6.438864
5578.021484,92.967025,0.00739,-7.390262,0.006439,-6.438865
5578.021484,92.967025,0.00739,-7.390262,0.006439,-6.438865
5578.021484,92.967025,0.00739,-7.390264,0.006439,-6.438867
5578.021484,92.967025,0.00739,-7.390264,0.006439,-6.438867
5578.021484,92.967025,0.00739,-7.390267,0.006439,-6.43887
5578.021484,92.967025,0.00739,-7.390267,0.006439,-6.43887
5578.021484,92.967025,0.00739,-7.390271,0.006439,-6.438875
5578.021484,92.967025,0.00739,-7.390271,0.006439,-6.438875
5578.021973,92.967033,0.00739,-7.390278,0.006439,-6.438882
5578.021973,92.967033,0.00739,-7.390278,0.006439,-6.438882
5578.021973,92.967033,0.00739,-7.390288,0.006439,-6.438892
5578.021973,92.967033,0.00739,-7.390288,0.006439,-6.438892
5578.022461,92.967041,0.00739,-7.390304,0.006439,-6.438908
5578.022461,92.967041,0.00739,-7.390304,0.006439,-6.438908
5578.022949,92.967049,0.00739,-7.390326,0.006439,-6.438931
5578.022949,92.967049,0.00739,-7.390326,0.006439,-6.438931
5578.023438,92.967057,0.00739,-7.390349,0.006439,-6.438954
5578.023438,92.967057,0.00739,-7.390349,0.006439,-6.438954
5578.023926,92.967065,0.00739,-7.390354,0.006439,-6.438959
5578.023926,92.967065,0.00739,-7.390354,0.006439,-6.438959
5578.023926,92.967065,0.00739,-7.39036,0.006439,-6.438965
5578.023926,92.967065,0.00739,-7.39036,0.006439,-6.438965
5578.023926,92.967065,0.00739,-7.390362,0.006439,-6.438967
5578.023926,92.967065,0.00739,-7.390362,0.006439,-6.438967
5578.023926,92.967065,0.00739,-7.390363,0.006439,-6.438968
5578.023926,92.967065,0.00739,-7.390363,0.006439,-6.438968
5578.023926,92.967065,0.00739,-7.390365,0.006439,-6.43897
5578.023926,92.967065,0.00739,-7.390365,0.006439,-6.43897
5578.023926,92.967065,0.00739,-7.390368,0.006439,-6.438973
5578.023926,92.967065,0.00739,-7.390368,0.006439,-6.438973
5578.024414,92.967074,0.00739,-7.390374,0.006439,-6.43898
5578.024414,92.967074,0.00739,-7.390374,0.006439,-6.43898
5578.024414,92.967074,0.00739,-7.390384,0.006439,-6.438989
5578.024414,92.967074,0.00739,-7.390384,0.006439,-6.438989
5578.024902,92.967082,0.00739,-7.390402,0.006439,-6.439008
5578.024902,92.967082,0.00739,-7.390402,0.006439,-6.439008
5578.024902,92.967082,0.00739,-7.390404,0.006439,-6.43901
5578.024902,92.967082,0.00739,-7.390404,0.006439,-6.43901
5578.024902,92.967082,0.00739,-7.390405,0.006439,-6.439011
5578.024902,92.967082,0.00739,-7.390405,0.006439,-6.439011
5578.024902,92.967082,0.00739,-7.390407,0.006439,-6.439013
5578.024902,92.967082,0.00739,-7.390407,0.006439,-6.439013
5578.025391,92.96709,0.00739,-7.390411,0.006439,-6.439017
5578.025391,92.96709,0.00739,-7.390411,0.006439,-6.439017
5578.025391,92.96709,0.00739,-7.390416,0.006439,-6.439022
5578.025391,92.96709,0.00739,-7.390416,0.006439,-6.439022
5578.025391,92.96709,0.00739,-7.390424,0.006439,-6.43903
5578.025391,92.96709,0.00739,-7.390424,0.006439,-6.43903
5578.025391,92.96709,0.00739,-7.390426,0.006439,-6.439032
5578.025391,92.96709,0.00739,-7.390426,0.006439,-6.439032
5578.025391,92.96709,0.00739,-7.390427,0.006439,-6.439034
5578.025391,92.96709,0.00739,-7.390427,0.006439,-6.439034
5578.025879,92.967098,0.00739,-7.39043,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.39043,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439037
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439038
5578.025879,92.967098,0.00739,-7.390431,0.006439,-6.439038
5578.025879,92.967098,0.00739,-7.390432,0.006439,-6.439038
5578.025879,92.967098,0.00739,-7.390432,0.006439,-6.439038
5578.025879,92.967098,0.00739,-7.390433,0.006439,-6.439039
5578.025879,92.967098,0.00739,-7.390433,0.006439,-6.439039
5578.025879,92.967098,0.00739,-7.390434,0.006439,-6.439041
5578.025879,92.967098,0.00739,-7.390434,0.006439,-6.439041
5578.025879,92.967098,0.00739,-7.390438,0.006439,-6.439044
5578.025879,92.967098,0.00739,-7.390438,0.006439,-6.439044
5578.025879,92.967098,0.00739,-7.390445,0.006439,-6.439052
5578.025879,92.967098,0.00739,-7.390445,0.006439,-6.439052
5578.026367,92.967106,0.00739,-7.390448,0.006439,-6.439054
5578.026367,92.967106,0.00739,-7.390448,0.006439,-6.439054
5578.026367,92.967106,0.00739,-7.390452,0.006439,-6.439058
5578.026367,92.967106,0.00739,-7.390452,0.006439,-6.439058
5578.026367,92.967106,0.00739,-7.390456,0.006439,-6.439062
5578.026367,92.967106,0.00739,-7.390456,0.006439,-6.439062
5578.026367,92.967106,0.00739,-7.39046,0.006439,-6.439066
5578.026367,92.967106,0.00739,-7.39046,0.006439,-6.439066
5578.026855,92.967114,0.00739,-7.390466,0.006439,-6.439072
5578.026855,92.967114,0.00739,-7.390466,0.006439,-6.439072
5578.026855,92.967114,0.00739,-7.390472,0.006439,-6.439078
5578.026855,92.967114,0.00739,-7.390472,0.006439,-6.439078
5578.026855,92.967114,0.00739,-7.390478,0.006439,-6.439084
5578.026855,92.967114,0.00739,-7.390478,0.006439,-6.439084
5578.027344,92.967122,0.00739,-7.390486,0.006439,-6.439093
5578.027344,92.967122,0.00739,-7.390486,0.006439,-6.439093
5578.027832,92.967131,0.007391,-7.390504,0.006439,-6.439111
5578.027832,92.967131,0.007391,-7.390504,0.006439,-6.439111
5578.027832,92.967131,0.007391,-7.390505,0.006439,-6.439112
5578.027832,92.967131,0.007391,-7.390505,0.006439,-6.439112
5578.027832,92.967131,0.007391,-7.390506,0.006439,-6.439113
5578.027832,92.967131,0.007391,-7.390506,0.006439,-6.439113
5578.027832,92.967131,0.007391,-7.390508,0.006439,-6.439115
5578.027832,92.967131,0.007391,-7.390508,0.006439,-6.439115
5578.027832,92.967131,0.007391,-7.390512,0.006439,-6.439119
5578.027832,92.967131,0.007391,-7.390512,0.006439,-6.439119
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439121
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390514,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390515,0.006439,-6.439122
5578.027832,92.967131,0.007391,-7.390516,0.006439,-6.439123
5578.027832,92.967131,0.007391,-7.390516,0.006439,-6.439123
5578.02832,92.967139,0.007391,-7.390516,0.006439,-6.439124
5578.02832,92.967139,0.007391,-7.390516,0.006439,-6.439124
5578.02832,92.967139,0.007391,-7.390518,0.006439,-6.439125
5578.02832,92.967139,0.007391,-7.390518,0.006439,-6.439125
5578.02832,92.967139,0.007391,-7.39052,0.006439,-6.439127
5578.02832,92.967139,0.007391,-7.39052,0.006439,-6.439127
5578.02832,92.967139,0.007391,-7.390523,0.006439,-6.43913
5578.02832,92.967139,0.007391,-7.390523,0.006439,-6.43913
5578.02832,92.967139,0.007391,-7.390528,0.006439,-6.439135
5578.02832,92.967139,0.007391,-7.390528,0.006439,-6.439135
5578.028809,92.967147,0.007391,-7.390534,0.006439,-6.439141
5578.028809,92.967147,0.007391,-7.390534,0.006439,-6.439141
5578.028809,92.967147,0.007391,-7.390539,0.006439,-6.439146
5578.028809,92.967147,0.007391,-7.390539,0.006439,-6.439146
5578.028809,92.967147,0.007391,-7.390544,0.006439,-6.439151
5578.028809,92.967147,0.007391,-7.390544,0.006439,-6.439151
5578.028809,92.967147,0.007391,-7.390545,0.006439,-6.439152
5578.028809,92.967147,0.007391,-7.390545,0.006439,-6.439152
5578.028809,92.967147,0.007391,-7.390548,0.006439,-6.439155
5578.028809,92.967147,0.007391,-7.390548,0.006439,-6.439155
5578.029297,92.967155,0.007391,-7.390552,0.006439,-6.43916
5578.029297,92.967155,0.007391,-7.390552,0.006439,-6.43916
5578.029297,92.967155,0.007391,-7.390562,0.006439,-6.43917
5578.029297,92.967155,0.007391,-7.390562,0.006439,-6.43917
5578.029785,92.967163,0.007391,-7.390577,0.006439,-6.439185
5578.029785,92.967163,0.007391,-7.390577,0.006439,-6.439185
5578.030273,92.967171,0.007391,-7.390593,0.006439,-6.4392
5578.030273,92.967171,0.007391,-7.390593,0.006439,-6.4392
5578.030273,92.967171,0.007391,-7.390596,0.006439,-6.439204
5578.030273,92.967171,0.007391,-7.390596,0.006439,-6.439204
5578.030762,92.967179,0.007391,-7.3906,0.006439,-6.439208
5578.030762,92.967179,0.007391,-7.3906,0.006439,-6.439208
5578.030762,92.967179,0.007391,-7.390606,0.006439,-6.439213
5578.030762,92.967179,0.007391,-7.390606,0.006439,-6.439213
5578.030762,92.967179,0.007391,-7.390606,0.006439,-6.439214
5578.030762,92.967179,0.007391,-7.390606,0.006439,-6.439214
5578.030762,92.967179,0.007391,-7.390607,0.006439,-6.439215
5578.030762,92.967179,0.007391,-7.390607,0.006439,-6.439215
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439215
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439215
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390608,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439216
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439217
5578.030762,92.967179,0.007391,-7.390609,0.006439,-6.439217
5578.030762,92.967179,0.007391,-7.390611,0.006439,-6.439218
5578.030762,92.967179,0.007391,-7.390611,0.006439,-6.439218
5578.030762,92.967179,0.007391,-7.390612,0.006439,-6.43922
5578.030762,92.967179,0.007391,-7.390612,0.006439,-6.43922
5578.03125,92.967187,0.007391,-7.390615,0.006439,-6.439222
5578.03125,92.967187,0.007391,-7.390615,0.006439,-6.439222
5578.03125,92.967187,0.007391,-7.390617,0.006439,-6.439225
5578.03125,92.967187,0.007391,-7.390617,0.006439,-6.439225
5578.03125,92.967187,0.007391,-7.39062,0.006439,-6.439227
5578.03125,92.967187,0.007391,-7.39062,0.006439,-6.439227
5578.03125,92.967187,0.007391,-7.390622,0.006439,-6.439229
5578.03125,92.967187,0.007391,-7.390622,0.006439,-6.439229
5578.03125,92.967187,0.007391,-7.390626,0.006439,-6.439233
5578.03125,92.967187,0.007391,-7.390626,0.006439,-6.439233
5578.031738,92.967196,0.007391,-7.390631,0.006439,-6.439239
5578.031738,92.967196,0.007391,-7.390631,0.006439,-6.439239
5578.031738,92.967196,0.007391,-7.390642,0.006439,-6.439249
5578.031738,92.967196,0.007391,-7.390642,0.006439,-6.439249
5578.032227,92.967204,0.007391,-7.390658,0.006439,-6.439265
5578.032227,92.967204,0.007391,-7.390658,0.006439,-6.439265
5578.032227,92.967204,0.007391,-7.39066,0.006439,-6.439268
5578.032227,92.967204,0.007391,-7.39066,0.006439,-6.439268
5578.032715,92.967212,0.007391,-7.390663,0.006439,-6.43927
5578.032715,92.967212,0.007391,-7.390663,0.006439,-6.43927
5578.032715,92.967212,0.007391,-7.390667,0.006439,-6.439275
5578.032715,92.967212,0.007391,-7.390667,0.006439,-6.439275
5578.032715,92.967212,0.007391,-7.390672,0.006439,-6.439279
5578.032715,92.967212,0.007391,-7.390672,0.006439,-6.439279
5578.033203,92.96722,0.007391,-7.390676,0.006439,-6.439284
5578.033203,92.96722,0.007391,-7.390676,0.006439,-6.439284
5578.033203,92.96722,0.007391,-7.390681,0.006439,-6.439288
5578.033203,92.96722,0.007391,-7.390681,0.006439,-6.439288
5578.033203,92.96722,0.007391,-7.390685,0.006439,-6.439293
5578.033203,92.96722,0.007391,-7.390685,0.006439,-6.439293
5578.033691,92.967228,0.007391,-7.390692,0.006439,-6.439299
5578.033691,92.967228,0.007391,-7.390692,0.006439,-6.439299
5578.033691,92.967228,0.007391,-7.390698,0.006439,-6.439306
5578.033691,92.967228,0.007391,-7.390698,0.006439,-6.439306
5578.033691,92.967228,0.007391,-7.390705,0.006439,-6.439313
5578.033691,92.967228,0.007391,-7.390705,0.006439,-6.439313
5578.033691,92.967228,0.007391,-7.390706,0.006439,-6.439314
5578.033691,92.967228,0.007391,-7.390706,0.006439,-6.439314
5578.03418,92.967236,0.007391,-7.390707,0.006439,-6.439315
5578.03418,92.967236,0.007391,-7.390707,0.006439,-6.439315
5578.03418,92.967236,0.007391,-7.390709,0.006439,-6.439316
5578.03418,92.967236,0.007391,-7.390709,0.006439,-6.439316
5578.03418,92.967236,0.007391,-7.39071,0.006439,-6.439317
5578.03418,92.967236,0.007391,-7.39071,0.006439,-6.439317
5578.03418,92.967236,0.007391,-7.390711,0.006439,-6.439318
5578.03418,92.967236,0.007391,-7.390711,0.006439,-6.439318
5578.03418,92.967236,0.007391,-7.390713,0.006439,-6.439321
5578.03418,92.967236,0.007391,-7.390713,0.006439,-6.439321
5578.03418,92.967236,0.007391,-7.390717,0.006439,-6.439324
5578.03418,92.967236,0.007391,-7.390717,0.006439,-6.439324
5578.034668,92.967244,0.007391,-7.390723,0.006439,-6.43933
5578.034668,92.967244,0.007391,-7.390723,0.006439,-6.43933
5578.034668,92.967244,0.007391,-7.390731,0.006439,-6.439338
5578.034668,92.967244,0.007391,-7.390731,0.006439,-6.439338
5578.035156,92.967253,0.007391,-7.390743,0.006439,-6.439351
5578.035156,92.967253,0.007391,-7.390743,0.006439,-6.439351
5578.035645,92.967261,0.007391,-7.390762,0.006439,-6.439369
5578.035645,92.967261,0.007391,-7.390762,0.006439,-6.439369
5578.036621,92.967277,0.007391,-7.39079,0.006439,-6.439397
5578.036621,92.967277,0.007391,-7.39079,0.006439,-6.439397
5578.037109,92.967285,0.007391,-7.390797,0.006439,-6.439404
