,TimeStamp,Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load in kN,Stud2-Axial-O,Stud2-Axial,Stud3-Axial-O,Stud3-Axial,Stud4-Axial-O,Stud4-Axial,Stud5-Axial-O,Stud5-Axial,Stud3-Top-O,Stud3-Top,Stud3-Mid-O,Stud3-Mid,Stud3-Bottom-O,Stud3-Bottom,Stud4-Top-O,Stud4-Top,Stud4-Mid-O,Stud4-Mid,Stud4-Bottom-O,Stud4-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of stud,Pb4-Inbetween stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace,Time2
1413,57:05.3,20,-106.58023100000001,34.24422822,13.359901999999998,0.320187,11.842678999999999,0.295556,12.61461,0.295562,11.593857,0.796354,-2.69615,-4.173945,-2.771691,-3.083671,-5.205118,-2.571358,-1.481072,-2.95722,-1.142825,-1.839029,-3.981819,-2.242953,-38685764.0,650.312866,693.966309,687.298462,661.748779,95.390938,91.808136,21.517668,21.095097,75.792191,72.645309,69.880051,68.898911,41.505398,40.317375,36.268505,32.098484,32.455849,26.611095000000002,26.400112,25.97871,22.035601,20.066496,21.711081,21.450798000000002,21.071718,20.394254999999998,22.595602,67.18626400000001,52.798027000000005,41.957378000000006,39.409228999999996,62.851215,58.424240000000005,47.670086,43.290749,68.18338,53.488609,41.129143,37.139988,65.900414,43.795574,32.718754,29.412102,74.483482,59.670246,46.761688,43.35358,70.642616,54.221233,42.243922999999995,38.247276,65.16334499999999,45.405289,33.598372999999995,30.567327000000002,68.987785,50.96608,39.746227000000005,36.337883000000005,723.6990969999999,732.5163570000001,785.870483,769.2987059999999,673.331604,93.599537,71.80411550000001,36.5291222,26.32997233,21.77296,752.8461607999999,1.0
1485,58:05.1,21,-106.734955,34.29394104,13.361545000000001,0.32183,11.837753,0.29063,12.593264,0.27421599999999996,11.593857,0.796354,-2.7454099999999997,-4.223205,-2.8406540000000002,-3.152634,-5.264229,-2.6304689999999997,-1.563172,-3.03932,-1.182233,-1.878437,-4.044214,-2.305348,-46058940.0,660.820251,705.726685,701.7225950000001,672.7518309999999,96.71309699999999,92.465622,21.511419,21.082598,76.453598,73.11700400000001,70.088669,69.08740999999999,42.667709,41.516529,37.242374,32.787216,33.110931,27.447248,27.139291999999998,26.723019,22.257368,20.064642000000003,21.848254999999998,21.60281,21.240676999999998,20.375726999999998,22.93535,68.567352,54.454868000000005,41.930809,39.542812,71.420776,60.15643299999999,48.776897,44.392887,69.96466099999999,55.347485,41.994392,37.935123,67.534927,45.182217,33.703156,30.183157,75.597527,61.301483,47.765934,44.441837,71.59713,55.720875,43.246742,39.091251,66.149063,46.663055,34.522987,31.331348,70.855461,52.787663,40.618415999999996,37.147968,730.342041,737.412292,794.980835,777.55365,685.2553405,94.5893595,72.18667025,37.4649518,27.10318633,21.976892000000003,760.0722045,1.0
1558,59:05.5,22,-106.992088,34.37655787,13.353334,0.313619,11.827900999999999,0.280778,12.578485,0.259437,11.595498,0.797995,-2.968721,-4.446516,-3.008138,-3.320118,-5.434996,-2.801236,-1.687962,-3.16411,-1.343148,-2.039352,-4.1821410000000006,-2.443275,-53489632.0,672.050659,714.8587650000001,713.80719,683.8431400000001,98.053566,93.804886,21.53826,21.109911,76.93265500000001,72.897041,70.22161899999999,69.271866,43.772221,42.536301,38.101234000000005,33.469784000000004,33.728321,28.246412,27.930408,27.477856,22.530645,20.0797,22.043926000000003,21.782792999999998,21.436220000000002,20.389158,23.313112,69.573616,56.01930600000001,42.243015,40.072895,73.449738,61.810230000000004,49.653503,45.355923,71.54856099999999,57.082451,42.751907,38.775234000000005,68.814735,46.399017,34.525501,30.974752000000002,76.485817,62.761528000000006,48.679085,45.376754999999996,72.342545,57.056152000000004,44.200687,39.934822,66.777321,47.863129,35.309986,32.082446999999995,72.425789,54.60205500000001,41.3032,37.876785,739.123535,744.4542849999999,799.493958,782.539917,696.1399385,95.929226,72.33079525,38.3215722,27.884891999999997,22.2213392,766.4029237999999,1.0
1630,00:05.4,23,-107.08478500000001,34.40634142,13.338556,0.29884099999999997,11.812303,0.26518,12.563707,0.24465900000000002,11.593857,0.796354,-3.024548,-4.502343,-3.05083,-3.3628099999999996,-5.480972,-2.847212,-1.779914,-3.256062,-1.444951,-2.141155,-4.282302,-2.5434360000000003,-61848448.0,680.515808,722.9368900000001,723.9676509999999,694.463318,99.16924300000001,95.35318000000001,21.544739,21.087920999999998,77.36496,73.099106,70.352554,69.408867,44.543812,43.220657,38.783660999999995,34.025219,34.301456,28.941338000000002,28.652434999999997,28.155116999999997,22.841293,20.075529,22.264074,21.941238000000002,21.636589,20.379663,23.761641,70.392845,57.293705,42.710831,40.539074,74.579025,63.112411,50.38451,46.161179,72.897713,58.535641000000005,43.31366,39.449055,69.825211,47.474529,35.229347,31.674761,77.31304200000001,64.059258,49.434288,46.201916,72.845352,58.16143,44.931698,40.631832,67.439987,48.871990000000004,36.057148,32.75745,73.71534,56.115101,42.010059000000005,38.4958,745.9092410000001,752.2479860000001,810.272888,789.146729,705.4709167999999,97.2612115,72.55637175,38.974961,28.58296333,22.488967000000002,774.394211,1.0
1702,01:05.0,24,-107.38363600000001,34.50236225,13.322137,0.282422,11.804914,0.257791,12.553856,0.234808,11.590572,0.7930689999999999,-3.109932,-4.587727,-3.0902369999999997,-3.402217,-5.47933,-2.84557,-1.839025,-3.315173,-1.517198,-2.213402,-4.29708,-2.558214,-73067920.0,691.3582150000001,735.8332519999999,738.725708,705.6875,99.369614,97.370071,21.54335,21.066395,77.79727199999999,73.349266,70.504082,69.626892,45.295002000000004,44.011864,39.416283,34.592251,34.762302000000005,29.647289,29.305515000000003,28.827808,23.137764,20.077616,22.484873,22.1436,21.856582999999997,20.372715,24.198906,70.999596,58.278912,43.232681,41.061424,71.506271,64.075172,51.034645000000005,46.853302,74.08878299999999,59.73556899999999,43.798747999999996,39.9487,70.689842,48.180214,35.903282,32.240528000000005,78.131134,64.91194899999999,50.137196,46.863029,73.441231,59.040482,45.662735,41.245487,67.97694399999999,49.531822,36.695663,33.284420000000004,74.921356,57.299549,42.701980999999996,39.002693,756.135559,759.9386599999999,821.288147,798.008423,717.9011687999999,98.3698425,72.819378,39.6155404,29.260203999999998,22.764345199999998,783.8426972999999,1.0
1774,02:04.9,25,-107.523354,34.54725364,13.313927,0.274212,11.803271,0.256148,12.547286999999999,0.228239,11.592215,0.794712,-3.096796,-4.574591000000001,-3.109941,-3.4219209999999998,-5.543367,-2.909607,-1.839025,-3.315173,-1.556606,-2.2528099999999998,-4.352907,-2.614041,-80323384.0,699.961609,742.961426,745.203125,714.909851,98.120621,94.764618,21.545431,21.049961,78.217506,73.185921,70.67485,69.749557,45.764385,44.702652,40.021941999999996,35.130196000000005,35.240082,30.32913,29.970817999999998,29.509951,23.500675,20.091745,22.696610999999997,22.336214000000002,22.087868,20.373409,24.662762,71.612572,59.145340000000004,43.701473,41.565822999999995,73.19957,65.17791,51.792938,47.58757,75.061874,60.78904300000001,44.273899,40.486549,71.447189,49.029182,36.510628000000004,32.821335,78.79418199999999,65.83455699999999,50.766234999999995,47.439254999999996,73.891434,59.857009999999995,46.358063,41.881077000000005,68.47623399999999,50.283875,37.275894,33.818909000000005,75.861549,58.45725600000001,43.352672999999996,39.480003,760.94635,764.098083,824.387146,802.6872559999999,725.7590028,96.44261949999999,72.9569585,40.171851399999994,29.936633,23.056826,788.0297088,1.0
1847,03:05.5,26,-107.759293,34.62306084,13.304075,0.26436,11.795061,0.24793800000000002,12.539078,0.22003000000000003,11.592215,0.794712,-3.1165,-4.594295,-3.106657,-3.4186370000000004,-5.536798999999999,-2.903039,-1.835741,-3.311889,-1.579594,-2.275798,-4.356191,-2.617325,-89706488.0,708.589539,749.0599980000001,753.101807,721.5205080000001,101.09360500000001,98.489456,21.537565,21.053202,78.823051,71.65934,70.485725,69.773735,46.343353,45.285492,40.552032000000004,35.554604,35.582924,30.909610999999998,30.603579999999997,30.100523,23.842688,20.104256,22.966547,22.54151,22.340376000000003,20.370863,25.160784,71.943993,59.868233,44.163288,42.084765999999995,76.18531800000001,65.996964,52.31562,48.248684000000004,75.741623,61.778606,44.670929,40.963245,72.083855,49.639507,37.013412,33.344378999999996,79.494644,66.694458,51.259716,48.029251,74.543221,60.620304000000004,46.906684999999996,42.383990999999995,68.99427800000001,50.814507,37.73024,34.341923,76.60127299999999,59.392540000000004,43.855659,39.982819,765.417786,768.69043,825.143372,808.951904,733.067963,99.79153050000001,72.68546275,40.663681,30.53790467,23.370381,792.050873,1.0
1919,04:05.3,27,-107.879807,34.66178199,13.305717000000001,0.266002,11.796702999999999,0.24958000000000002,12.535793,0.216745,11.58893,0.791427,-3.3233900000000003,-4.801185,-3.231449,-3.543429,-5.595911,-2.962151,-1.932618,-3.4087660000000004,-1.6403470000000002,-2.336551,-4.3824629999999996,-2.643597,-100318904.0,717.87085,758.2615969999999,761.488892,730.44043,111.97464,106.11154199999999,21.589622,21.046720999999998,79.52507800000001,70.686485,70.834198,70.255859,46.927948,45.962231,41.142323,36.016056,36.286991,31.522326,31.201796,30.724946999999997,24.177670000000003,20.114912,23.225096,22.756245,22.603691,20.368778,25.68301,72.436531,60.501369,44.611340000000006,42.571709000000006,78.239662,66.891548,52.923508,48.700771,76.57151800000001,62.60546899999999,45.190144000000004,41.455647,72.603462,50.142612,37.50457,33.836292,80.316917,67.432373,51.816158,48.565228000000005,75.045761,61.278374,47.537155,43.007858,69.604507,51.372463,38.250465000000005,34.818752,77.29984300000001,60.19615600000001,44.492599,40.525203999999995,770.642029,773.256104,831.207825,812.660828,742.0154422999999,109.04309099999999,72.825405,41.2671098,31.14968967,23.6891424,796.9416965,1.0
1991,05:05.3,28,-108.06498700000002,34.72128032,13.294223,0.254508,11.786852,0.239729,12.525941,0.206893,11.587289,0.789786,-3.398922,-4.876717,-3.2872769999999996,-3.599257,-5.628751,-2.994991,-2.013076,-3.4892239999999997,-1.747077,-2.4432810000000003,-4.3988830000000005,-2.660017,-113244144.0,725.564941,766.758667,769.562683,739.589294,128.41499299999998,123.33606,21.672911,21.049267,80.255142,70.682907,70.866203,70.921936,47.463902000000004,46.649933000000004,41.750488,36.482105,37.924183,32.090694,31.740540999999997,31.317593,24.536087,20.119081,23.476885,23.005829000000002,22.840832000000002,20.362060999999997,26.120424,73.07985699999999,61.08610899999999,45.112228,42.970875,78.07653,67.603897,53.597149,49.297234,77.716042,63.056812,45.760086,41.856777,72.937096,50.721344,37.958824,34.271046000000005,81.260811,68.043442,52.371056,49.146167999999996,75.593948,61.906677,48.114452,43.624828,70.451256,51.799026,38.656818,35.235287,77.87155899999999,60.852993000000005,45.318783,41.042789,775.885986,777.7130129999999,838.323547,816.962158,750.3688963,125.87552649999999,73.181547,42.0541222,31.716276,23.996011399999997,802.221176,1.0
2063,06:05.0,29,-108.13980900000001,34.74532063,13.279445,0.23973000000000003,11.782746000000001,0.235623,12.519373,0.200325,11.587289,0.789786,-3.329958,-4.807753,-3.2380169999999997,-3.5499970000000003,-5.582775,-2.949015,-2.072187,-3.548335,-1.79962,-2.4958240000000003,-4.431722,-2.692856,-124913176.0,734.5457759999999,773.931152,776.227173,747.665588,151.770218,144.015472,21.820035999999998,21.047646,81.319687,71.590416,71.807487,72.15972099999999,48.381321,47.300197999999995,42.395798,36.964607,41.433609000000004,32.654865,32.296425,31.901424,24.925987,20.134138,23.747324,23.230176999999998,23.083004000000003,20.367851,26.611324,73.89321899999999,61.665558,45.856976,43.481728000000004,80.825447,68.317268,54.25184599999999,49.978992,79.151794,63.658722,46.508305,42.440742,73.554459,51.124859,38.407875,34.727333,82.679039,68.780037,52.959773999999996,49.751926,76.652069,62.537746,48.779156,44.232876,71.42950400000001,52.155834000000006,39.16,35.697788,78.506622,61.522892000000006,46.023571000000004,41.58036,782.619995,783.4042360000001,841.763184,822.511963,758.0924223,147.892845,74.21932775,43.2951066,32.284238,24.319563199999997,807.5748445,1.0
2135,07:04.9,30,-108.177109,34.75730512,13.281087,0.24137199999999998,11.781926,0.234803,12.517731,0.198683,11.584004,0.786501,-3.3201059999999996,-4.797901,-3.2084610000000002,-3.5204410000000004,-5.586059,-2.952299,-2.072187,-3.548335,-1.8061880000000001,-2.502392,-4.441574,-2.7027080000000003,-135404048.0,742.6092530000001,778.225281,781.397461,755.051819,170.815857,160.268509,21.959972,21.046026,82.224098,73.995476,72.937546,73.72563199999999,49.024440999999996,48.084846,43.054596000000004,37.442104,43.753174,33.156708,32.845833,32.423325,25.325893,20.136685999999997,23.999918,23.441545,23.321198000000003,20.345617,27.116962,74.721329,62.348263,46.471878000000004,44.001663,82.27939599999999,69.131729,54.839016,50.6954,80.572296,64.433304,47.425465,43.122203999999996,74.474083,51.489036999999996,38.820774,35.194621999999995,84.30836500000001,69.67099,53.547160999999996,50.485367,78.34751899999999,63.256786,49.418938,44.89817,73.00601999999999,52.644375,39.610622,36.162376,79.260551,62.14171999999999,46.668259,42.180809,783.8703,786.975159,844.9312130000001,826.601929,764.3209535,165.542183,75.720688,44.271832200000006,32.808622,24.6411032,810.5946503,1.0
2208,08:05.4,31,-108.557625,34.87956491,13.267951,0.22823600000000002,11.775358,0.228235,12.509521000000001,0.190473,11.582362,0.784859,-3.3266739999999997,-4.804469,-3.178905,-3.490885,-5.579491,-2.9457310000000003,-2.072187,-3.548335,-1.7963360000000002,-2.49254,-4.464562,-2.725696,-134732736.0,740.789124,772.831604,771.166382,739.709412,179.643402,169.719528,22.067747,21.048573,83.005714,78.20922900000001,74.89048000000001,74.81440699999999,50.048279,49.019020000000005,43.946571,38.003487,46.108222999999995,33.699268,33.405025,32.991207,25.709978,20.141088,24.327467000000002,23.663265,23.561188,20.348629000000003,27.62006,76.342392,63.138866,47.294998,44.722363,82.51358,70.139923,55.665771,51.529392,82.57605,65.27739,48.363468,44.040428000000006,75.94098699999999,51.998740999999995,39.305901,35.679749,85.613396,70.74826,54.433937,51.409218,80.379356,64.258049,50.226334,45.691261,74.87101700000001,53.259125,40.169785,36.635661999999996,80.30169699999999,62.7122,47.322357000000004,42.796383,790.60614,790.653503,845.9754640000001,821.89624,756.1241305,174.681465,77.7299575,45.425115999999996,33.36516667,24.976391600000003,812.2828367999999,1.0
2280,09:05.4,32,-109.033928,35.03260107,13.251532000000001,0.211817,11.773716,0.226593,12.501311,0.182263,11.585647,0.788144,-3.3233900000000003,-4.801185,-3.169053,-3.481033,-5.579491,-2.9457310000000003,-2.105027,-3.581175,-1.8061880000000001,-2.502392,-4.513822,-2.774956,-158501664.0,753.39563,791.934692,789.9367070000001,758.914795,184.866776,176.296173,22.12718,21.080284,83.276649,81.06920600000001,76.416901,75.994682,51.031940000000006,50.098380999999996,44.755894,38.691204,49.85305,34.282707,33.928699,33.558105,26.100378,20.153366000000002,24.602541,23.933197,23.828604000000002,20.359745,28.084282,77.69925699999999,64.01061999999999,48.269245,45.553604,84.105232,71.288521,56.885780000000004,52.484623,84.44901999999999,66.20192,49.349846,44.794182,77.640411,52.532168999999996,39.844509,36.134758000000005,86.358818,71.757805,55.379204,52.353477000000005,81.690834,65.27829,51.103207,46.495636,75.860214,54.086166000000006,40.858921,37.183997999999995,81.48197900000001,63.352512,48.088013000000004,43.463584999999995,796.547058,798.750671,852.927429,832.022461,773.545456,180.5814745,79.1893595,46.8860938,33.92317033,25.3098004,820.0619048,1.0
2352,10:05.3,33,-107.247238,34.45853757,13.208839000000001,0.169124,11.763864,0.216741,12.475039,0.15599100000000002,11.585647,0.788144,-3.313538,-4.791333,-3.1526330000000002,-3.464613,-5.579491,-2.9457310000000003,-2.114879,-3.5910269999999995,-1.8193240000000002,-2.5155279999999998,-4.523674,-2.7848080000000004,-144196224.0,745.678284,774.4549559999999,773.058777,740.7175900000001,192.677399,183.891693,22.165567000000003,21.083292,83.562836,82.37745699999999,76.898643,77.15484599999999,52.138706,51.03352,45.53368,39.258559999999996,52.906612,34.841602,34.531902,34.081249,26.466911,20.167032,24.874084,24.140045,24.064789,20.359051,28.571749,78.585838,65.028244,49.257042,46.396076,85.616753,72.34478,57.762440000000005,53.385695999999996,86.223259,67.31010400000001,50.162696999999994,45.480469,79.16835,53.216556999999995,40.395374,36.689049,87.120979,72.76322900000001,56.200770999999996,53.433887,82.654854,66.374619,51.822247,47.265147999999996,76.60865799999999,54.818314,41.563099,37.833256,82.577164,64.156525,48.806713,44.279568,798.6836549999999,796.552246,850.3876339999999,818.619934,758.4774017999999,188.284546,79.9984455,48.174215600000004,34.48491767,25.6235156,816.0608672999999,1.0
2424,11:05.3,34,-107.83764599999999,34.64823566,13.194060999999998,0.154346,11.754012,0.206889,12.470113000000001,0.151065,11.584004,0.786501,-3.2938339999999995,-4.771629,-3.149349,-3.461329,-5.579491,-2.9457310000000003,-2.118163,-3.5943110000000003,-1.852164,-2.548368,-4.533525,-2.7946590000000002,-137061536.0,741.63385,777.013916,767.77417,735.729553,202.417908,194.819595,22.192623,21.056673,83.92315699999999,83.348534,76.848526,77.833069,52.676143999999994,51.893703,46.251251,41.683487,53.271060999999996,35.504131,35.069878,34.701508000000004,26.758482,20.277754,25.128957999999997,24.345699,24.351931,20.358124,28.980864,79.51657900000001,65.841949,50.292225,47.084457,87.040291,73.228661,58.54934300000001,54.173737,88.00972,68.216072,51.071857,46.115009,81.036751,53.866893999999995,41.105057,37.238040999999996,88.070251,73.580635,57.08694499999999,54.211102000000004,83.84634399999999,67.303833,52.62342099999999,47.998965999999996,77.567459,55.59986899999999,42.400562,38.433617,84.392128,64.981415,49.69978,45.022987,789.67395,786.599121,839.4085689999999,828.9686280000001,755.5378722999999,198.6187515,80.4883215,49.155129200000005,35.091839,25.913186800000002,811.162567,1.0
2496,12:05.3,35,-108.457199,34.84729804,13.179282999999998,0.139568,11.748265,0.20114200000000002,12.458619,0.139571,11.585647,0.788144,-3.3004019999999996,-4.7781970000000005,-3.123077,-3.435057,-5.579491,-2.9457310000000003,-2.114879,-3.5910269999999995,-1.88172,-2.5779240000000003,-4.586069,-2.847203,-168707456.0,764.094055,797.647583,793.5780639999999,756.755188,213.133759,205.882095,22.260604999999998,21.050192000000003,84.139046,84.37175,77.554039,78.566597,53.494015000000005,52.65181,47.015705,45.842262,54.775783999999994,36.083397,35.698475,35.253563,27.18487,20.273121,25.438183,24.607847,24.693908999999998,20.360439000000003,29.486292,80.265884,66.763214,51.188229,47.900425,87.919151,74.363998,59.324066,54.985721999999996,89.613174,69.398567,51.835545,46.868233000000004,83.19358100000001,54.92631899999999,41.723686,37.896609999999995,88.751144,74.556198,57.787827,55.131741000000005,84.684425,68.31100500000001,53.349888,48.779156,78.341476,56.344448,43.113129,39.122665000000005,86.482513,66.044449,50.481528999999995,45.851089,803.0098879999999,806.8099980000001,860.8703,842.647583,778.0187225,209.507927,81.15785799999999,50.7559152,35.67847833,26.282220199999998,828.3344423,1.0
2568,13:05.1,36,-109.043198,35.03557952,13.164506,0.12479100000000001,11.749086,0.201963,12.45205,0.133002,11.585647,0.788144,-3.316822,-4.794617,-3.116509,-3.428489,-5.579491,-2.9457310000000003,-2.131298,-3.607446,-1.9112759999999998,-2.60748,-4.638612,-2.899746,-200435776.0,777.67865,811.635071,806.59082,773.231079,220.584564,216.293442,22.326271,21.062693,84.372421,86.038185,78.002914,78.815216,54.212227,53.36002,47.670086,47.593899,55.988949,36.711178000000004,36.235184000000004,35.841408,27.541826,20.358124,25.709057,24.834177,25.019634,20.370167000000002,29.937986,80.977203,67.53694899999999,52.017448,48.664852,88.800926,75.394592,60.245979000000005,55.708504000000005,90.73143,70.385681,52.804562,47.523815,85.373009,55.648903000000004,42.362427000000004,38.409015999999994,89.377914,75.409805,58.721825,55.84457,85.35218,69.1427,54.200974,49.439934,79.092712,57.024914,43.857471000000004,39.673649,87.467033,66.934547,51.333679,46.536133,819.739807,821.1776120000001,872.0345460000001,851.650085,792.283905,218.43900299999999,81.80718399999999,51.765036200000004,36.26259,26.608535999999997,841.1505125,1.0
2640,14:05.1,37,-107.251205,34.45981217,13.103752,0.064037,11.725277,0.178154,12.414285000000001,0.095237,11.582362,0.784859,-3.3693660000000003,-4.847161,-3.113225,-3.4252050000000005,-5.589343,-2.9555830000000003,-2.22325,-3.6993980000000004,-1.944115,-2.640319,-4.6616,-2.922734,-207429600.0,780.391479,814.4453120000001,812.617798,771.435425,227.451965,225.80809,22.386385,21.071487,84.580048,87.768066,78.68833199999999,79.212891,54.89954399999999,53.965279,48.332062,49.644249,57.324718000000004,37.292084,36.839836,36.400185,27.871980999999998,20.372484,26.036091,25.054001,25.471844,20.371788000000002,30.42827,81.529663,68.320625,52.861332,49.433613,89.54118299999999,76.30547299999999,61.06434599999999,56.419991,91.359047,71.416306,53.588593,48.202358000000004,86.772263,56.237648,42.891234999999995,38.944408,89.76726500000001,76.182861,59.331699,56.537575,85.823097,69.92527,54.922043,50.118465,79.815353,57.617966,44.432774,40.240513,88.47222099999999,67.87886800000001,51.996712,47.217209000000004,821.719238,823.437805,879.248535,850.208984,794.7225035,226.63002749999998,82.56233425,52.8331704,36.844035,26.9724374,843.6536404999999,1.0
